source_dataset,source_path,row_number_0based,sample_id,page,pdf_page,row_index,source_split,quality,hanzi,candidate_headword,wupin,canonical_wupin,current_label,cleaning_flags,issue_type,ipa_from_wupin,wupin_back,error_code,why_not_ok,recommended_action
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,576,pdf025_p147_0006,147,25,6,train,low_match,蜒螺,蜓妯螺,yen11lo52,yen11lo52,ɦiẽ11lɒ52,non_matched_quality:low_match;candidate_headword_differs,forward_error,<yen11>lo52,,unknown_final:en:yen,???? yen ??? en ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,582,pdf025_p147_0014,147,25,14,train,weak_match,金虫,令虫,cin33dzon52,cin33dzon52,tɕiŋ33dzoŋ52,non_matched_quality:weak_match;candidate_headword_differs,roundtrip_mismatch,tɕiŋ33dzoŋ52,tcin33dzon52,roundtrip_mismatch,? 1 ?? cin->tcin?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,585,pdf025_p147_0017,147,25,17,train,matched,毛蝴蝶,毛蝴蝶,mhau33wu55diaq54,mhau33wu55diaq54,hmɤ33ɦu55diaʔ54,ok,forward_error,<mhau33>ɦu55diaʔ54,,unknown_final:hau:mhau,???? mhau ??? hau ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,588,pdf025_p147_0021,147,25,21,train,weak_match,蛀虫,虹虫,ciu33dzon33,ciu33dzon33,tɕy33dzoŋ33,non_matched_quality:weak_match;candidate_headword_differs,roundtrip_mismatch,tɕy33dzoŋ33,tciu33dzon33,roundtrip_mismatch,? 1 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,591,pdf025_p147_0028,147,25,28,train,matched,结蛛,结蛛,ciq3ciu52,ciq3ciu52,tɕieʔ3tɕy52,ok,roundtrip_mismatch,tɕieʔ3tɕy52,tciq3tciu52,roundtrip_mismatch,? 1 ?? ciq->tciq?IPA ???? c ?????? tc/tci/tcia???????????? 2 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,612,pdf028_p150_0005,150,28,5,train,matched,羊,羊,yan231,yan231,ɦiaŋ231,ok,roundtrip_mismatch,ɦiaŋ231,yian231,roundtrip_mismatch,? 1 ?? yan->yian?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,613,pdf028_p150_0006,150,28,6,train,matched,山羊,山羊,saen33yan52,saen33yan52,sæ̃33ɦiaŋ52,ok,roundtrip_mismatch,sæ̃33ɦiaŋ52,saen33yian52,roundtrip_mismatch,? 2 ?? yan->yian?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,614,pdf028_p150_0007,150,28,7,train,matched,湖羊,湖羊,wu11yan52,wu11yan52,ɦu11ɦiaŋ52,ok,roundtrip_mismatch,ɦu11ɦiaŋ52,wu11yian52,roundtrip_mismatch,? 2 ?? yan->yian?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,615,pdf028_p150_0011,150,28,11,train,matched,小羊,小羊,shiau335yan52,shiau335yan52,ɕiɒ335ɦiaŋ52,ok,roundtrip_mismatch,ɕiɒ335ɦiaŋ52,shiau335yian52,roundtrip_mismatch,? 2 ?? yan->yian?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,616,pdf028_p150_0013,150,28,13,train,matched,雄狗,雄狗,yon11keu55,yon11keu55,ɦioŋ11kɤ55,ok,roundtrip_mismatch,ɦioŋ11kɤ55,yion11keu55,roundtrip_mismatch,? 1 ?? yon->yion?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,621,pdf028_p150_0020,150,28,20,train,matched,雄猫,雄猫,yon11mau52,yon11mau52,ɦioŋ11mɒ52,ok,roundtrip_mismatch,ɦioŋ11mɒ52,yion11mau52,roundtrip_mismatch,? 1 ?? yon->yion?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,624,pdf028_p150_0023,150,28,23,train,matched,鸡,鸡,ci52,ci52,tɕi52,ok,roundtrip_mismatch,tɕi52,tci52,roundtrip_mismatch,? 1 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,625,pdf028_p150_0024,150,28,24,train,matched,雄鸡,雄鸡,yon11ci52,yon11ci52,ɦioŋ11tɕi52,ok,roundtrip_mismatch,ɦioŋ11tɕi52,yion11tci52,roundtrip_mismatch,? 1 ?? yon->yion?y- ???/????????? yi-??????????? 2 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,626,pdf028_p150_0025,150,28,25,train,matched,哥哥鸡,哥哥鸡,ko33ko55ci52,ko33ko55ci52,ko33ko55tɕi52,ok,roundtrip_mismatch,ko33ko55tɕi52,ko33ko55tci52,roundtrip_mismatch,? 3 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,627,pdf028_p150_0026,150,28,26,train,matched,童子鸡,竞子鸡,don11tsy55ci52,don11tsy55ci52,doŋ11tsɿ55tɕi52,candidate_headword_differs,roundtrip_mismatch,doŋ11tsɿ55tɕi52,don11tsy55tci52,roundtrip_mismatch,? 3 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,628,pdf028_p150_0027,150,28,27,train,matched,子鸡,子鸡,tsy335ci52,tsy335ci52,tsɿ335tɕi52,ok,roundtrip_mismatch,tsɿ335tɕi52,tsy335tci52,roundtrip_mismatch,? 2 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,629,pdf028_p150_0028,150,28,28,train,matched,起骚雄鸡,起骚雄鸡,chi335sau55yon55ci52,chi335sau55yon55ci52,tɕʰi335sɒ55ɦioŋ55tɕi52,ok,roundtrip_mismatch,tɕʰi335sɒ55ɦioŋ55tɕi52,chi335sau55yion55tci52,roundtrip_mismatch,? 3 ?? yon->yion?y- ???/????????? yi-??????????? 4 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,630,pdf029_p151_0001,151,29,1,train,matched,雌鸡婆,雌鸡荽,tshy33ci55bo52,tshy33ci55bo52,tsʰɿ33tɕi55bo52,candidate_headword_differs,roundtrip_mismatch,tsʰɿ33tɕi55bo52,tshy33tci55bo52,roundtrip_mismatch,? 2 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,631,pdf029_p151_0002,151,29,2,train,matched,鸡娘,鸡娘,ci33gnian52,ci33gnian52,tɕi33ȵiaŋ52,ok,roundtrip_mismatch,tɕi33ȵiaŋ52,tci33gnian52,roundtrip_mismatch,? 1 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,632,pdf029_p151_0003,151,29,3,train,matched,哆哆鸡,哆哆鸡,ci52,ci52,tɕi52,ok,roundtrip_mismatch,tɕi52,tci52,roundtrip_mismatch,? 1 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,633,pdf029_p151_0004,151,29,4,train,matched,赖孵鸡娘,赖孵鸡娘,la11bu11ci11gnian11,la11bu11ci11gnian11,la11bu11tɕi11ȵiaŋ11,ok,roundtrip_mismatch,la11bu11tɕi11ȵiaŋ11,la11bu11tci11gnian11,roundtrip_mismatch,? 3 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,634,pdf029_p151_0006,151,29,6,train,matched,小鸡,小鸡,shiau335ci52,shiau335ci52,ɕiɒ335tɕi52,ok,roundtrip_mismatch,ɕiɒ335tɕi52,shiau335tci52,roundtrip_mismatch,? 2 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,635,pdf029_p151_0007,151,29,7,train,matched,火鸡,火屈鸡,hu335ci52,hu335ci52,hu335tɕi52,candidate_headword_differs,roundtrip_mismatch,hu335tɕi52,hu335tci52,roundtrip_mismatch,? 2 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,636,pdf029_p151_0008,151,29,8,train,matched,乌骨鸡,乌骨鸡,u33kueq5ci52,u33kueq5ci52,u33kueʔ5tɕi52,ok,roundtrip_mismatch,u33kueʔ5tɕi52,u33kueq5tci52,roundtrip_mismatch,? 3 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,637,pdf029_p151_0010,151,29,10,train,matched,雄鸭,雄鸭,yon11aeq5,yon11aeq5,ɦioŋ11æʔ5,ok,roundtrip_mismatch,ɦioŋ11æʔ5,yion11aeq5,roundtrip_mismatch,? 1 ?? yon->yion?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,646,pdf029_p151_0021,151,29,21,train,matched,雄鹅,雄鹅,yon11ngo52,yon11ngo52,ɦioŋ11ŋo52,ok,roundtrip_mismatch,ɦioŋ11ŋo52,yion11ngo52,roundtrip_mismatch,? 1 ?? yon->yion?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,648,pdf029_p151_0024,151,29,24,train,matched,黄毛小鹅,黄毛小鹅,huaon33mhau55shiau55ngo52,huaon33mhau55shiau55ngo52,huɒŋ33hmɤ55ɕiɤ55ŋɒ52,ok,forward_error,huɒŋ33<mhau55>ɕiɒ55ŋo52,,unknown_final:hau:mhau,???? mhau ??? hau ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,652,pdf030_p152_0006,152,30,6,train,weak_match,毛毛,毛,mhau33mhau52,mhau33mhau52,hmɤ33hmɤ52,non_matched_quality:weak_match;candidate_headword_differs,forward_error,<mhau33><mhau52>,,unknown_final:hau:mhau;unknown_final:hau:mhau,???? mhau ??? hau ??????? finals ???????? IPA???????????????????????????????? mhau ??? hau ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,653,pdf030_p152_0008,152,30,8,train,matched,雉鸡毛,雉鸡毛,dzy115ci55mhau52,dzy115ci55mhau52,dzy115tɕi55hmɤ52,ok,forward_error,dzɿ115tɕi55<mhau52>,,unknown_final:hau:mhau,???? mhau ??? hau ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,655,pdf030_p152_0011,152,30,11,train,matched,脚爪,脚爪,ciaq3tsau55,ciaq3tsau55,tɕiaʔ3tsɒ55,ok,roundtrip_mismatch,tɕiaʔ3tsɒ55,tciaq3tsau55,roundtrip_mismatch,? 1 ?? ciaq->tciaq?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,661,pdf030_p152_0021,152,30,21,train,matched,槐树,槐树,wa11zhiu55,wa11zhiu55,ɦua11ʑy55,ok,roundtrip_mismatch,ɦua11ʑy55,wua11zhiu55,roundtrip_mismatch,? 1 ?? wa->wua?w- ???/????????? wu-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,684,pdf032_p154_0002,154,32,2,train,matched,毛竹,毛竹,mhau33tsoq5,mhau33tsoq5,hmɤ33tsoʔ5,ok,forward_error,<mhau33>tsoʔ5,,unknown_final:hau:mhau,???? mhau ??? hau ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,690,pdf032_p154_0010,154,32,10,train,matched,毛笋,毛笋,mhau33seen55,mhau33seen55,hmɤ33sẽ55,ok,forward_error,<mhau33>sẽ55,,unknown_final:hau:mhau,???? mhau ??? hau ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,691,pdf032_p154_0014,154,32,14,train,matched,马鞭笋,马鞭笋,mha33pien55seen52,mha33pien55seen52,hma33piẽ55sẽ52,ok,forward_error,<mha33>piẽ55sẽ52,,unknown_final:ha:mha,???? mha ??? ha ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,701,pdf032_p154_0024,154,32,24,train,matched,槐花,槐花,wa11huo52,wa11huo52,ɦua11huo52,ok,roundtrip_mismatch,ɦua11huo52,wua11huo52,roundtrip_mismatch,? 1 ?? wa->wua?w- ???/????????? wu-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,703,pdf032_p154_0026,154,32,26,train,matched,芍药花,芍药花,zoq1yaq5huo52,zoq1yaq5huo52,zoʔ1ɦiaʔ5huo52,ok,roundtrip_mismatch,zoʔ1ɦiaʔ5huo52,zoq1yiaq5huo52,roundtrip_mismatch,? 2 ?? yaq->yiaq?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,707,pdf033_p155_0002,155,33,2,train,matched,金桂,金桂,cin33kue55,cin33kue55,tɕiŋ33kuᴇ55,ok,roundtrip_mismatch,tɕiŋ33kuᴇ55,tcin33kue55,roundtrip_mismatch,? 1 ?? cin->tcin?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,709,pdf033_p155_0005,155,33,5,train,matched,菊花,菊花,cioeq3huo52,cioeq3huo52,tɕiøʔ3huo52,ok,roundtrip_mismatch,tɕiøʔ3huo52,tcioeq3huo52,roundtrip_mismatch,? 1 ?? cioeq->tcioeq?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,711,pdf033_p155_0007,155,33,7,train,low_match,月月红,月,gnioeq1gnioeq5won52,gnioeq1gnioeq5won52,ȵiøʔ1ȵiøʔ5ɦuoŋ52,non_matched_quality:low_match;candidate_headword_differs,roundtrip_mismatch,ȵiøʔ1ȵiøʔ5ɦuoŋ52,gnioeq1gnioeq5wuon52,roundtrip_mismatch,? 3 ?? won->wuon?w- ???/????????? wu-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,715,pdf033_p155_0011,155,33,11,train,matched,金银花,金银花,cin33gnin55huo52,cin33gnin55huo52,tɕiŋ33ȵiŋ55huo52,ok,roundtrip_mismatch,tɕiŋ33ȵiŋ55huo52,tcin33gnin55huo52,roundtrip_mismatch,? 1 ?? cin->tcin?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,718,pdf033_p155_0014,155,33,14,train,matched,野百合,野百合,ya115paq5keq54,ya115paq5keq54,ɦia115paʔ5keʔ54,ok,roundtrip_mismatch,ɦia115paʔ5keʔ54,yia115paq5keq54,roundtrip_mismatch,? 1 ?? ya->yia?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,722,pdf033_p155_0019,155,33,19,train,low_match,水芭蕉,水邑打飞,sy335po55ciau52,sy335po55ciau52,sɿ335po55tɕiɒ52,non_matched_quality:low_match;candidate_headword_differs,roundtrip_mismatch,sɿ335po55tɕiɒ52,sy335po55tciau52,roundtrip_mismatch,? 3 ?? ciau->tciau?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,723,pdf033_p155_0020,155,33,20,train,matched,鸡冠花,鸡冠花,ci33kuoen55huo52,ci33kuoen55huo52,tɕi33kuø̃55huo52,ok,roundtrip_mismatch,tɕi33kuø̃55huo52,tci33kuoen55huo52,roundtrip_mismatch,? 1 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,729,pdf033_p155_0027,155,33,27,train,matched,映山红,映山红,ian335saen55won52,ian335saen55won52,iaŋ335sæ̃55ɦuoŋ52,ok,roundtrip_mismatch,iaŋ335sæ̃55ɦuoŋ52,ian335saen55wuon52,roundtrip_mismatch,? 3 ?? won->wuon?w- ???/????????? wu-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,730,pdf033_p155_0028,155,33,28,train,low_match,夜姣姣,夜妏妏,ya11ciau11ciau11,ya11ciau11ciau11,ɦia11tɕiɒ11tɕiɒ11,non_matched_quality:low_match;candidate_headword_differs,roundtrip_mismatch,ɦia11tɕiɒ11tɕiɒ11,yia11tciau11tciau11,roundtrip_mismatch,? 1 ?? ya->yia?y- ???/????????? yi-??????????? 2 ?? ciau->tciau?IPA ???? c ?????? tc/tci/tcia???????????? 3 ?? ciau->tciau?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,732,pdf034_p156_0001,156,34,1,train,matched,怕痒花,怕痄花,pho33yan33huo33,pho33yan33huo33,pʰo33ɦiaŋ33huo33,candidate_headword_differs,roundtrip_mismatch,pʰo33ɦiaŋ33huo33,pho33yian33huo33,roundtrip_mismatch,? 2 ?? yan->yian?y- ???/????????? yi-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,740,pdf034_p156_0011,156,34,11,train,matched,酸妹妹,酸妹妹,soen33mhe55mhe52,soen33mhe55mhe52,sø̃33hmᴇ55hmᴇ52,ok,forward_error,sø̃33<mhe55><mhe52>,,unknown_final:he:mhe;unknown_final:he:mhe,???? mhe ??? he ??????? finals ???????? IPA???????????????????????????????? mhe ??? he ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,746,pdf034_p156_0020,156,34,20,train,matched,槿杞柳,杻杞柳,cin335chi55lieu52,cin335chi55lieu52,tɕiŋ335tɕʰi55liɤ52,candidate_headword_differs,roundtrip_mismatch,tɕiŋ335tɕʰi55liɤ52,tcin335chi55lieu52,roundtrip_mismatch,? 1 ?? cin->tcin?IPA ???? c ?????? tc/tci/tcia??????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,747,pdf034_p156_0021,156,34,21,train,weak_match,白毛夏枯草,白毛夏札佽,baq1mhau55gho55khu55tshau52,baq1mhau55gho55khu55tshau52,baʔ1hmɤ55ɦɒ55kʰu55tsʰɤ52,non_matched_quality:weak_match;candidate_headword_differs,forward_error,baʔ1<mhau55>ɦo55kʰu55tsʰɒ52,,unknown_final:hau:mhau,???? mhau ??? hau ??????? finals ???????? IPA???????????????????????????,???????????? wupin_ipa_map.json???????????
trocr_direct_span_all_clean_conf70_nobracket,ipa_ocr_work\dataset\shaoxing_pdf136_clean\trocr_direct_span_all_clean_conf70_nobracket\eval_manifest.tsv,750,pdf034_p156_0025,156,34,25,train,matched,芦苇,芦苇,lu11we52,lu11we52,lu11ɦuᴇ52,ok,roundtrip_mismatch,lu11ɦuᴇ52,lu11wue52,roundtrip_mismatch,? 2 ?? we->wue?w- ???/????????? wu-?????????,????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
