source_dataset	source_path	row_number_0based	sample_id	page	pdf_page	row_index	source_split	quality	hanzi	candidate_headword	wupin	canonical_wupin	current_label	cleaning_flags	issue_type	ipa_from_wupin	wupin_back	error_code	why_not_ok	recommended_action
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3394	pdf123_p245_0016	245	123	16	train	matched	海龙王	询龙王	he335lon55waon52	he335lon55waon52	hᴇ335loŋ55ɦuɒŋ52	candidate_headword_differs	roundtrip_mismatch	hᴇ335loŋ55ɦuɒŋ52	he335lon55wuaon52	roundtrip_mismatch	? 3 ?? waon->wuaon?w- ???/????????? wu-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3396	pdf123_p245_0018	245	123	18	train	matched	活无常	活无常	weq1wu55dzaon52	weq1wu55dzaon52	ɦueʔ1ɦu55dzɒŋ52	ok	roundtrip_mismatch	ɦueʔ1ɦu55dzɒŋ52	wueq1wu55dzaon52	roundtrip_mismatch	? 1 ?? weq->wueq?w- ???/????????? wu-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3399	pdf123_p245_0023	245	123	23	train	matched	活灵	活灵	weq1lin52	weq1lin52	ɦueʔ1liŋ52	ok	roundtrip_mismatch	ɦueʔ1liŋ52	wueq1lin52	roundtrip_mismatch	? 1 ?? weq->wueq?w- ???/????????? wu-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3400	pdf123_p245_0024	245	123	24	train	matched	灵魂	矿灵魂	lin11wen52	lin11wen52	liŋ11ɦuẽ52	candidate_headword_differs	forward_error	liŋ11<wen52>		unknown_final:en:wen	???? wen ??? en ??????? finals ???????? IPA???????????????????????????	???????????? wupin_ipa_map.json???????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3401	pdf123_p245_0025	245	123	25	train	low_match	活	活灵水	weq23	weq23	ɦueʔ23	non_matched_quality:low_match;candidate_headword_differs	roundtrip_mismatch	ɦueʔ23	wueq23	roundtrip_mismatch	? 1 ?? weq->wueq?w- ???/????????? wu-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3402	pdf123_p245_0026	245	123	26	train	matched	鬼	鬼	ciu335	ciu335	tɕy335	ok	roundtrip_mismatch	tɕy335	tciu335	roundtrip_mismatch	? 1 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3405	pdf123_p245_0029	245	123	29	train	matched	吊煞鬼	吊煞鬼	tiau33saeq3ciu33	tiau33saeq3ciu33	tiɒ33sæʔ3tɕy33	ok	roundtrip_mismatch	tiɒ33sæʔ3tɕy33	tiau33saeq3tciu33	roundtrip_mismatch	? 3 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3406	pdf124_p246_0001	246	124	1	train	matched	潭煞鬼	拥煞鬼	deen11saeq5ciu52	deen11saeq5ciu52	dẽ11sæʔ5tɕy52	candidate_headword_differs	roundtrip_mismatch	dẽ11sæʔ5tɕy52	deen11saeq5tciu52	roundtrip_mismatch	? 3 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3408	pdf124_p246_0003	246	124	3	train	matched	火烧鬼	火烧鬼	hu335sau55ciu52	hu335sau55ciu52	hu335sɒ55tɕy52	ok	roundtrip_mismatch	hu335sɒ55tɕy52	hu335sau55tciu52	roundtrip_mismatch	? 3 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3409	pdf124_p246_0004	246	124	4	train	matched	跌煞鬼	跌煞鬼	tiq3saeq5ciu52	tiq3saeq5ciu52	tieʔ3sæʔ5tɕy52	ok	roundtrip_mismatch	tieʔ3sæʔ5tɕy52	tiq3saeq5tciu52	roundtrip_mismatch	? 3 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3410	pdf124_p246_0005	246	124	5	train	low_match	舍五鬼	梒	se335wu55ciu52	se335wu55ciu52	sᴇ335ɦu55tɕy52	non_matched_quality:low_match;candidate_headword_differs	roundtrip_mismatch	sᴇ335ɦu55tɕy52	se335wu55tciu52	roundtrip_mismatch	? 3 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3411	pdf124_p246_0006	246	124	6	train	matched	杀头鬼	杀头鬼	saeq3deu55ciu52	saeq3deu55ciu52	sæʔ3dɤ55tɕy52	ok	roundtrip_mismatch	sæʔ3dɤ55tɕy52	saeq3deu55tciu52	roundtrip_mismatch	? 3 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3412	pdf124_p246_0007	246	124	7	train	matched	枪毙鬼	枪毙鬼	chian33bi55ciu52	chian33bi55ciu52	tɕʰiaŋ33bi55tɕy52	ok	roundtrip_mismatch	tɕʰiaŋ33bi55tɕy52	chian33bi55tciu52	roundtrip_mismatch	? 3 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3413	pdf124_p246_0008	246	124	8	train	matched	饿煞鬼	饿煞鬼叩	ngo11saeq1ciu11	ngo11saeq1ciu11	ŋo11sæʔ1tɕy11	candidate_headword_differs	roundtrip_mismatch	ŋo11sæʔ1tɕy11	ngo11saeq1tciu11	roundtrip_mismatch	? 3 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3414	pdf124_p246_0009	246	124	9	train	matched	哭煞鬼	哭煞鬼	khoq3saeq5ciu52	khoq3saeq5ciu52	kʰoʔ3sæʔ5tɕy52	ok	roundtrip_mismatch	kʰoʔ3sæʔ5tɕy52	khoq3saeq5tciu52	roundtrip_mismatch	? 3 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3415	pdf124_p246_0010	246	124	10	train	matched	短命鬼	短命鬼	toen335min55ciu52	toen335min55ciu52	tø̃335miŋ55tɕy52	ok	roundtrip_mismatch	tø̃335miŋ55tɕy52	toen335min55tciu52	roundtrip_mismatch	? 3 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3417	pdf124_p246_0012	246	124	12	train	matched	夜鬼	夜探鬼	ya11ciu11	ya11ciu11	ɦia11tɕy11	candidate_headword_differs	roundtrip_mismatch	ɦia11tɕy11	yia11tciu11	roundtrip_mismatch	? 1 ?? ya->yia?y- ???/????????? yi-??????????? 2 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3418	pdf124_p246_0013	246	124	13	train	matched	浮尸鬼	浮尸鬼	veu11sy55ciu52	veu11sy55ciu52	vɤ11sɿ55tɕy52	ok	roundtrip_mismatch	vɤ11sɿ55tɕy52	veu11sy55tciu52	roundtrip_mismatch	? 3 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3420	pdf124_p246_0015	246	124	15	train	matched	横丧鬼	横丧鬼	wan11saon55ciu52	wan11saon55ciu52	ɦuaŋ11sɒŋ55tɕy52	ok	roundtrip_mismatch	ɦuaŋ11sɒŋ55tɕy52	wuan11saon55tciu52	roundtrip_mismatch	? 1 ?? wan->wuan?w- ???/????????? wu-??????????? 3 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3421	pdf124_p246_0017	246	124	17	train	matched	横丧	横丧	wan11saon52	wan11saon52	ɦuaŋ11sɒŋ52	ok	roundtrip_mismatch	ɦuaŋ11sɒŋ52	wuan11saon52	roundtrip_mismatch	? 1 ?? wan->wuan?w- ???/????????? wu-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3424	pdf124_p246_0020	246	124	20	train	matched	狐狸精	狐狸精	wu11li55cin52	wu11li55cin52	ɦu11li55tɕiŋ52	ok	roundtrip_mismatch	ɦu11li55tɕiŋ52	wu11li55tcin52	roundtrip_mismatch	? 3 ?? cin->tcin?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3425	pdf124_p246_0021	246	124	21	train	matched	独脚	独脚奶	doq1ciaq5	doq1ciaq5	doʔ1tɕiaʔ5	candidate_headword_differs	roundtrip_mismatch	doʔ1tɕiaʔ5	doq1tciaq5	roundtrip_mismatch	? 2 ?? ciaq->tciaq?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3429	pdf124_p246_0025	246	124	25	train	weak_match	洋钿	洋钏	yan231	yan231	ɦiaŋ231	non_matched_quality:weak_match;candidate_headword_differs	roundtrip_mismatch	ɦiaŋ231	yian231	roundtrip_mismatch	? 1 ?? yan->yian?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3433	pdf125_p247_0002	247	125	2	train	weak_match	鹰洋	廊洋	in33yan52	in33yan52	iŋ33ɦiaŋ52	non_matched_quality:weak_match;candidate_headword_differs	roundtrip_mismatch	iŋ33ɦiaŋ52	in33yian52	roundtrip_mismatch	? 2 ?? yan->yian?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3434	pdf125_p247_0003	247	125	3	train	matched	龙洋	龙洋	lon11yan52	lon11yan52	loŋ11ɦiaŋ52	ok	roundtrip_mismatch	loŋ11ɦiaŋ52	lon11yian52	roundtrip_mismatch	? 2 ?? yan->yian?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3438	pdf125_p247_0007	247	125	7	train	matched	零碎铜钱	零碎铜钱	ihin33se55don55dien52	ihin33se55don55dien52	hiŋ33sᴇ55doŋ55diẽ52	ok	forward_error	<ihin33>sᴇ55doŋ55diẽ52		unknown_final:ihin:ihin	???? ihin ??? ihin ??????? finals ???????? IPA???????????????????????????	???????????? wupin_ipa_map.json???????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3439	pdf125_p247_0008	247	125	8	train	matched	零碎钞票	零碎钞票	ihin33se55tshau55phiau52	ihin33se55tshau55phiau52	hiŋ33sᴇ55tsʰɤ55pʰiɤ52	ok	forward_error	<ihin33>sᴇ55tsʰɒ55pʰiɒ52		unknown_final:ihin:ihin	???? ihin ??? ihin ??????? finals ???????? IPA???????????????????????????	???????????? wupin_ipa_map.json???????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3441	pdf125_p247_0010	247	125	10	train	matched	零用钿	零用钮	ihin33yon55	ihin33yon55	hiŋ33ɦioŋ55	candidate_headword_differs	forward_error	<ihin33>ɦioŋ55		unknown_final:ihin:ihin	???? ihin ??? ihin ??????? finals ???????? IPA???????????????????????????	???????????? wupin_ipa_map.json???????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3444	pdf125_p247_0013	247	125	13	train	weak_match	家事	家巾	cia33zy55	cia33zy55	tɕia33zɿ55	non_matched_quality:weak_match;candidate_headword_differs	roundtrip_mismatch	tɕia33zɿ55	tcia33zy55	roundtrip_mismatch	? 1 ?? cia->tcia?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3449	pdf125_p247_0019	247	125	19	train	matched	进账	进账	cin33tsan33	cin33tsan33	tɕiŋ33tsaŋ33	ok	roundtrip_mismatch	tɕiŋ33tsaŋ33	tcin33tsan33	roundtrip_mismatch	? 1 ?? cin->tcin?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3452	pdf125_p247_0022	247	125	22	train	matched	淘窑	淘窑	dau11ya52	dau11ya52	dɒ11ɦia52	ok	roundtrip_mismatch	dɒ11ɦia52	dau11yia52	roundtrip_mismatch	? 2 ?? ya->yia?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3461	pdf125_p247_0033	247	125	33	train	matched	指生活	铲指生活	tsy335san55weq54	tsy335san55weq54	tsɿ335saŋ55ɦueʔ54	candidate_headword_differs	roundtrip_mismatch	tsɿ335saŋ55ɦueʔ54	tsy335san55wueq54	roundtrip_mismatch	? 3 ?? weq->wueq?w- ???/????????? wu-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3462	pdf125_p247_0034	247	125	34	train	matched	日脚	日脚	gni11ciaq1	gni11ciaq1	ȵi11tɕiaʔ1	ok	roundtrip_mismatch	ȵi11tɕiaʔ1	gni11tciaq1	roundtrip_mismatch	? 2 ?? ciaq->tciaq?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3501	pdf127_p249_0009	249	127	9	test	matched	肉店	肉店	gnio11tien11	gnio11tien11	ȵiɒ11tiẽ11	ok	roundtrip_mismatch	ȵiɒ11tiẽ11	gniau11tien11	roundtrip_mismatch	? 1 ?? gnio->gniau?gnio/gniau ??? IPA ??????????? gniau?	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3510	pdf127_p249_0018	249	127	18	test	matched	宿夜店	宿夜店	shieu33ya33tien33	shieu33ya33tien33	ɕiɤ33ɦia33tiẽ33	ok	roundtrip_mismatch	ɕiɤ33ɦia33tiẽ33	shieu33yia33tien33	roundtrip_mismatch	? 2 ?? ya->yia?y- ???/????????? yi-?????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3512	pdf127_p249_0020	249	127	20	train	weak_match	混堂	棍堂	wen115daon52	wen115daon52	ɦuẽ115dɒŋ52	non_matched_quality:weak_match;candidate_headword_differs	forward_error	<wen115>dɒŋ52		unknown_final:en:wen	???? wen ??? en ??????? finals ???????? IPA???????????????????????????	???????????? wupin_ipa_map.json???????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3525	pdf128_p250_0004	250	128	4	train	matched	买主	买主	ma115ciu52	ma115ciu52	ma115tɕy52	ok	roundtrip_mismatch	ma115tɕy52	ma115tciu52	roundtrip_mismatch	? 2 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3529	pdf128_p250_0008	250	128	8	train	weak_match	国家	囚家	kuoq3cia52	kuoq3cia52	kuoʔ3tɕia52	non_matched_quality:weak_match;candidate_headword_differs	roundtrip_mismatch	kuoʔ3tɕia52	kuoq3tcia52	roundtrip_mismatch	? 2 ?? cia->tcia?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3537	pdf128_p250_0016	250	128	16	train	matched	县城	县城	yen11dzeon11	yen11dzeon11	ɦiẽ11dzəŋ11	ok	forward_error	<yen11>dzəŋ11		unknown_final:en:yen	???? yen ??? en ??????? finals ???????? IPA???????????????????????????	???????????? wupin_ipa_map.json???????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3539	pdf128_p250_0018	250	128	18	train	matched	家乡	家乡	cia33shian52	cia33shian52	tɕia33ɕiaŋ52	ok	roundtrip_mismatch	tɕia33ɕiaŋ52	tcia33shian52	roundtrip_mismatch	? 1 ?? cia->tcia?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3565	pdf129_p251_0017	251	129	17	train	matched	火车路	火车路	hu335ciu55lu52	hu335ciu55lu52	hu335tɕy55lu52	ok	roundtrip_mismatch	hu335tɕy55lu52	hu335tciu55lu52	roundtrip_mismatch	? 2 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3567	pdf129_p251_0019	251	129	19	train	matched	汽车路	汽车路	chi33ciu33lu33	chi33ciu33lu33	tɕʰi33tɕy33lu33	ok	roundtrip_mismatch	tɕʰi33tɕy33lu33	chi33tciu33lu33	roundtrip_mismatch	? 2 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3569	pdf129_p251_0021	251	129	21	train	matched	马路	马路	mha33lu55	mha33lu55	hma33lu55	ok	forward_error	<mha33>lu55		unknown_final:ha:mha	???? mha ??? ha ??????? finals ???????? IPA???????????????????????????	???????????? wupin_ipa_map.json???????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3575	pdf129_p251_0027	251	129	27	train	matched	车站	车站	ciu33dzaen55	ciu33dzaen55	tɕy33dzæ̃55	ok	roundtrip_mismatch	tɕy33dzæ̃55	tciu33dzaen55	roundtrip_mismatch	? 1 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3577	pdf130_p252_0001	252	130	1	train	matched	火车站	火午站	hu335ciu55dzaen52	hu335ciu55dzaen52	hu335tɕy55dzæ̃52	candidate_headword_differs	roundtrip_mismatch	hu335tɕy55dzæ̃52	hu335tciu55dzaen52	roundtrip_mismatch	? 2 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3578	pdf130_p252_0002	252	130	2	train	matched	汽车站	汽车站	chi33ciu33dzaen33	chi33ciu33dzaen33	tɕʰi33tɕy33dzæ̃33	ok	roundtrip_mismatch	tɕʰi33tɕy33dzæ̃33	chi33tciu33dzaen33	roundtrip_mismatch	? 2 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3581	pdf130_p252_0005	252	130	5	train	matched	飞机场	飞机场郎	fi33ci55dzan52	fi33ci55dzan52	fi33tɕi55dzaŋ52	candidate_headword_differs	roundtrip_mismatch	fi33tɕi55dzaŋ52	fi33tci55dzan52	roundtrip_mismatch	? 2 ?? ci->tci?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3582	pdf130_p252_0006	252	130	6	train	matched	火车	火车	hu335ciu52	hu335ciu52	hu335tɕy52	ok	roundtrip_mismatch	hu335tɕy52	hu335tciu52	roundtrip_mismatch	? 2 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3583	pdf130_p252_0007	252	130	7	train	weak_match	火车	火车龙头	hu335ciu52	hu335ciu52	hu335tɕy52	bracket_context_review;non_matched_quality:weak_match;candidate_headword_differs	roundtrip_mismatch	hu335tɕy52	hu335tciu52	roundtrip_mismatch	? 2 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3584	pdf130_p252_0008	252	130	8	train	weak_match	客车	客乍	khaq3ciu52	khaq3ciu52	kʰaʔ3tɕy52	non_matched_quality:weak_match;candidate_headword_differs	roundtrip_mismatch	kʰaʔ3tɕy52	khaq3tciu52	roundtrip_mismatch	? 2 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3585	pdf130_p252_0009	252	130	9	train	matched	货色车	货色乍	hu33seoq3ciu33	hu33seoq3ciu33	hu33səʔ3tɕy33	candidate_headword_differs	roundtrip_mismatch	hu33səʔ3tɕy33	hu33seoq3tciu33	roundtrip_mismatch	? 3 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3586	pdf130_p252_0010	252	130	10	train	weak_match	汽车	汽	chi33ciu33	chi33ciu33	tɕʰi33tɕy33	non_matched_quality:weak_match;candidate_headword_differs	roundtrip_mismatch	tɕʰi33tɕy33	chi33tciu33	roundtrip_mismatch	? 2 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3587	pdf130_p252_0011	252	130	11	train	matched	轿车	轿车	jiau11ciu11	jiau11ciu11	dʑiɒ11tɕy11	ok	roundtrip_mismatch	dʑiɒ11tɕy11	jiau11tciu11	roundtrip_mismatch	? 2 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3588	pdf130_p252_0012	252	130	12	train	matched	小包车	小包车	shiau335pa55ciu52	shiau335pa55ciu52	ɕiɒ335pa55tɕy52	ok	roundtrip_mismatch	ɕiɒ335pa55tɕy52	shiau335pa55tciu52	roundtrip_mismatch	? 3 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
ocr_selected_all	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_all\eval_manifest.tsv	3589	pdf130_p252_0013	252	130	13	train	matched	救火车	救火车	cieu33hu33ciu33	cieu33hu33ciu33	tɕiɤ33hu33tɕy33	ok	roundtrip_mismatch	tɕiɤ33hu33tɕy33	tcieu33hu33tciu33	roundtrip_mismatch	? 1 ?? cieu->tcieu?IPA ???? c ?????? tc/tci/tcia???????????? 3 ?? ciu->tciu?IPA ???? c ?????? tc/tci/tcia??????????	????????????????????????????? reverse_preferences / ?????????? IPA ???????????????????
