合并状态,source_page,pdf_page,词条,OCR行号,OCR页码,OCR汉字,VLM_IPA,OCR_IPA,IPA完全相同,IPA数字相同,IPA音段相同,IPA只有数字不同,IPA相似度,VLM吴拼_由IPA反推,OCR吴拼,吴拼完全相同,吴拼数字相同,吴拼字母相同,吴拼只有数字不同,吴拼相似度,VLM吴拼反推状态,VLM_IPA来源,VLM_原始IPA字段,VLM_ipa_raw,VLM置信度,VLM备注,OCR后续汉字
仅VLM,328,206,乌嘴野猫,,,,u33tsɿ33fia33mɒ231,,否,否,否,否,,u33tsy33fia33mau231,,否,否,否,否,,ok,syllables_json.final,u33tsɿ33fia33mɒ231,u33tsɿ33fia33mɔ231,0.95,,
仅VLM,328,206,在和理当,,,,zɛ33ɦu33li33tɒŋ52,,否,否,否,否,,z33wu33li33taon52,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,zɛ33ɦu33li33tɒŋ52,zɛ33ɦu33li33tɔŋ52,0.95,,
仅VLM,328,206,定注煞势,,,,diŋ11tɕy33sæʔ45sɿ33,,否,否,否,否,,din11ciu33saeq45sy33,,否,否,否,否,,ok,syllables_json.final,diŋ11tɕy33sæʔ45sɿ33,diŋ11tɕy33sæʔ45sɿ33,0.95,,
仅VLM,328,206,披头散发,,,,pʰi33dɛ33sæ33fæ35,,否,否,否,否,,phi33d33s33f35,,否,否,否,否,,unknown_ipa:ɛ;unknown_ipa:æ;unknown_ipa:æ,syllables_json.final,pʰi33dɛ33sæ33fæ35,pʰi33dɛ33sæ33fæ35,0.95,,
仅VLM,328,206,擘脚蚊蠓,,,,pʰaʔ45tɕiaʔ45dzi33ɕiɤ33,,否,否,否,否,,phaq45ciaq45dzi33shieu33,,否,否,否,否,,ok,syllables_json.final,pʰaʔ45tɕiaʔ45dzi33ɕiɤ33,pʰaʔ45tɕiaʔ45dzi33ɕiɤ33,0.95,,
仅VLM,328,206,的角四方,,,,tiɛʔ45koʔ45sɿ33fɒŋ52,,否,否,否,否,,ti45koq45sy33faon52,,否,否,否,否,,unknown_ipa:ɛ;unknown_ipa:ʔ,syllables_json.final,tiɛʔ45koʔ45sɿ33fɒŋ52,tiɛʔ45koʔ45sɿ33fɔŋ52,0.95,,
仅VLM,328,206,花里斑斓,,,,huo33li33pæ33læ33,,否,否,否,否,,huo33li33p33l33,,否,否,否,否,,unknown_ipa:æ;unknown_ipa:æ,syllables_json.final,huo33li33pæ33læ33,huo33li33pæ33læ33,0.95,,
仅VLM,328,206,零,,,,liŋ231,,否,否,否,否,,lin231,,否,否,否,否,,ok,syllables_json.final,liŋ231,liŋ231,0.95,,
仅VLM,328,206,青皮寡血,,,,tɕʰiŋ33bi33kuo33ɕioʔ45,,否,否,否,否,,chin33bi33kuo33shioq45,,否,否,否,否,,ok,syllables_json.final,tɕʰiŋ33bi33kuo33ɕioʔ45,tɕʰiŋ33bi33kuo33ɕioʔ45,0.95,,
仅VLM,328,206,面熟陌生,,,,miɛ213zo33ma33saŋ52,,否,否,否,否,,mi213zo33ma33san52,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,miɛ213zo33ma33saŋ52,miɛ213zo33ma33saŋ52,0.95,,
仅OCR,328,,伐,1986,328,伐,,fɒŋ52,否,否,否,否,,,faon52,否,否,否,否,,ok,,,,,,的介四方tie祚ko?fs伐fo旷l下方形的：～一块川，叙块毅块头
仅OCR,328,,元,1977,328,元,,fæʔ3fæ̃55,否,否,否,否,,,faeq3faen55,否,否,否,否,,ok,,,,,,彶头散发p哺d烛s元铲fre常仪容不整：偌～咯去吃喜酒哉啊｀？
仅OCR,328,,几个衣裳咯,1980,328,几个衣裳咯,,zɿ115zɿ52,否,否,否,否,,,zy115zy52,否,否,否,否,,ok,,,,,,花中风刹huo~Ui炽p諒l志钓花11几个衣裳～咯．老年入穿勿出
仅OCR,328,,则咯,1994,328,则咯,,pʰiɒ335,否,否,否,否,,,phiau335,否,否,否,否,,ok,,,,,,1平脚蚁嫂pha?i飞ia怀d~i和ci讨睡觉时展开于脚：则～咯，II州唔
仅OCR,328,,古皮功血,1983,328,古皮功血,,tɕʰiŋ33bi55,否,否,否,否,,,chin33bi55,否,否,否,否,,ok,,,,,,古皮功血t如IJ~½bi货kuo贮ci0忧脸色苍们：偌个人～咯身休
仅OCR,328,,咄,1975,328,咄,,miɒ52,否,否,否,否,,,miau52,否,否,否,否,,ok,,,,,,鸟嘴野猫u~frsE~~sfii咄mo铲脸向不干净：勿去庙涴脸，是个～咯
仅OCR,328,,和,1982,328,和,,so52,否,否,否,否,,,so52,否,否,否,否,,ok,,,,,,破里罗沙p炉l心lo和S0S2破旧：簇簇新咯一本书拨偌燃得
仅OCR,328,,在和理普,1996,328,在和理普,,dzᴇ11ɦu55liẽ52,否,否,否,否,,,dze11wu55lien52,否,否,否,否,,ok,,,,,,"在和理普ZE祒fiu耜Ii耜t01)52合悄合开'..,"
仅OCR,328,,定让煞势,1987,328,定让煞势,,di11tɕy11,否,否,否,否,,,di11ciu11,否,否,否,否,,ok,,,,,,定让煞势di1J11tcy廿s汜?i5罚~~特地的：伊～咯来埭，一定耍好端
仅OCR,328,,平脚蚁嫂,1992,328,平脚蚁嫂,,pʰaʔ3tɕiaʔ5,否,否,否,否,,,phaq3ciaq5,否,否,否,否,,ok,,,,,,1平脚蚁嫂pha?i飞ia怀d~i和ci讨睡觉时展开于脚：则～咯，II州唔
仅OCR,328,,廿,1988,328,廿,,saʔ3sɿ55,否,否,否,否,,,saq3sy55,否,否,否,否,,ok,,,,,,定让煞势di1J11tcy廿s汜?i5罚~~特地的：伊～咯来埭，一定耍好端
仅OCR,328,,彶头散发,1976,328,彶头散发,,pʰi33dɤ55sæ̃52,否,否,否,否,,,phi33deu55saen52,否,否,否,否,,ok,,,,,,彶头散发p哺d烛s元铲fre常仪容不整：偌～咯去吃喜酒哉啊｀？
仅OCR,328,,怀,1993,328,怀,,dʑi11ɕiøʔ5,否,否,否,否,,,ji11shioeq5,否,否,否,否,,ok,,,,,,1平脚蚁嫂pha?i飞ia怀d~i和ci讨睡觉时展开于脚：则～咯，II州唔
仅OCR,328,,斗,1991,328,斗,,ɦiɤ231,否,否,否,否,,,yeu231,否,否,否,否,,ok,,,,,,汗出部流阮11ts11e汗bu11l飞和满身是汗：斗1时荌吃饭战，勿可～
仅OCR,328,,曲熟陌生,1971,328,曲熟陌生,,miẽ115dzoʔ5ma52,否,否,否,否,,,mien115dzoq5ma52,否,否,否,否,,ok,,,,,,曲熟陌生mi础zo?fma背satJsz似曾和识．又说不出是谁：个人
仅OCR,328,,有,1995,328,有,,ɕiɒŋ33,否,否,否,否,,,shiaon33,否,否,否,否,,ok,,,,,,有n!tl粕。
仅OCR,328,,有此,1973,328,有此,,zɿ115sɿ55tsɿ52,否,否,否,否,,,zy115sy55tsy52,否,否,否,否,,ok,,,,,,有此～．勿晓得足是老同学。
仅OCR,328,,汗,1990,328,汗,,bu11lɤ11,否,否,否,否,,,bu11leu11,否,否,否,否,,ok,,,,,,汗出部流阮11ts11e汗bu11l飞和满身是汗：斗1时荌吃饭战，勿可～
仅OCR,328,,的介四方,1985,328,的介四方,,tieʔ3koʔ5sæʔ5tsɿ52,否,否,否,否,,,tiq3koq5saeq5tsy52,否,否,否,否,,ok,,,,,,的介四方tie祚ko?fs伐fo旷l下方形的：～一块川，叙块毅块头
仅OCR,328,,耜,1997,328,耜,,tɒŋ52,否,否,否,否,,,taon52,否,否,否,否,,ok,,,,,,"在和理普ZE祒fiu耜Ii耜t01)52合悄合开'..,"
仅OCR,328,,背,1972,328,背,,saŋ52,否,否,否,否,,,san52,否,否,否,否,,ok,,,,,,曲熟陌生mi础zo?fma背satJsz似曾和识．又说不出是谁：个人
仅OCR,328,,花中风刹,1978,328,花中风刹,,huo33li55pæ̃52,否,否,否,否,,,huo33li55paen52,否,否,否,否,,ok,,,,,,花中风刹huo~Ui炽p諒l志钓花11几个衣裳～咯．老年入穿勿出
仅OCR,328,,諒,1979,328,諒,,læ̃231,否,否,否,否,,,laen231,否,否,否,否,,ok,,,,,,花中风刹huo~Ui炽p諒l志钓花11几个衣裳～咯．老年入穿勿出
仅OCR,328,,货,1984,328,货,,kuo335ɕiøʔ5,否,否,否,否,,,kuo335shioeq5,否,否,否,否,,ok,,,,,,古皮功血t如IJ~½bi货kuo贮ci0忧脸色苍们：偌个人～咯身休
仅OCR,328,,鸟嘴野猫,1974,328,鸟嘴野猫,,u33tsɿ55ɦiø̃52,否,否,否,否,,,u33tsy55yoen52,否,否,否,否,,ok,,,,,,鸟嘴野猫u~frsE~~sfii咄mo铲脸向不干净：勿去庙涴脸，是个～咯
两边都有,329,207,三十一,2021,329,三十一,sæ33zeʔ23iəʔ45,sæ̃33zeʔ5ieʔ5,否,否,否,否,0.642857,s33zeq23ieoq45,saen33zeq5iq5,否,否,否,否,,unknown_ipa:æ,syllables_json.final,sæ33zeʔ23iəʔ45,sæ33zeʔ23iəʔ45,1.0,,三十一s諒ze如e'r'
两边都有,329,207,九,2004,329,九,tɕiɤ335,tsɿ335,否,是,否,否,0.571429,cieu335,tsy335,否,是,否,否,0.428571,ok,syllables_json.final,tɕiɤ335,tɕiɤ335,1.0,,九t~i沪
两边都有,329,207,五,2011,329,五,̍113,zaŋ115ɦu52,否,否,否,否,0.2,113,zan115wu52,否,否,否,否,,unknown_ipa:̍,syllables_json.final,ŋ̍113,̍113,1.0,,1~·五ZOI)111)炉
两边都有,329,207,五十,2025,329,五十,ŋ113zeʔ23,ɦu115zeʔ54,否,否,否,否,0.5,ng113zeq23,wu115zeq54,否,否,否,否,0.5,ok,syllables_json.final,ŋ̍113zeʔ23,ŋ113zeʔ23,1.0,,五十l)盄ze?;3
两边都有,329,207,八,2003,329,八,pæ45,pæʔ45,否,是,否,否,0.8,p45,paeq45,否,否,否,否,,unknown_ipa:æ,syllables_json.final,pæʔ45,pæ45,1.0,,八p无?45
两边都有,329,207,六,2002,329,六,loʔ23,loʔ23,是,是,是,否,1.0,loq23,loq23,是,是,是,否,1.0,ok,syllables_json.final,loʔ23,loʔ23,1.0,,六lo?n
两边都有,329,207,六十,2027,329,六十,loʔ23zeʔ23,loʔ1zeʔ5,否,否,是,是,0.6,loq23zeq23,loq1zeq5,否,否,是,是,0.6,ok,syllables_json.final,loʔ23zeʔ23,loʔ23zeʔ23,1.0,,六十lo?~3ze?P
两边都有,329,207,十,2007,329,十,zeʔ23,zeʔ1ȵi55,否,否,否,否,0.375,zeq23,zeq1gni55,否,否,否,否,0.333333,ok,syllables_json.final,zeʔ23,zeʔ23,1.0,,十二ze?r哗
两边都有,329,207,十七,2013,329,十七,zeʔ23tɕʰiəʔ45,zeʔ1tsɿ55,否,否,否,否,0.384615,zeq23chieoq45,zeq1tsy55,否,否,否,否,0.307692,ok,syllables_json.final,zeʔ23tɕʰiəʔ45,zeʔ23tɕʰiəʔ45,1.0,,十七ze?;'旷ie农5
两边都有,329,207,十三,2008,329,十三,zeʔ23sæ52,zeʔ1sæ̃52,否,否,否,否,0.666667,zeq23s52,zeq1saen52,否,否,否,否,,unknown_ipa:æ,syllables_json.final,zeʔ23sæ52,zeʔ23sæ52,1.0,,十三ze汗s妇
两边都有,329,207,十九,2015,329,十九,zeʔ23tɕiɤ335,zeʔ1tsɿ55,否,否,否,否,0.416667,zeq23cieu335,zeq1tsy55,否,否,否,否,0.333333,ok,syllables_json.final,zeʔ23tiɤ335,zeʔ23tɕiɤ335,1.0,,十九ze?坻i'ls'穸
两边都有,329,207,十六,2012,329,十六,zeʔ23loʔ23,zeʔ1loʔ5,否,否,是,是,0.6,zeq23loq23,zeq1loq5,否,否,是,是,0.6,ok,syllables_json.final,zeʔ23loʔ23,zeʔ23loʔ23,1.0,,十六ze?;-'Ion'
两边都有,329,207,四,2000,329,四,sɿ33,sɿ33,是,是,是,否,1.0,sy33,sy33,是,是,是,否,1.0,ok,syllables_json.final,sɿ33,sɿ33,1.0,,四siJ
两边都有,329,207,四十,2023,329,四十,sɿ33zeʔ23,sɿ33zeʔ5,否,否,是,是,0.777778,sy33zeq23,sy33zeq5,否,否,是,是,0.777778,ok,syllables_json.final,sɿ33zeʔ23,sɿ33zeʔ23,1.0,,四十一·s1iize?告e?4s
两边都有,329,207,念一,2017,329,念一,ȵiæ11iəʔ45,ȵiæ̃11ieʔ1,否,否,否,否,0.6,gni11ieoq45,gniaen11iq1,否,否,否,否,,unknown_ipa:æ,syllables_json.final,ȵiæ11iəʔ45,ȵiæ11iəʔ45,1.0,,"念一I),面llie?15"
两边都有,329,207,念三,2019,329,念三,ȵiæ11sæ52,ȵiæ̃11sæ̃11,否,否,否,否,0.636364,gni11s52,gniaen11saen11,否,否,否,否,,unknown_ipa:æ;unknown_ipa:æ,syllables_json.final,ȵiæ11sæ52,ȵiæ11sæ52,1.0,,"念三I),面11S护"
两边都有,329,207,念二,2018,329,念二,ȵiæ11ȵi11,ȵiæ̃11ȵi11,否,是,否,否,0.9,gni11gni11,gniaen11gni11,否,否,否,否,,unknown_ipa:æ,syllables_json.final,ȵiæ11ȵi11,ȵiæ11ȵi11,1.0,,"念二I),面”心”"
仅VLM,329,207,[一]念,,,,[iəʔ45]ȵiæ11,,否,否,否,否,,ieoq45gni11,,否,否,否,否,,unknown_ipa:[;unknown_ipa:];unknown_ipa:æ,syllables_json.final,[iəʔ45]iæ11,[iəʔ45]ȵiæ11,1.0,Bracket included in first syllable final to match ipa_raw structure.,
仅VLM,329,207,七,,,,tɕʰiəʔ45,,否,否,否,否,,chieoq45,,否,否,否,否,,ok,syllables_json.final,tɕʰiəʔ45,tɕʰiəʔ45,1.0,,
仅VLM,329,207,七十,,,,tɕʰiəʔ45zeʔ23,,否,否,否,否,,chieoq45zeq23,,否,否,否,否,,ok,syllables_json.final,tɕʰiəʔ45zeʔ23,tɕʰiəʔ45zeʔ23,1.0,,
仅VLM,329,207,三十,,,,sæ52zeʔ23,,否,否,否,否,,s52zeq23,,否,否,否,否,,unknown_ipa:æ,syllables_json.final,sæ52zeʔ23,sæ52zeʔ23,1.0,,
仅VLM,329,207,上五,,,,zɒ5̍55,,否,否,否,否,,zau555,,否,否,否,否,,unknown_ipa:̍,syllables_json.final,zɒ5ŋ̍55,zɒ5̍55,0.9,Tone marks on zɒŋ interpreted as superscript 11 and subscript 5.,
仅VLM,329,207,二十,,,,ȵi11zeʔ23,,否,否,否,否,,gni11zeq23,,否,否,否,否,,ok,syllables_json.final,i11zeʔ23,ȵi11zeʔ23,1.0,,
仅VLM,329,207,五十一,,,,ŋ̍55zeʔ23iəʔ45,,否,否,否,否,,ng55zeq23ieoq45,,否,否,否,否,,unknown_ipa:̍,syllables_json.final,ŋ55zeʔ23iəʔ45,ŋ̍55zeʔ23iəʔ45,1.0,,
仅VLM,329,207,十一,,,,zeʔ23iəʔ45,,否,否,否,否,,zeq23ieoq45,,否,否,否,否,,ok,syllables_json.final,zeʔ23iəʔ45,zeʔ23iəʔ45,1.0,,
仅VLM,329,207,十二,,,,zeʔ23ȵi55,,否,否,否,否,,zeq23gni55,,否,否,否,否,,ok,syllables_json.final,zeʔ23ȵi55,zeʔ23ȵi55,1.0,,
仅VLM,329,207,十五,,,,zeʔ23ŋ̍55,,否,否,否,否,,zeq23ng55,,否,否,否,否,,unknown_ipa:̍,syllables_json.final,zeʔ23ŋ̍55,zeʔ23ŋ̍55,1.0,,
仅VLM,329,207,十八,,,,zeʔ23pæ45,,否,否,否,否,,zeq23p45,,否,否,否,否,,unknown_ipa:æ,syllables_json.final,zeʔ23pæʔ45,zeʔ23pæ45,1.0,,
仅VLM,329,207,十四,,,,zeʔ23sɿ33,,否,否,否,否,,zeq23sy33,,否,否,否,否,,ok,syllables_json.final,zeʔ23s33,zeʔ23sɿ33,1.0,,
仅VLM,329,207,四十一,,,,sɿ33zeʔ23iəʔ45,,否,否,否,否,,sy33zeq23ieoq45,,否,否,否,否,,ok,syllables_json.final,sɿ33zeʔ23iə45,sɿ33zeʔ23iəʔ45,1.0,,
仅OCR,329,,一,2016,329,一,,lieʔ45,否,否,否,否,,,liq45,否,否,否,否,,ok,,,,,,［一］念[ie?凇画
仅OCR,329,,三,2020,329,三,,sæ̃33zeʔ5,否,否,否,否,,,saen33zeq5,否,否,否,否,,ok,,,,,,三1-s諒zen3
仅OCR,329,,五十,2026,329,五十,,ɦu115zeʔ5ieʔ45,否,否,否,否,,,wu115zeq5iq45,否,否,否,否,,ok,,,,,,五十-1)盄ze?孔e?4s
仅OCR,329,,十,2010,329,十,,zeʔ23,否,否,否,否,,,zeq23,否,否,否,否,,ok,,,,,,十五ze?~3IJ矿
仅OCR,329,,卜,2005,329,卜,,zeʔ23,否,否,否,否,,,zeq23,否,否,否,否,,ok,,,,,,卜ze?13
仅OCR,329,,卜,2006,329,卜,,zeʔ1ieʔ5,否,否,否,否,,,zeq1iq5,否,否,否,否,,ok,,,,,,卜一ze7T3ie?15
仅OCR,329,,卜八,2014,329,卜八,,zeʔ1pæ̃55,否,否,否,否,,,zeq1paen55,否,否,否,否,,ok,,,,,,卜八ze汗p无背
仅OCR,329,,告,2024,329,告,,eʔ45,否,否,否,否,,,eq45,否,否,否,否,,ok,,,,,,四十一·s1iize?告e?4s
仅OCR,329,,四,2009,329,四,,zeʔ45,否,否,否,否,,,zeq45,否,否,否,否,,ok,,,,,,1-四ze?料科
仅OCR,329,,四十咄,2022,329,四十咄,,zᴇʔ23,否,否,否,否,,,ze23,否,否,否,否,,ok,,,,,,四十咄ze?~3
仅OCR,329,,扛,2001,329,扛,,ŋu113,否,否,否,否,,,ngu113,否,否,否,否,,ok,,,,,,扛~II)
两边都有,330,208,两百,2033,330,两百,liaŋ113paʔ5,liaŋ115paʔ54,否,否,是,是,0.833333,lian113paq5,lian115paq54,否,否,是,是,0.833333,ok,syllables_json.final,liaŋ113paʔ5,liaŋ113paʔ5,0.95,,两百lialJ盄pa?甘
两边都有,330,208,八十,2028,330,八十,pæʔ45zeʔ23,pæʔ3zeʔ5,否,否,是,是,0.6,paeq45zeq23,paeq3zeq5,否,否,是,是,0.636364,ok,syllables_json.final,pæʔ45zeʔ23,pæʔ45zeʔ23,0.95,,八十p汜?15zen3
两边都有,330,208,齐头数,2050,330,齐头数,dzi31dy35su35,dʑi11dɤ55su52,否,否,否,否,0.538462,dzi31diu35su35,ji11deu55su52,否,否,否,否,0.5,ok,syllables_json.final,dzi31dy35su35,dzi31dy35su35,0.95,,齐头数d~i铲d咄SU~~整数
仅VLM,330,208,一万,,,,ieʔ45væ55,,否,否,否,否,,iq45v55,,否,否,否,否,,unknown_ipa:æ,syllables_json.final,ieʔ45væ55,ieʔ45væ55,0.95,,
仅VLM,330,208,一五一十,,,,ieʔ45ŋ113ieʔ45zeʔ23ieʔ45ŋ113ieʔ45zeʔ23,,否,否,否,否,,iq45ng113iq45zeq23iq45ng113iq45zeq23,,否,否,否,否,,ok,syllables_json.final,"ieʔ45ŋ113ieʔ45zeʔ23,ieʔ45113ieʔ45zeʔ23",ieʔ45ŋ113ieʔ45zeʔ23ieʔ45ŋ113ieʔ45zeʔ23,0.95,,
仅VLM,330,208,一些[些],,,,ieʔ45søʔ5søʔ5,,否,否,否,否,,iq45soeq5soeq5,,否,否,否,否,,ok,syllables_json.final,ieʔ45søʔ5[søʔ5],ieʔ45søʔ5søʔ5,0.95,,
仅VLM,330,208,一亿,,,,ieʔ45i55,,否,否,否,否,,iq45i55,,否,否,否,否,,ok,syllables_json.final,ieʔ45i55,ieʔ45i55,0.95,,
仅VLM,330,208,一千,,,,ieʔ45tɕʰiɛ55,,否,否,否,否,,iq45chi55,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,ieʔ45tɕʰiɛ55,ieʔ45tɕʰiɛ55,0.95,,
仅VLM,330,208,一千万,,,,ieʔ45tɕʰiɛ55væ55,,否,否,否,否,,iq45chi55v55,,否,否,否,否,,unknown_ipa:ɛ;unknown_ipa:æ,syllables_json.final,ieʔ45tɕʰiɛ55væ55,ieʔ45tɕʰiɛ55væ55,0.95,,
仅VLM,330,208,一卵孤注,,,,ieʔ45mø35ku55tɕy35,,否,否,否,否,,iq45m35ku55ciu35,,否,否,否,否,,unknown_ipa:ø,syllables_json.final,ieʔ45mø35ku55tɕy35,ieʔ45mø35ku55tɕy35,0.95,,
仅VLM,330,208,一塌刮子,,,,ieʔ45tʰæʔ5kuæʔ5tsɿ35,,否,否,否,否,,iq45thaeq5kuaeq5tsy35,,否,否,否,否,,ok,syllables_json.final,ieʔ45tʰæʔ5kuæʔ5tsɿ35,ieʔ45tʰæʔ5kuæʔ5tsɿ35,0.95,,
仅VLM,330,208,一百,,,,ieʔ45paʔ5,,否,否,否,否,,iq45paq5,,否,否,否,否,,ok,syllables_json.final,ieʔ45paʔ5,ieʔ45paʔ5,0.95,,
仅VLM,330,208,一百万,,,,ieʔ45paʔ5væ55,,否,否,否,否,,iq45paq5v55,,否,否,否,否,,unknown_ipa:æ,syllables_json.final,ieʔ45paʔ5væ55,ieʔ45paʔ5væ55,0.95,,
仅VLM,330,208,一百零一,,,,ieʔ45paʔ5liŋ31ieʔ45,,否,否,否,否,,iq45paq5lin31iq45,,否,否,否,否,,ok,syllables_json.final,ieʔ45paʔ5liŋ31ieʔ45,ieʔ45paʔ5liŋ31ieʔ45,0.95,,
仅VLM,330,208,三十一万,,,,sæ33zeʔ5ieʔ45væ55,,否,否,否,否,,s33zeq5iq45v55,,否,否,否,否,,unknown_ipa:æ;unknown_ipa:æ,syllables_json.final,sæ33zeʔ5ieʔ45væ55,sæ33zeʔ5ieʔ45væ55,0.95,,
仅VLM,330,208,三十万,,,,sæ33zeʔ5væ55,,否,否,否,否,,s33zeq5v55,,否,否,否,否,,unknown_ipa:æ;unknown_ipa:æ,syllables_json.final,sæ33zeʔ5væ55,sæ33zeʔ5væ55,0.95,,
仅VLM,330,208,三十二万,,,,sæ33zeʔ5ȵi11væ55,,否,否,否,否,,s33zeq5gni11v55,,否,否,否,否,,unknown_ipa:æ;unknown_ipa:æ,syllables_json.final,sæ33zeʔ5ȵi11væ55,sæ33zeʔ5ȵi11væ55,0.95,,
仅VLM,330,208,两万两千两百念二,,,,liaŋ113væ55liaŋ113tɕʰiɛ55liaŋ113paʔ5ȵiɛ11ȵi11,,否,否,否,否,,lian113v55lian113chi55lian113paq5gni11gni11,,否,否,否,否,,unknown_ipa:æ;unknown_ipa:ɛ;unknown_ipa:ɛ,syllables_json.final,liaŋ113væ55liaŋ113tɕʰiɛ55liaŋ113paʔ5ȵiɛ11ȵi11,liaŋ113væ55liaŋ113tɕʰiɛ55liaŋ113paʔ5ȵiɛ11ȵi11,0.9,,
仅VLM,330,208,两千,,,,liaŋ113tɕʰiɛ55,,否,否,否,否,,lian113chi55,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,liaŋ113tɕʰiɛ55,liaŋ113tɕʰiɛ55,0.95,,
仅VLM,330,208,九十,,,,tɕiɤ335zeʔ5tɕiɤ35zeʔ5,,否,否,否,否,,cieu335zeq5cieu35zeq5,,否,否,否,否,,ok,syllables_json.final,"tɕiɤ335zeʔ5,tɕiɤ35zeʔ5",tɕiɤ335zeʔ5tɕiɤ35zeʔ5,0.95,,
仅VLM,330,208,五十万,,,,ŋ113zeʔ5væ55,,否,否,否,否,,ng113zeq5v55,,否,否,否,否,,unknown_ipa:æ,syllables_json.final,ŋ113zeʔ5væ55,ŋ113zeʔ5væ55,0.95,,
仅VLM,330,208,候分候数,,,,fiɤ11fɛ55fiɤ11su35,,否,否,否,否,,fieu11f55fieu11su35,,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,fiɤ11fɛ55fiɤ11su35,fiɤ11fɛ55fiɤ11su35,0.95,,
仅VLM,330,208,四十万,,,,sɿ33zeʔ5væ55,,否,否,否,否,,sy33zeq5v55,,否,否,否,否,,unknown_ipa:æ,syllables_json.final,sɿ33zeʔ5væ55,sɿ33zeʔ5væ55,0.95,,
仅VLM,330,208,念万,,,,ȵiɛ11væ55,,否,否,否,否,,gni11v55,,否,否,否,否,,unknown_ipa:ɛ;unknown_ipa:æ,syllables_json.final,ȵiɛ11væ55,ȵiɛ11væ55,0.95,,
仅VLM,330,208,数目,,,,su31moʔ5,,否,否,否,否,,su31moq5,,否,否,否,否,,ok,syllables_json.final,su31moʔ5,su31moʔ5,0.95,,
仅VLM,330,208,木佬老,,,,moʔ5lɒ35lɒ31,,否,否,否,否,,moq5lau35lau31,,否,否,否,否,,ok,syllables_json.final,moʔ5lɒ35lɒ31,moʔ5lɔ35lɔ31,0.95,,
仅OCR,330,,一,2034,330,一,,ieʔ45,否,否,否,否,,,iq45,否,否,否,否,,ok,,,,,,一千ie?仇砂i拟
仅OCR,330,,一,2048,330,一,,ieʔ3i55,否,否,否,否,,,iq3i55,否,否,否,否,,ok,,,,,,一亿ie?籵卦
仅OCR,330,,一丁万,2046,330,一丁万,,ieʔ3tɕʰiɤ55,否,否,否,否,,,iq3chieu55,否,否,否,否,,ok,,,,,,一丁万ic?~5t砂i睬v郗
仅OCR,330,,一塌丙,2056,330,一塌丙,,ieʔ3tʰæʔ5,否,否,否,否,,,iq3thaeq5,否,否,否,否,,ok,,,,,,一塌丙Jfie?籵h汜背ku汜怀ts1~了全郘符仆l村：～也只有11下光铝飞
仅OCR,330,,七,2059,330,七,,ieʔ3soʔ5ɕiaŋ52soʔ3ɦu55tsɿ52,否,否,否,否,,,iq3soq5shian52soq3wu55tsy52,否,否,否,否,,ok,,,,,,_Jl七［些]ie?i's0?1s[s0?t'J-Jl·~.一，＼尺丿L。
仅OCR,330,,三十二,2043,330,三十二,,sæ̃33zeʔ5,否,否,否,否,,,saen33zeq5,否,否,否,否,,ok,,,,,,三十二万s諒ze?扣沁沁昢
仅OCR,330,,了全郘符仆,2058,330,了全郘符仆,,tsɿ335,否,否,否,否,,,tsy335,否,否,否,否,,ok,,,,,,一塌丙Jfie?籵h汜背ku汜怀ts1~了全郘符仆l村：～也只有11下光铝飞
仅OCR,330,,二,2037,330,二,,liaŋ231,否,否,否,否,,,lian231,否,否,否,否,,ok,,,,,,"两万两下两百念二liat哥畛al)嵩t凸砌atJ盄pa?如无IIl),iII"
仅OCR,330,,五,2051,330,五,,ieʔ45,否,否,否,否,,,iq45,否,否,否,否,,ok,,,,,,"五一-I·ie71飞如e?i5ze?{!,ie?~5?趴e?t1ze产和盘托出：将机·j~"
仅OCR,330,,几十,2029,330,几十,,tɕiɤ335zeʔ54,否,否,否,否,,,cieu335zeq54,否,否,否,否,,ok,,,,,,"几十tc;;i砂ze?~3,tc;;i讨zen3"
仅OCR,330,,力,2036,330,力,,ieʔ3væ̃55,否,否,否,否,,,iq3vaen55,否,否,否,否,,ok,,,,,,力.ie?i5V昢
仅OCR,330,,十一万,2041,330,十一万,,sæ̃33zeʔ5,否,否,否,否,,,saen33zeq5,否,否,否,否,,ok,,,,,,＝十一万s畔ze?铲ie?i5V畔
仅OCR,330,,卯孤,2054,330,卯孤,,ieʔ3mɒ55,否,否,否,否,,,iq3mau55,否,否,否,否,,ok,,,,,,卯孤itie?frno炉kufo~y{;仅此造：～就赔得介许多C
仅OCR,330,,四卜万贰,2044,330,四卜万贰,,zᴇʔ1væ̃55,否,否,否,否,,,ze1vaen55,否,否,否,否,,ok,,,,,,四卜万贰ze?Pv武
仅OCR,330,,嵩,2038,330,嵩,,tsɿ335,否,否,否,否,,,tsy335,否,否,否,否,,ok,,,,,,"两万两下两百念二liat哥畛al)嵩t凸砌atJ盄pa?如无IIl),iII"
仅OCR,330,,念丿,2040,330,念丿,,ȵiæ̃115væ̃52,否,否,否,否,,,gniaen115vaen52,否,否,否,否,,ok,,,,,,念丿］几1元以v昢
