合并状态,source_page,pdf_page,词条,OCR行号,OCR页码,OCR汉字,VLM_IPA,OCR_IPA,IPA完全相同,IPA数字相同,IPA音段相同,IPA只有数字不同,IPA相似度,VLM吴拼_由IPA反推,OCR吴拼,吴拼完全相同,吴拼数字相同,吴拼字母相同,吴拼只有数字不同,吴拼相似度,VLM吴拼反推状态,VLM_IPA来源,VLM_原始IPA字段,VLM_ipa_raw,VLM置信度,VLM备注,OCR后续汉字
两边都有,317,195,瓜,1684,317,瓜,ɸy113,ɦy113,否,是,否,否,0.8,iu113,yu113,否,否,否,否,,unknown_ipa:ɸ,syllables_json.final,ɸy113,ɸy113,0.95,,"瓜fiy""3"
两边都有,317,195,糊,1691,317,糊,ɸu11,ɦu11,否,是,否,否,0.75,u11,wu11,否,否,否,否,,unknown_ipa:ɸ,syllables_json.final,u11,ɸu11,0.95,,糊fiu11模糊：勿戴限镜，春东西有些～咯。
两边都有,318,196,假,1714,318,假,ko335,ko335,是,是,是,否,1.0,ko335,ko335,是,是,是,否,1.0,ok,syllables_json.final,ko335,ko335,0.95,,假ko3Js
两边都有,318,196,夜,1717,318,夜,fia11,lia11,否,是,否,否,0.8,fia11,lia11,否,是,否,否,0.8,ok,syllables_json.final,fia11,fia11,0.95,,夜fijall指晚上时间的早或晚：勿知勿觉，天家介～哉。
两边都有,318,196,嫩,1721,318,嫩,nø11,nø̃11,否,是,否,否,0.8,n11,noen11,否,否,否,否,,unknown_ipa:ø,syllables_json.final,nø11,nø11,0.95,,嫩n011
两边都有,318,196,早,1715,318,早,tsɒ335,tsɒ335,是,是,是,否,1.0,tsau335,tsau335,是,是,是,否,1.0,ok,syllables_json.final,tsɒ335,tsɔ335,0.95,,早tso邓
两边都有,318,196,熟,1719,318,熟,zoʔ23,zoʔ23,是,是,是,否,1.0,zoq23,zoq23,是,是,是,否,1.0,ok,syllables_json.final,zoʔ23,zoʔ23,0.95,,熟zo?23
两边都有,318,196,生,1718,318,生,saŋ52,saŋ52,是,是,是,否,1.0,san52,san52,是,是,是,否,1.0,ok,syllables_json.final,saŋ52,saŋ52,0.95,,生Sa1Js2
两边都有,318,196,老,1720,318,老,lɒ113,lɒ113,是,是,是,否,1.0,lau113,lau113,是,是,是,否,1.0,ok,syllables_json.final,lɒ113,lɔ113,0.95,,老10113
两边都有,318,196,迟,1716,318,迟,dʐɿ231,dzɿ231,否,是,否,否,0.833333,dy231,dzy231,否,否,否,否,,unknown_ipa:ʐ,syllables_json.final,dʐɿ231,dʐɿ231,0.95,,迟d可”晚：～到。
两边都有,319,197,便当,1731,319,便当,biẽ11tɒŋ11,biẽ11tɒŋ11,是,是,是,否,1.0,bien11taon11,bien11taon11,是,是,是,否,1.0,ok,syllables_json.final,biẽ11tɒŋ11,biẽ11tɒŋ11,1.0,,便当bie11to1J甘
两边都有,319,197,冷,1740,319,冷,laŋ113,laŋ113,是,是,是,否,1.0,lan113,lan113,是,是,是,否,1.0,ok,syllables_json.final,laŋ113,laŋ113,1.0,,冷laJJiu
两边都有,319,197,怪,1725,319,怪,kua335,kua335,是,是,是,否,1.0,kua335,kua335,是,是,是,否,1.0,ok,syllables_json.final,kua335,kua335,1.0,,怪k:ua3JS个中体是有些～咯噢。
两边都有,319,197,泡,1739,319,泡,pʰɒ33,pʰɒ33,是,是,是,否,1.0,phau33,phau33,是,是,是,否,1.0,ok,syllables_json.final,pʰɒ33,pʰɒ33,1.0,,泡ph033烫：火火～，～煞。
两边都有,319,197,热,1738,319,热,ȵieʔ23,ȵieʔ23,是,是,是,否,1.0,gniq23,gniq23,是,是,是,否,1.0,ok,syllables_json.final,ȵieʔ23,ȵieʔ23,1.0,,"热I),ie?23"
两边都有,319,197,甜,1746,319,甜,diẽ231,diẽ231,是,是,是,否,1.0,dien231,dien231,是,是,是,否,1.0,ok,syllables_json.final,diẽ231,diẽ231,1.0,,甜die231
两边都有,319,197,荫,1741,319,荫,iŋ33,iŋ33,是,是,是,否,1.0,in33,in33,是,是,是,否,1.0,ok,syllables_json.final,iŋ33,iŋ33,1.0,,荫iIJ33凉：个西瓜月水里激过，有此～带哉。
两边都有,320,198,涩,1750,320,涩,seʔ45,seʔ45,是,是,是,否,1.0,seq45,seq45,是,是,是,否,1.0,ok,syllables_json.final,seʔ45,seʔ45,0.99,,涩se?➔>
两边都有,320,198,淡,1749,320,淡,dæ113,dæ̃113,否,是,否,否,0.833333,d113,daen113,否,否,否,否,,unknown_ipa:æ,syllables_json.final,dæ113,dæ113,0.99,,淡d元IIJ不咸。
两边都有,320,198,糯,1753,320,糯,no11,no11,是,是,是,否,1.0,no11,no11,是,是,是,否,1.0,ok,syllables_json.final,no11,no11,0.99,,糯11011黏而软。
两边都有,320,198,臭,1759,320,臭,tsʰɤ33,tsʰɤ33,是,是,是,否,1.0,tsheu33,tsheu33,是,是,是,否,1.0,ok,syllables_json.final,tsʰɤ33,tsʰɤ33,0.99,,臭ts11¥33
两边都有,320,198,苦,1747,320,苦,kʰu335,kʰu335,是,是,是,否,1.0,khu335,khu335,是,是,是,否,1.0,ok,syllables_json.final,kʰu335,kʰu335,0.99,,苦k11u玛
两边都有,320,198,辣,1748,320,辣,læ23,læʔ23,否,是,否,否,0.8,l23,laeq23,否,否,否,否,,unknown_ipa:æ,syllables_json.final,læʔ23,læ23,0.99,,辣l无rJ
两边都有,320,198,饱,1762,320,饱,pɒ335,pɒ335,是,是,是,否,1.0,pau335,pau335,是,是,是,否,1.0,ok,syllables_json.final,pɒ335,pɒ335,0.99,,饱po.us
两边都有,320,198,饿,1765,320,饿,ŋo11,ŋo11,是,是,是,否,1.0,ngo11,ngo11,是,是,是,否,1.0,ok,syllables_json.final,ŋo11,ŋo11,0.99,,"饿!JO""极饿：介～咯，奥何有网日唔有吃饭哉。"
两边都有,321,199,壮,1796,321,壮,tsoŋ33,tsɒŋ33,否,是,否,否,0.833333,tson33,tsaon33,否,是,否,否,0.857143,ok,syllables_json.final,tsoŋ33,tsoŋ33,0.95,,壮tso旷肥胖，指人胖。
两边都有,321,199,忙,1789,321,忙,moŋ231,maŋ231,否,是,否,否,0.833333,mon231,man231,否,是,否,否,0.833333,ok,syllables_json.final,moŋ231,moŋ231,0.95,,忙ffi0l)2.11
两边都有,321,199,木,1775,321,木,moʔ23,moʔ23,是,是,是,否,1.0,moq23,moq23,是,是,是,否,1.0,ok,syllables_json.final,moʔ23,moʔ23,0.95,,木mo?23没f感觉。
两边都有,321,199,畅,1787,321,畅,tsʰaŋ33,tsʰaŋ33,是,是,是,否,1.0,tshan33,tshan33,是,是,是,否,1.0,ok,syllables_json.final,tsʰaŋ33,tsʰaŋ33,0.95,,畅tshal)33舒畅：一脸盆咯企豆，赞未吃～战
两边都有,321,199,痒,1778,321,痒,ɦiaŋ113,liaŋ113,否,是,否,否,0.857143,yan113,lian113,否,是,否,否,0.714286,ok,syllables_json.final,ɦiaŋ113,ɦiaŋ113,0.95,,痒仇a1J1u
两边都有,321,199,胀,1774,321,胀,tsaŋ33,tsaŋ33,是,是,是,否,1.0,tsan33,tsan33,是,是,是,否,1.0,ok,syllables_json.final,tsaŋ33,tsaŋ33,0.95,,胀tSal)33
两边都有,322,200,老,1807,322,老,lɒ113,lɒ113,是,是,是,否,1.0,lau113,lau113,是,是,是,否,1.0,ok,syllables_json.final,lɒ113,lɒ113,0.95,,老10113
两边都有,322,200,齐整,1811,322,齐整,zi11tsəŋ55,dʑi11tsəŋ55,否,是,否,否,0.818182,zi11tseon55,ji11tseon55,否,是,否,否,0.909091,ok,syllables_json.final,zi11tsəŋ55,zi11tsəŋ55,0.95,,齐整m铲tS31)甘｀
两边都有,323,201,傲,1846,323,傲,ŋɒ11,ŋɒ11,是,是,是,否,1.0,ngau11,ngau11,是,是,是,否,1.0,ok,syllables_json.final,ŋɒ11,ŋɒ11,0.95,,傲1)011骄傲。
两边都有,323,201,刁,1843,323,刁,tiɒ52,tiɒ52,是,是,是,否,1.0,tiau52,tiau52,是,是,是,否,1.0,ok,syllables_json.final,tiɒ52,tiɒ52,0.95,,刁tio52聪明而自私。
两边都有,323,201,外行,1836,323,外行,ŋa11ɦoŋ11,ŋa11ɦaŋ11,否,是,否,否,0.888889,nga11ghon11,nga11ghan11,否,是,否,否,0.909091,ok,syllables_json.final,ŋa11ɦoŋ11,ŋa11ɦoŋ11,0.95,,外行l)a11fiDI)和
两边都有,323,201,摩登,1823,323,摩登,mo11təŋ52,mo11təŋ52,是,是,是,否,1.0,mo11teon52,mo11teon52,是,是,是,否,1.0,ok,syllables_json.final,mo11təŋ52,mo11təŋ52,0.95,,摩登mo和t~1J52
两边都有,323,201,爽快,1840,323,爽快,sŋ335kʰua52,sɒŋ335kʰua52,否,是,否,否,0.916667,sng335khua52,saon335khua52,否,是,否,否,0.769231,ok,syllables_json.final,sɒŋ335kʰua52,sŋ335kʰua52,0.95,,爽快SDJJ凶炒ua~~(I)直爽。(2)舒畅。
两边都有,323,201,爽气,1839,323,爽气,sɒŋ335tɕʰi52,sɒŋ335tɕʰi52,是,是,是,否,1.0,saon335chi52,saon335chi52,是,是,是,否,1.0,ok,syllables_json.final,sɒŋ335tɕʰi52,sɒŋ335tɕʰi52,0.95,,爽气SOl)335t砂m直爽C
两边都有,323,201,顶真,1842,323,顶真,tiŋ335tsẽ52,təŋ335tsɿ52,否,是,否,否,0.818182,tin335tseen52,teon335tsy52,否,是,否,否,0.615385,ok,syllables_json.final,tiŋ335tsẽ52,tiŋ335tsẽ52,0.95,,顶真ti1]335ts铲认真。
两边都有,324,202,凶,1850,324,凶,ɕioŋ52,ɕioŋ52,是,是,是,否,1.0,shion52,shion52,是,是,是,否,1.0,ok,syllables_json.final,ɕioŋ52,ɕioŋ52,0.95,,凶<;;i01)5l
两边都有,324,202,善,1855,324,善,zẽ113,zẽ113,是,是,是,否,1.0,zeen113,zeen113,是,是,是,否,1.0,ok,syllables_json.final,zẽ113,zẽ113,0.95,,善ZC113
两边都有,325,203,开心,1899,325,开心,kʰe33ɕiŋ52,kʰᴇ33ɕiŋ52,否,是,否,否,0.9,khe33shin52,khe33shin52,否,否,否,否,,unknown_ipa:e,syllables_json.final,kʰe33iŋ52,kʰe33ɕiŋ52,1.0,,开心砂壶i1J51
两边都有,325,203,懈,1897,325,懈,ga113,ga113,是,是,是,否,1.0,ga113,ga113,否,否,否,否,,unknown_ipa:g,syllables_json.final,ga113,ga113,1.0,,"懈ga""3不思振作。"
两边都有,325,203,死板,1881,325,死板,ɕi335pæ̃52,ɕi335pæ̃52,是,是,是,否,1.0,shi335paen52,shi335paen52,是,是,是,否,1.0,ok,syllables_json.final,ɕi335pæ̃52,ɕi335pæ̃52,1.0,,死板~j335p元铲
两边都有,325,203,烦,1901,325,烦,væ231,væ̃231,否,是,否,否,0.833333,v231,vaen231,否,否,否,否,,unknown_ipa:æ,syllables_json.final,væ231,væ231,1.0,,烦v元231腻烦。
两边都有,325,203,皮,1882,325,皮,bi231,bi231,是,是,是,否,1.0,bi231,bi231,是,是,是,否,1.0,ok,syllables_json.final,bi231,bi231,1.0,,皮b严赖皮。
两边都有,325,203,耐,1895,325,耐,ne11,nᴇ11,否,是,否,否,0.75,ne11,ne11,否,否,否,否,,unknown_ipa:e,syllables_json.final,ne11,ne11,1.0,,耐TIEii有耐心。
两边都有,325,203,藤,1889,325,藤,dəŋ231,dəŋ231,是,是,是,否,1.0,deon231,deon231,是,是,是,否,1.0,ok,syllables_json.final,dəŋ231,dəŋ231,1.0,,"藤d;;,泸死心眼。"
两边都有,325,203,高兴,1898,325,高兴,ko33iŋ52,kɒ33ɕiŋ52,否,是,否,否,0.777778,ko33in52,kau33shin52,否,是,否,否,0.636364,ok,syllables_json.final,ko33ɕiŋ52,ko33iŋ52,1.0,,高兴konc;:il)52
两边都有,326,204,嫌憎,1903,326,嫌憎,iẽ33tsəŋ33,iẽ33tsəŋ33,是,是,是,否,1.0,ien33tseon33,ien33tseon33,是,是,是,否,1.0,ok,syllables_json.final,iẽ33tsəŋ33,iẽ33tsəŋ33,0.99,,"嫌憎ie31tS~IJ33,,嫌＇，或写作“厌＂。"
两边都有,326,204,晦气,1910,326,晦气,huɛ33tɕʰi33,huᴇ33tɕʰi33,否,是,否,否,0.909091,hu33chi33,hue33chi33,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,huɛ33tɕʰi33,huɛ33tɕʰi33,0.99,,晦气hu矿旷jlJ倒霉。
两边都有,326,204,爽快,1909,326,爽快,səŋ335kʰua52,sɒŋ335kʰua52,否,是,否,否,0.916667,seon335khua52,saon335khua52,否,是,否,否,0.923077,ok,syllables_json.final,səŋ335kʰua52,səŋ335kʰua52,0.99,,爽快so矿khua{~舒服。
两边都有,326,204,胀,1912,326,胀,tsəŋ33,tsaŋ33,否,是,否,否,0.833333,tseon33,tsan33,否,是,否,否,0.714286,ok,syllables_json.final,tsəŋ33,tsəŋ33,0.99,,胀tSa1)33不舒服．不和快。
两边都有,328,206,两,1998,328,两,liaŋ113,liaŋ113,是,是,是,否,1.0,lian113,lian113,是,是,是,否,1.0,ok,syllables_json.final,liaŋ113,liaŋ113,0.95,,两lia1Jll3~个。
两边都有,329,207,九,2004,329,九,tɕiɤ335,tsɿ335,否,是,否,否,0.571429,cieu335,tsy335,否,是,否,否,0.428571,ok,syllables_json.final,tɕiɤ335,tɕiɤ335,1.0,,九t~i沪
两边都有,329,207,八,2003,329,八,pæ45,pæʔ45,否,是,否,否,0.8,p45,paeq45,否,否,否,否,,unknown_ipa:æ,syllables_json.final,pæʔ45,pæ45,1.0,,八p无?45
两边都有,329,207,六,2002,329,六,loʔ23,loʔ23,是,是,是,否,1.0,loq23,loq23,是,是,是,否,1.0,ok,syllables_json.final,loʔ23,loʔ23,1.0,,六lo?n
两边都有,329,207,四,2000,329,四,sɿ33,sɿ33,是,是,是,否,1.0,sy33,sy33,是,是,是,否,1.0,ok,syllables_json.final,sɿ33,sɿ33,1.0,,四siJ
两边都有,329,207,念二,2018,329,念二,ȵiæ11ȵi11,ȵiæ̃11ȵi11,否,是,否,否,0.9,gni11gni11,gniaen11gni11,否,否,否,否,,unknown_ipa:æ,syllables_json.final,ȵiæ11ȵi11,ȵiæ11ȵi11,1.0,,"念二I),面”心”"
两边都有,331,209,几,2062,331,几,tɕi335,tɕi335,是,是,是,否,1.0,ci335,ci335,是,是,是,否,1.0,ok,syllables_json.final,tɕi335,tɕi335,0.95,,几tc;;i335(1)若干：俗～岁?(2)略多：念～岁。
两边都有,331,209,双,2076,331,双,sŋ52,sɒŋ52,否,是,否,否,0.8,sng52,saon52,否,是,否,否,0.5,ok,syllables_json.final,sɒŋ52,sŋ52,0.95,,双SD1Js2
两边都有,331,209,头,2078,331,头,dʏ231,dɤ231,否,是,否,否,0.8,d231,deu231,否,否,否,否,,unknown_ipa:ʏ,syllables_json.final,dʏ231,dʏ231,0.95,,头d寸“只用千”一”之前：～一。
两边都有,331,209,毛,2065,331,毛,mɒ231,mɒ231,是,是,是,否,1.0,mau231,mau231,是,是,是,否,1.0,ok,syllables_json.final,mɒ231,mɒ231,0.95,,毛mo231
两边都有,331,209,第,2079,331,第,di11,di11,是,是,是,否,1.0,di11,di11,是,是,是,否,1.0,ok,syllables_json.final,di11,di11,0.95,,"第di""用于“一”以外其他数目之前：～"
两边都有,331,209,股,2074,331,股,ku335,ku335,是,是,是,否,1.0,ku335,ku335,是,是,是,否,1.0,ok,syllables_json.final,ku335,ku335,0.95,,股kull5三～之一。
两边都有,332,210,个,2085,332,个,ko33koʔ45,ko33koʔ45,是,是,是,否,1.0,ko33koq45,ko33koq45,是,是,是,否,1.0,ok,syllables_json.final,"ko33,ko45",ko33koʔ45,0.95,,"个ko33,ko?4s一～，一～人。"
两边都有,332,210,份,2098,332,份,ṽẽ11,vẽ11,否,是,否,否,0.75,een11,veen11,否,否,否,否,,unknown_ipa:ṽ,syllables_json.final,ṽẽ11,ṽẽ11,0.95,,份ve1'-~礼。
两边都有,332,210,副,2093,332,副,fu33,fu33,是,是,是,否,1.0,fu33,fu33,是,是,是,否,1.0,ok,syllables_json.final,fu33,fu33,0.95,,副full一～手套。
两边都有,332,210,厅,2095,332,厅,tʰiŋ52,tʰiŋ52,是,是,是,否,1.0,thin52,thin52,是,是,是,否,1.0,ok,syllables_json.final,tʰiŋ52,tʰiŋ52,0.95,,"厅t""i1J52一～罐头e英语tin的音译。"
两边都有,332,210,家,2105,332,家,ko52,ko52,是,是,是,否,1.0,ko52,ko52,是,是,是,否,1.0,ok,syllables_json.final,ko52,ko52,0.95,,家kos2-~人家，一～亲眷＾
两边都有,332,210,张,2099,332,张,tsaŋ52,tsaŋ52,是,是,是,否,1.0,tsan52,tsan52,是,是,是,否,1.0,ok,syllables_json.final,tsaŋ52,tsaŋ52,0.95,,张tsaIJ52一～报纸，一～｝忱
两边都有,332,210,户,2106,332,户,fiu113,ɦu113,否,是,否,否,0.666667,fiu113,wu113,否,是,否,否,0.666667,ok,syllables_json.final,fiu113,fiu113,0.95,,户fiu113-~人家。
两边都有,332,210,批,2104,332,批,pʰi52,pʰɒ52,否,是,否,否,0.8,phi52,phau52,否,是,否,否,0.666667,ok,syllables_json.final,pʰi52,pʰi52,0.95,,批p宁－～货．－～人。
两边都有,332,210,排,2111,332,排,ba231,ba231,是,是,是,否,1.0,ba231,ba231,是,是,是,否,1.0,ok,syllables_json.final,ba231,ba231,0.95,,排ba231-~座位，一～牙齿。
两边都有,332,210,班,2102,332,班,pæ52,pæ̃52,否,是,否,否,0.8,p52,paen52,否,否,否,否,,unknown_ipa:æ,syllables_json.final,pæ52,pæ52,0.95,,班p元52-~人
两边都有,332,210,盏,2087,332,盏,tsæ335,tsæ̃335,否,是,否,否,0.857143,ts335,tsaen335,否,否,否,否,,unknown_ipa:æ,syllables_json.final,tsæ335,tsæ335,0.95,,盏ts志JS一～女］.一～芍
两边都有,332,210,种,2086,332,种,tsoŋ335,tsoŋ335,是,是,是,否,1.0,tson335,tson335,是,是,是,否,1.0,ok,syllables_json.final,tsoŋ335,tsoŋ335,0.95,,种tSOIJm-~悄况C
两边都有,333,211,串,2135,333,串,tsʰẽ33,tsʰẽ33,是,是,是,否,1.0,tsheen33,tsheen33,是,是,是,否,1.0,ok,syllables_json.final,tsʰẽ33,tsʰẽ33,1.0,,串ts1飞铲－～珍珠。
两边都有,333,211,匹,2115,333,匹,pʰiəʔ45,pʰieʔ45,否,是,否,否,0.857143,phieoq45,phiq45,否,是,否,否,0.75,ok,syllables_json.final,pʰiəʔ45,pʰiəʔ45,1.0,,匹p州e?4s_~布，－～马。
两边都有,333,211,只,2118,333,只,tsəʔ45,tsəʔ45,是,是,是,否,1.0,tseoq45,tseoq45,是,是,是,否,1.0,ok,syllables_json.final,tsəʔ45,tsəʔ45,1.0,,只ts沪—～牛，一～马，一～飞机。
两边都有,333,211,块,2145,333,块,kʰuɛ33,kʰuᴇ33,否,是,否,否,0.833333,khu33,khue33,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,kʰuɛ33,kʰuɛ33,1.0,,块khUE'll-~糕，一～洋绢。
两边都有,333,211,头,2117,333,头,dɤ231,dɤ231,是,是,是,否,1.0,deu231,deu231,是,是,是,否,1.0,ok,syllables_json.final,dɤ231,dɤ231,1.0,,头d沪－～牛，一～马。
两边都有,333,211,层,2113,333,层,dzəŋ231,dzəŋ231,是,是,是,否,1.0,dzeon231,dzeon231,是,是,是,否,1.0,ok,syllables_json.final,dzəŋ231,dzəŋ231,1.0,,"层dz:;,I]rn-~皮，一～楼。"
两边都有,333,211,床,2121,333,床,zɒŋ231,zaŋ231,否,是,否,否,0.833333,zaon231,zan231,否,是,否,否,0.857143,ok,syllables_json.final,zɒŋ231,zɔŋ231,1.0,,床ZOIJ231_~棉被，－～席。
两边都有,333,211,把,2146,333,把,po335,pɒ335,否,是,否,否,0.8,po335,pau335,否,是,否,否,0.666667,ok,syllables_json.final,po335,po335,1.0,,把po儿s.~刀，一～雨伞，一～椅千。
两边都有,333,211,朵,2137,333,朵,to335,to335,是,是,是,否,1.0,to335,to335,是,是,是,否,1.0,ok,syllables_json.final,to335,to335,1.0,,朵to335_~花。
两边都有,333,211,枝,2128,333,枝,ts52,tsɿ52,否,是,否,否,0.8,ts52,tsy52,否,是,否,否,0.8,ok,syllables_json.final,tsɿ52,ts52,1.0,,枝tsl2-~笔，一～烟．～枪。
两边都有,333,211,梗,2123,333,梗,kuaŋ335,kuɒŋ335,否,是,否,否,0.857143,kuan335,kuaon335,否,是,否,否,0.875,ok,syllables_json.final,kuaŋ335,kuaŋ335,1.0,,梗kuaIJ33s_~鱼，一～凳．—~绳，一～臼米火。
两边都有,333,211,爪,2144,333,爪,tsɒ335,tsɒ335,是,是,是,否,1.0,tsau335,tsau335,是,是,是,否,1.0,ok,syllables_json.final,tsɒ335,tsɔ335,1.0,,爪tso'35．～虾c
两边都有,333,211,牙,2134,333,牙,ŋo231,ŋo231,是,是,是,否,1.0,ngo231,ngo231,是,是,是,否,1.0,ok,syllables_json.final,o231,ŋo231,1.0,,牙lJ芷颠：一～西瓜。
两边都有,333,211,球,2136,333,球,dʑiʏ231,dʑiɤ231,否,是,否,否,0.857143,ji231,jieu231,否,否,否,否,,unknown_ipa:ʏ,syllables_json.final,dʑiʏ231,dʑiʏ231,1.0,,球dii1<231-~葡萄。
两边都有,333,211,脱,2114,333,脱,tʰøʔ45,tʰøʔ45,是,是,是,否,1.0,thoeq45,thoeq45,是,是,是,否,1.0,ok,syllables_json.final,tʰøʔ45,tʰøʔ45,1.0,,脱th074s_~蒸笼。
两边都有,333,211,行,2112,333,行,fiɒŋ231,ɦɒŋ231,否,是,否,否,0.714286,fiaon231,ghaon231,否,是,否,否,0.75,ok,syllables_json.final,fiɒŋ231,fiɔŋ231,1.0,,行fiDIJ卫I-~字。
两边都有,333,211,颗,2133,333,颗,kʰo33,kʰa33,否,是,否,否,0.8,kho33,kha33,否,是,否,否,0.8,ok,syllables_json.final,kʰo33,kʰo33,1.0,,颗kho3'-~米，一～迕子。
两边都有,334,212,包,2164,334,包,pɒ52,pɒ52,是,是,是,否,1.0,pau52,pau52,是,是,是,否,1.0,ok,syllables_json.final,pɒ52,pɒ52,1.0,,包pos2—～釉，一～洋火。
两边都有,334,212,场,2158,334,场,dzaŋ231,tsaŋ231,否,是,否,否,0.714286,dzan231,tsan231,否,是,否,否,0.714286,ok,syllables_json.final,dzaŋ231,dzaŋ231,1.0,,场dza!J231一～梦，一～电影。
两边都有,334,212,撮,2168,334,撮,tshøʔ45,tsʰøʔ45,否,是,否,否,0.857143,tshoeq45,tshoeq45,是,是,是,否,1.0,ok,syllables_json.final,tshøʔ45,tshøʔ45,1.0,,撮tSh0?4S-
两边都有,334,212,本,2174,334,本,pẽ335,pẽ335,是,是,是,否,1.0,peen335,peen335,是,是,是,否,1.0,ok,syllables_json.final,pẽ335,pẽ335,1.0,,本p砂－～书
两边都有,334,212,滴,2148,334,滴,tieʔ45,tieʔ45,是,是,是,否,1.0,tiq45,tiq45,是,是,是,否,1.0,ok,syllables_json.final,tieʔ45,tieʔ45,1.0,,滴tie7•5-~丿凡
两边都有,334,212,潮,2150,334,潮,dzɒ231,dzɒ231,是,是,是,否,1.0,dzau231,dzau231,是,是,是,否,1.0,ok,syllables_json.final,dzɒ231,dzɒ231,1.0,,潮dzo211指潮水涨洛之间：葛．～鱼勿多
两边都有,334,212,笔,2169,334,笔,pieʔ45,pieʔ45,是,是,是,否,1.0,piq45,piq45,是,是,是,否,1.0,ok,syllables_json.final,pieʔ45,pieʔ45,1.0,,笔pie?4s-~交易。
两边都有,334,212,绞,2154,334,绞,kɒ335,kɒ335,是,是,是,否,1.0,kau335,kau335,是,是,是,否,1.0,ok,syllables_json.final,kɒ335,kɒ335,1.0,,绞kons
两边都有,334,212,顶,2172,334,顶,tiŋ335,təŋ335,否,是,否,否,0.833333,tin335,teon335,否,是,否,否,0.714286,ok,syllables_json.final,tiŋ335,tiŋ335,1.0,,顶til)m-~桌子，一～帐子，－～轿。
两边都有,335,213,件,2195,335,件,dʑiɛ̃113,dʑiẽ113,否,是,否,否,0.75,ji113,jien113,否,否,否,否,,unknown_ipa:ɛ;unknown_ipa:̃,syllables_json.final,dʑiɛ̃113,dʑiɛ̃113,0.95,,件dzi砂－～衣裳。
两边都有,335,213,卯,2203,335,卯,mo113,mɒ113,否,是,否,否,0.8,mo113,mau113,否,是,否,否,0.666667,ok,syllables_json.final,mo113,mo113,0.95,,卯mo''3次：来一～。
两边都有,335,213,堵,2186,335,堵,du113,du113,是,是,是,否,1.0,du113,du113,是,是,是,否,1.0,ok,syllables_json.final,du113,du113,0.95,,堵du11J-~墙。
两边都有,335,213,套,2178,335,套,tʰɒ33,tʰɒ33,是,是,是,否,1.0,thau33,thau33,是,是,是,否,1.0,ok,syllables_json.final,tʰɒ33,tʰɔ33,0.95,,套thon-~房间，一～衣裳。
两边都有,335,213,尊,2185,335,尊,tsẽ52,tsẽ52,是,是,是,否,1.0,tseen52,tseen52,是,是,是,否,1.0,ok,syllables_json.final,tsẽ52,tsẽ52,0.95,,尊ts萨一～大炮。
两边都有,335,213,座,2180,335,座,zo113,zɒ113,否,是,否,否,0.8,zo113,zau113,否,是,否,否,0.666667,ok,syllables_json.final,zo113,zo113,0.95,,"座zo""3-~山，－～桥。"
两边都有,335,213,扇,2182,335,扇,sɛ33,sẽ33,否,是,否,否,0.75,s33,seen33,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,sɛ33,sɛ33,0.95,,扇se儿－～门。
两边都有,335,213,拔,2202,335,拔,beʔ23,beʔ23,是,是,是,否,1.0,beq23,beq23,是,是,是,否,1.0,ok,syllables_json.final,beʔ23,beʔ23,0.95,,拔be?23块：一～湖泥。
两边都有,335,213,杯,2191,335,杯,pɛ52,pᴇ52,否,是,否,否,0.75,p52,pe52,否,否,否,否,,unknown_ipa:ɛ,syllables_json.final,pɛ52,pɛ52,0.95,,杯pEs2一～茶。
两边都有,335,213,桌,2187,335,桌,tsoʔ45,tsoʔ45,是,是,是,否,1.0,tsoq45,tsoq45,是,是,是,否,1.0,ok,syllables_json.final,tsoʔ45,tsoʔ45,0.95,,桌tso?45-~菜。
两边都有,335,213,桩,2198,335,桩,tsoŋ52,tsɒŋ52,否,是,否,否,0.833333,tson52,tsaon52,否,是,否,否,0.857143,ok,syllables_json.final,tsoŋ52,tsoŋ52,0.95,,桩tso旷～串体。
两边都有,335,213,瓶,2189,335,瓶,biŋ231,biŋ231,是,是,是,否,1.0,bin231,bin231,是,是,是,否,1.0,ok,syllables_json.final,biŋ231,biŋ231,0.95,,瓶bu/3'-~酒。
两边都有,335,213,篇,2199,335,篇,pʰiɛ̃52,pʰiɒ52,否,是,否,否,0.714286,phi52,phiau52,否,否,否,否,,unknown_ipa:ɛ;unknown_ipa:̃,syllables_json.final,pʰiɛ̃52,pʰiɛ̃52,0.95,,篇p冈芒－～文汽。
两边都有,335,213,腰,2196,335,腰,iɒ52,iɒ52,是,是,是,否,1.0,iau52,iau52,是,是,是,否,1.0,ok,syllables_json.final,iɒ52,iɔ52,0.95,,腰ios2一～耜。
两边都有,335,213,部,2183,335,部,bu113,bu113,是,是,是,否,1.0,bu113,bu113,是,是,是,否,1.0,ok,syllables_json.final,bu113,bu113,0.95,,部bu11J-~午，－～机器，～梯千，一～二莱。
两边都有,335,213,餐,2192,335,餐,tsʰɛ̃52,tsʰæ̃52,否,是,否,否,0.857143,tsh52,tshaen52,否,否,否,否,,unknown_ipa:ɛ;unknown_ipa:̃,syllables_json.final,tsʰɛ̃52,tsʰɛ̃52,0.95,,餐tSh朗－～饭。
