page	row_index	hanzi	wupin	ipa_digits	match_score	candidate_headword	image	pdf_text
296	22	援	yoen231	ɦiø̃231	0.0	长短否	review/images/page_296_0022.png	喉元.13 倷两个人来～～长短否。
296	25	鞠躬	cioeq3kuon52	tɕiøʔ3kuoŋ52	0.0	团翡	review/images/page_296_0025.png	敬礼t~iJ)梦l 四，t~il)团翡
296	26	握手	uoq3seu55	uoʔ3sə55	0.0	鞠躬	review/images/page_296_0026.png	鞠躬t~io?饮UOl)s2
296	28	传	dzeen231	dzẽ231	0.0	拍于	review/images/page_296_0028.png	拍于pha背S¥JJS
297	4	当值	taon33dzeoq5	tɒŋ33dzəʔ5	0.0	侍候	review/images/page_297_0004.png	叫．直tul)挝z~?}' 侍候：～老人太。
297	11	喊	haen33	hæ̃33	0.0	大声灾	review/images/page_297_0011.png	载h驴(I) 呻换：病得煞丿j 咯～。( 2 ) 大声灾：啥事休勿如
297	14	讴	eu52	ə52	0.0	沪呼喊	review/images/page_297_0014.png	iii. 沪呼喊：
297	18	骂	mo11	mɒ11	0.0	呵	review/images/page_297_0018.png	呵bo s2
298	0	讨相骂	thau335shian55mo52	tʰɤ335ɕiaŋ55mɒ52	0.3333	讨	review/images/page_298_0000.png	讨木11 骂thO~彻i8.1)齿imoU 吵架：葛两夫妻三日两头咯～。
298	5	敲巴掌	khau33po55tsan52	kʰɤ33pɒ55tsaŋ52	0.3333	敲巳学	review/images/page_298_0005.png	敲巳学khonpo甘tSOIJ贷打耳光。
298	6	打耳光	to335gni55kuaon52	tɒ335ȵi55kuɒŋ52	0.0	甘	review/images/page_298_0006.png	敲巳学khonpo甘tSOIJ贷打耳光。
298	22	骗	phien33	pʰiẽ33	0.0	眈说	review/images/page_298_0022.png	眈话h忒罚uo~1 眈说。
298	27	劝	chioen33	tɕʰiø̃33	0.3333	忒劝架	review/images/page_298_0027.png	拆劝ts11a?~5旷i忒劝架。
298	31	原谅	gnioen11lian55	ȵiø̃11liaŋ55	0.0	求饶	review/images/page_298_0031.png	讨饶t'戏沺io2)1求饶。
299	17	顶会	teon335kue52	təŋ335kuᴇ52	0.0	甘后挑足非笘	review/images/page_299_0017.png	燃线．几1础啦8 善千生书：石石足个老实入、甘后挑足非笘、
299	25	卧地打滚	ngo11di11to11kuen11	ŋɒ11di11tɒ11kuẽ11	0.0	惯纱帽	review/images/page_299_0025.png	惯纱帽gu昢so加½mo ~~ 招挑了：伊本串是有些咯，就足听两句说
299	26	掼纱帽	guaen11so11ma11	ɡuæ̃11sɒ11ma11	0.0	加	review/images/page_299_0026.png	惯纱帽gu昢so加½mo ~~ 招挑了：伊本串是有些咯，就足听两句说
299	27	话要	wo11iau11	ɦɒ11iɤ11	0.0	就足听两句说	review/images/page_299_0027.png	惯纱帽gu昢so加½mo ~~ 招挑了：伊本串是有些咯，就足听两句说
299	28	锣槌	lo11dzy52	lɒ11dzɿ52	0.4	惯锣糙	review/images/page_299_0028.png	惯锣糙gu昢lo和d芍甘
300	0	第八章	di11paeq1tsaon11	di11pæʔ1tsɒŋ11	0.0	天火烧	review/images/page_300_0000.png	天火烧th諒hu贷SD52JI-I 时迷估指做了坏中遭到上天的惩罚。
300	1	天火烧	thien33hu55sau52	tʰiẽ33hu55sɤ52	0.0	贷	review/images/page_300_0001.png	天火烧th諒hu贷SD52JI-I 时迷估指做了坏中遭到上天的惩罚。
300	2	交幕库	kau33mu55khu52	kɤ33mu55kʰu52	0.3333	父器库	review/images/page_300_0002.png	父器库k咄rnu11k11u1~ 一段时间诸书不顺，旧时迷信认为是交了
300	3	幕库运	mu11khu11yoen11	mu11kʰu11ɦiø̃11	0.0	一	review/images/page_300_0003.png	父器库k咄rnu11k11u1~ 一段时间诸书不顺，旧时迷信认为是交了
300	7	土来切	thu335le55chiq54	tʰu335lᴇ55tɕʰiʔ54	0.0	胎即	review/images/page_300_0007.png	论》：＂舌L 白胎者，可与小柴胡汤。＂＂胎”即“苔,, , 《广韵》
300	9	豁翎子	huaq3lin55tsy52	huaʔ3liŋ55tsɿ52	0.3333	豁饼千	review/images/page_300_0009.png	豁饼千hu汜农'liJJ和ts1罗暗示：偌荽话说话～好咪，惟心里有数咯。
300	13	有数咯	yeu115su55koq54	ɦə115su55koʔ54	0.0	行如	review/images/page_300_0013.png	戳壁）Jtl] tshO? 打)ie行如a拧背地里说人坏话：偌背后来拿亨～，伊
300	19	刨黄瓜	bau11huaon11kuo11	bɤ11huɒŋ11kuɒ11	0.0	欺负弱者	review/images/page_300_0019.png	拗嫩头础n011d对欺负弱者。
300	22	吊膀子	tiau33paon33tsy33	tiɤ33pɒŋ33tsɿ33	0.0	调笑女性	review/images/page_300_0022.png	吃豆腐旷ien5 d1s 11 fiu 11调笑女性。
300	23	调情	diau11jin52	diɤ11dʑiŋ52	0.0	吊膀	review/images/page_300_0023.png	吊膀-f tio甘PDIJ3Jsts谛调情：入家是好端端咯来有了轧朋友，勿是
300	24	轧妍头	gaeq1deu52	ɡæʔ1də52	0.0	偌嫖燃错	review/images/page_300_0024.png	～，偌嫖燃错。
300	25	打落头	to335loq5deu52	tɒ335loʔ5də52	0.3333	轧妍头	review/images/page_300_0025.png	轧妍头g汜?f3pl、iIJ~M砌和非夫妇关系的男性或女性发生性关系。
300	26	去买好哉	chi33ma33hau33tsa33	tɕʰi33ma33hɤ33tsa33	0.0	打落头	review/images/page_300_0026.png	打落头t叨罚lo?T'd砌多报数额收敛钱物：防恐人家～，靠偌自
300	28	淘剩	dau11dzeon55	dɤ11dzəŋ55	0.0	灯睬	review/images/page_300_0028.png	化三千huc33s諒tc灯睬说得天花乱坠：伊是个～咯，有几句好
300	30	吃没	keq3meq5	kᴇʔ3mᴇʔ5	0.0	背	review/images/page_300_0030.png	翻别十f畔bie?Pze背乘机宝人。
301	1	头来带	deu11le55ta52	də11lᴇ55ta52	0.0	四	review/images/page_301_0001.png	做磨心tsoi~mo 11 四ii)行四面受气：小人外头来汀闯祸，大入屋甲
301	14	唔有数咯	nh33yeu55su55koq54	hn33ɦə55su55koʔ54	0.0	一些	review/images/page_301_0014.png	摸暗弄堂mon3铲lo1J iido1J铲边做边试探：大家都来．东．～，一些
301	20	勿缺咯	veq1chioeq5koq54	vᴇʔ1tɕʰiøʔ5koʔ54	0.0	吸	review/images/page_301_0020.png	变死p忍如JJS 变坏．找死：个人来有了～、女喜贴，吸毒，样式都
301	24	揭短	ciq3toen55	tɕiʔ3tø̃55	0.0	芹	review/images/page_301_0024.png	挖脚底板u汜?~5 ti;;ia芹ti驴p元炉揭短。
302	0	第八章	di11paeq1tsaon11	di11pæʔ1tsɒŋ11	0.0	压们脾	review/images/page_302_0000.png	压们脾无农飞i諒k汜？？增加上作或责任的压力。
302	1	压肩胛	aeq3cien55kaeq54	æʔ3tɕiẽ55kæʔ54	0.0	汜	review/images/page_302_0001.png	压们脾无农飞i諒k汜？？增加上作或责任的压力。
302	3	走跨路	tseu335kho55lu52	tsə335kʰɒ55lu52	0.3333	归贤路	review/images/page_302_0003.png	"归贤路ts¥货lio 11 lu"" 走捷径"
302	18	偷	theu52	tʰə52	0.0	苍贼	review/images/page_302_0018.png	苍贼dza?;3z~沪被偷。
302	19	着贼	tsaq3zhiq5	tsaʔ3ʑiʔ5	0.0	沪被偷	review/images/page_302_0019.png	苍贼dza?;3z~沪被偷。
302	26	毅洞	gni115don52	ȵi115doŋ52	0.0	轩	review/images/page_302_0026.png	枪毙t砂iaJJUbi轩
303	2	借	cia33	tɕia33	0.0	和	review/images/page_303_0002.png	存铜钱dz邸dOl)和li邸
303	4	意	i33	i33	0.1667	意得勿少铜钱	review/images/page_303_0004.png	意～得勿少铜钱。
303	5	骤	dzeu113	dzə113	0.0	棵	review/images/page_303_0005.png	棵2¥ 113积攒c
303	13	物已出售	veq1yi55tsheq5dzeu52	vᴇʔ1ɦi55tsʰᴇʔ5dzə52	0.0	脱升手	review/images/page_303_0013.png	脱手心?~'s沪( I ) 脱升手：稿子～哉，书年底好印出来。(2) 货
303	23	布	pu33	pu33	0.3333	助布胪	review/images/page_303_0023.png	助布胪p咄买布。
303	25	拷油	khau33yeu52	kʰɤ33ɦə52	0.0	加产买中药	review/images/page_303_0025.png	撮药tshe?~5(-0?) 加产买中药。
304	0	第八章	di11paeq1tsaon11	di11pæʔ1tsɒŋ11	0.0	臣汕	review/images/page_304_0000.png	臣汕fiio矿fii~231 买淌汕。
304	1	舀油	yau115yeu52	ɦɤ115ɦə52	0.0	买淌汕	review/images/page_304_0001.png	臣汕fiio矿fii~231 买淌汕。
304	7	切	chiq45	tɕʰiʔ45	0.3333	切持也	review/images/page_304_0007.png	切，＂持也” 。
304	22	开车	khe33ciu52	kʰᴇ33tɕy52	0.0	片年	review/images/page_304_0022.png	片年KH点ts1,os2
304	24	开轮船	khe33leen55zeen52	kʰᴇ33lẽ55zẽ52	0.4	打船	review/images/page_304_0024.png	撑船ts11 a咄ze1JI打船。
304	25	划船	wo11zeen52	ɦɒ11zẽ52	0.3333	丿卜轮船	review/images/page_304_0025.png	"丿卜轮船k""啡础z邸，kh点le和z睹l"
304	26	纤	chien52	tɕʰiẽ52	0.0	邸	review/images/page_304_0026.png	"丿卜轮船k""啡础z邸，kh点le和z睹l"
304	28	骑马	ji11mha52	dʑi11hma52	0.0	拟拉纤	review/images/page_304_0028.png	肋纤t础t凸拟拉纤。
304	29	骑踏脚车	ji11daeq5ciaq5ciu52	dʑi11dæʔ5tɕiaʔ5tɕy52	0.3333	骑马	review/images/page_304_0029.png	骑马d~瑙mo 113
306	0	第八章	di11paeq1tsaon11	di11pæʔ1tsɒŋ11	0.0	留级	review/images/page_306_0000.png	留级Ii础t你ie?4s
306	1	留级	lieu11ciq5	liə11tɕiʔ5	0.0	毕业	review/images/page_306_0001.png	毕业pie?沁ie?21
306	2	毕业	piq3gniq5	piʔ3ȵiʔ5	0.0	卖出战	review/images/page_306_0002.png	i卖出战do?}' tshe节ts萨六年咯学凿总符～，赞要做山体哉。
306	3	读出哉	doeq1tsheq5tsa52	døʔ1tsʰᴇʔ5tsa52	0.0	节	review/images/page_306_0003.png	i卖出战do?}' tshe节ts萨六年咯学凿总符～，赞要做山体哉。
306	12	一种体罚	iq3tson55thi55vaeq54	iʔ3tsoŋ55tʰi55væʔ54	0.0	汗放学后	review/images/page_306_0012.png	关夜孚ku諒fiia11fio汗放学后一段时间不让回家，旧时对学牛的
306	13	写字	shia335zy52	ɕia335zɿ52	0.0	丐了	review/images/page_306_0013.png	丐了¥ia~拉百”
306	24	拣	kaen335	kæ̃335	0.0	梦	review/images/page_306_0024.png	写信¥ia铲<,;ii)梦
306	26	嬉	shi52	ɕi52	0.0	买双鞋总婓	review/images/page_306_0026.png	候肛“ 比虽是否合适：买双鞋总婓～～咯。
306	27	做嬉客	tso33shi33khaq3	tsɒ33ɕi33kʰaʔ3	0.0	妎	review/images/page_306_0027.png	妎1p j Sl 游玩：门怕到杭州西湖边去~ ~ C 
307	1	超超	tshau33tshau52	tsʰɤ33tsʰɤ52	0.0	夜头	review/images/page_307_0001.png	搅ko 135 玩儿：小人一日～到仪，夜头I]困熟原都会出汁咯｀
307	3	踢子	thiq3tsy55	tʰiʔ3tsɿ55	0.4	踢诅千	review/images/page_307_0003.png	踢诅千thic?i~如砂t勺铲
307	7	取线绷	chiu335shien55pan52	tɕʰy335ɕiẽ55paŋ52	0.0	铲	review/images/page_307_0007.png	取线绷t心y铲<;;ie33pa1J ~~ 一种儿竞游戏．以棉线下从取胜。
307	13	照照相	tsau33tsau33shian33	tsɤ33tsɤ33ɕiaŋ33	0.0	甘	review/images/page_307_0013.png	甘召H竹木11 tso甘tso33<;;iaJJ33 ,tso33tso兵ciaJJ甘
307	16	拍照片	phaq3tsau55phien52	pʰaʔ3tsɤ55pʰiẽ52	0.0	睬	review/images/page_307_0016.png	照照丿'1-tso裴tso33phi护，tsontso~~p11i睬
307	17	放炮仗	faon33phau33tsan33	fɒŋ33pʰɤ33tsaŋ33	0.3333	放	review/images/page_307_0017.png	放炮仗foIJ~ipho3.1dzaIJ炉，fol)33pho~MzaJJ从｀
307	19	摸青盲	mhoq3chin55ban52	hmoʔ3tɕʰiŋ55baŋ52	0.3333	摸吉官	review/images/page_307_0019.png	摸吉官mo?;s旷il)~imalJ翌mo?t tc11i1J甘baJJ甘捉迷藏。
307	25	荡秋千	dan11chieu11chien11	dɒŋ11tɕʰiə11tɕʰiẽ11	0.3333	荡	review/images/page_307_0025.png	荡秋千da!J县t妒i戏tchies2
308	7	跳远	thiau33yoen33	tʰiɤ33ɦiø̃33	0.0	踏翡跷	review/images/page_308_0007.png	"踏翡跷d无祚ko节t<,.""io裴踩1闷跷。"
308	8	踏高跷	daeq1kau55chiau52	dæʔ1kɤ55tɕʰiɤ52	0.0	裴踩	review/images/page_308_0008.png	"踏翡跷d无祚ko节t<,.""io裴踩1闷跷。"
308	15	竖蜻蜓	zy115chin55tien52	zɿ115tɕʰiŋ55tiẽ52	0.3333	竖	review/images/page_308_0015.png	竖帖蛁iy矿<,.iIJ甘diIJ ~~ I例寸。
308	26	赢	zhin231	ʑiŋ231	0.0	一	review/images/page_308_0026.png	柯棋老虎kh忒di讲lo矿hu铲抓象棋子以将、一七、相等的人小比输
308	29	豁拳	huaq3jioen52	huaʔ3dʑiø̃52	0.0	面	review/images/page_308_0029.png	拈拳ts国油面3 1
309	0	嬉赌	shi33tu55	ɕi33tu55	0.0	贴搏	review/images/page_309_0000.png	女喜贴i;;mtu335 贴搏。
309	4	要	iau52	iɤ52	0.0	嫖	review/images/page_309_0004.png	嫖fio33 不要。＂弗要”的合音。
309	7	值细	dzeoq1shi55	dzəʔ1ɕi55	0.0	甜疼爱	review/images/page_309_0007.png	伯钏dz~?Pdi甜疼爱。
309	19	误会	wu11kue11	ɦu11kuᴇ11	0.0	嫌	review/images/page_309_0019.png	嫌憎i铲tS~IJ33 嫌：绘划船～港阔。
309	20	恨	gheen11	ɦẽ11	0.0	误会	review/images/page_309_0020.png	误会fiu11fi.UE 11
310	0	第八章	di11paeq1tsaon11	di11pæʔ1tsɒŋ11	0.0	发妗	review/images/page_310_0000.png	发妗阮？沁守忘乎所以。
310	1	发	faeq45	fæʔ45	0.0	见悄	review/images/page_310_0001.png	见悄t~諒d~iIJ 23 1 感谢：伊是个帮偌．偌捺个勿～？
310	2	见情	cien33jin33	tɕiẽ33dʑiŋ33	0.0	偌捺个勿	review/images/page_310_0002.png	见悄t~諒d~iIJ 23 1 感谢：伊是个帮偌．偌捺个勿～？
310	19	懊	au52	ɤ52	0.25	懊矿后悔	review/images/page_310_0019.png	懊矿后悔：将桩事体我真当～煞。
310	27	接头	ciq3deu52	tɕiʔ3də52	0.0	县	review/images/page_310_0027.png	有数［账] fih :l 知SU甘[tsaIJ县］明白。
310	28	认得	zeen11teq1	zẽ11tᴇʔ1	0.0	接头	review/images/page_310_0028.png	接头t¥ie?1sd1(2l1了解：伊咯事休我一些勿～咯。
311	7	望	man11	maŋ11	0.0	屯	review/images/page_311_0007.png	屯ffiOIJ 11 期盼。
312	8	来	le231	lᴇ231	0.0	宵	review/images/page_312_0008.png	值勿过dz砌ve宵ku甘
312	9	去	chi33	tɕʰi33	0.0	来	review/images/page_312_0009.png	来lE231
312	10	上	zan113	zaŋ113	0.0	去	review/images/page_312_0010.png	去砃i 33
312	12	进	cin33	tɕiŋ33	0.0	过	review/images/page_312_0012.png	过kuH
312	13	出	tsheq45	tsʰᴇʔ45	0.0	卜来	review/images/page_312_0013.png	卜来ZDIJ盄IE苟
312	14	过	ku33	ku33	0.0	苟	review/images/page_312_0014.png	卜来ZDIJ盄IE苟
312	15	起	chi335	tɕʰi335	0.0	去	review/images/page_312_0015.png	I去ZOI)::如咄
312	16	上来	zan115le52	zaŋ115lᴇ52	0.0	咄	review/images/page_312_0016.png	I去ZOI)::如咄
312	17	上去	zan115chi52	zaŋ115tɕʰi52	0.0	落米	review/images/page_312_0017.png	落米lo?汽咄下来。
312	19	落去	loq1chi55	loʔ1tɕʰi55	0.0	卜	review/images/page_312_0019.png	落去lo?~l叫rn卜去。
312	28	起来	chi335le52	tɕʰi335lᴇ52	0.0	甘	review/images/page_312_0028.png	日去fiu础t忒i甘
313	1	好味	hau335bi52	hɤ335bi52	0.0	无怀	review/images/page_313_0001.png	勾肘搭背k戏tvi豁t无怀p忒指两入关系亲密：仰两个人～，多少
313	4	些	soeq45	søʔ45	0.0	扣	review/images/page_313_0004.png	跌跌蹄蹄tie?rtie?扣s11oJJt~ts11o咄行走不稳：年纪大哉，儿路有
313	6	及啊	ji231	dʑi231	0.0	背	review/images/page_313_0006.png	跌煞绊倒tie符s无背p忍1to芬形容急忙走路：偌～咯防恐米勿
313	12	哭丧着脸	khoq3saon55tsaq5lien52	kʰoʔ3sɒŋ55tsaʔ5liẽ52	0.0	铲	review/images/page_313_0012.png	哭作无赖k11o?扣so'n5 fiu铲lat~ 哭丧看脸：伊真朝～咯，勿晓得有
313	13	啥事体	so33zy33thi33	sɒ33zɿ33tʰi33	0.0	伊真朝	review/images/page_313_0013.png	哭作无赖k11o?扣so'n5 fiu铲lat~ 哭丧看脸：伊真朝～咯，勿晓得有
313	15	吃得太饱	keq3teq5tha55pau52	kᴇʔ3tᴇʔ5tʰa55pɤ52	0.0	梦	review/images/page_313_0015.png	塞祭操饱s沁飞i梦SOI)甘po铲吃得人饱：偌～咯．仪头饭耍耍
313	16	吃哉	keq3tsa52	kᴇʔ3tsa52	0.0	偌	review/images/page_313_0016.png	塞祭操饱s沁飞i梦SOI)甘po铲吃得人饱：偌～咯．仪头饭耍耍
313	18	潜清碧绿	jien11chin55piq5loq54	dʑiẽ11tɕʰiŋ55piʔ5loʔ54	0.25	淆情砦绿	review/images/page_313_0018.png	淆情砦绿kuaIJ335 tvhi1J52J)ie许10?23池水沽彻．草木葱绿：到得春天．
313	19	花园里	huo33yoen55li52	huɒ33ɦiø̃55li52	0.0	许	review/images/page_313_0019.png	淆情砦绿kuaIJ335 tvhi1J52J)ie许10?23池水沽彻．草木葱绿：到得春天．
313	20	清潜渗	chin33jien55seen52	tɕʰiŋ33dʑiẽ55sẽ52	0.0	沽滑谬撕	review/images/page_313_0020.png	沽滑谬撕t¥h咄kuaIJ穿h咄sli 汤水中没有F货：～咯一碗汤．捺
313	22	形容词	yin11yon55dzy52	ɦiŋ11ɦoŋ55dzɿ52	0.2857	形状情况	review/images/page_313_0022.png	1. 形状、情况
314	1	只鸡	tsy335ci52	tsɿ335tɕi52	0.0	老鹰飞得	review/images/page_314_0001.png	高k泸指物：老鹰飞得～，归去吃年糕，老脱飞得低，归去吃
314	6	粗	tshu52	tsʰu52	0.0	筷	review/images/page_314_0006.png	短t0 ll5 指物：～筷
314	7	细	shi33	ɕi33	0.0	粗	review/images/page_314_0007.png	粗tshuSl
314	12	厚	gheu113	ɦə113	0.0	马路	review/images/page_314_0012.png	狭朊？乃窄：马路～。
314	16	深	seen52	sẽ52	0.0	背不厚实	review/images/page_314_0016.png	"飘油p""ionbo背不厚实：天家风凉哉，农裳嫌憎～哉。"
314	17	浅	chien335	tɕʰiẽ335	0.0	哉	review/images/page_314_0017.png	"飘油p""ionbo背不厚实：天家风凉哉，农裳嫌憎～哉。"
314	18	空	khuon52	kʰuoŋ52	0.0	浅	review/images/page_314_0018.png	浅t砂ie335
314	19	满	moen113	mø̃113	0.0	空	review/images/page_314_0019.png	空kh UOIJS2
314	20	多	to52	tɒ52	0.0	满	review/images/page_314_0020.png	满m0m
314	21	勿少	veq1sau55	vᴇʔ1sɤ55	0.0	多	review/images/page_314_0021.png	多to52
314	22	稍多	sau33to52	sɤ33tɒ52	0.0	勿少	review/images/page_314_0022.png	勿少ve?13so铲稍多：贞朝客人来得~ r-
314	23	少	sau335	sɤ335	0.0	贞朝客	review/images/page_314_0023.png	勿少ve?13so铲稍多：贞朝客人来得~ r-
314	24	方	faon52	fɒŋ52	0.0	少	review/images/page_314_0024.png	少S OJJs
314	25	圆	yoen231	ɦiø̃231	0.0	力	review/images/page_314_0025.png	力. fo旷
314	26	扁	pien335	piẽ335	0.0	圆	review/images/page_314_0026.png	圆fii矿
314	27	瘪	piq45	piʔ45	0.0	姐	review/images/page_314_0027.png	姐pie?~5 不回齿：～嘴老太婆。
314	28	利	li11	li11	0.0	嘴老太婆	review/images/page_314_0028.png	姐pie?~5 不回齿：～嘴老太婆。
314	29	篆	dzeen113	dzẽ113	0.0	和	review/images/page_314_0029.png	和~i e?4S 指谷粒等个饱满：～谷。
314	30	窪	uo3333	uɒ3333	0.0	谷	review/images/page_314_0030.png	和~i e?4S 指谷粒等个饱满：～谷。
315	0	字	zy11	zɿ11	0.0	明	review/images/page_315_0000.png	宁，木字不明
315	11	直	dzeoq23	dzəʔ23	0.0	自	review/images/page_315_0011.png	自dz奇( I )」乍限杆耍~ C'( 2 ) 竖：吓得寒毛忤～起。
315	12	笃	toq45	toʔ45	0.0	竖	review/images/page_315_0012.png	自dz奇( I )」乍限杆耍~ C'( 2 ) 竖：吓得寒毛忤～起。
315	13	斜	zhia231	ʑia231	0.0	起	review/images/page_315_0013.png	自dz奇( I )」乍限杆耍~ C'( 2 ) 竖：吓得寒毛忤～起。
315	14	算	soen33	sø̃33	0.0	山	review/images/page_315_0014.png	笃to产陡：山介～，监勿上去咯。
315	15	弯	uaen52	uæ̃52	0.0	斜	review/images/page_315_0015.png	斜iia23 1
315	16	亮	lian11	liaŋ11	0.0	饮	review/images/page_315_0016.png	饮tch i a33
315	17	暗	een33	ẽ33	0.0	处	review/images/page_315_0017.png	处～｀呵lia!JI I 
315	20	黄	huaon52	huɒŋ52	0.0	苗	review/images/page_315_0020.png	苗fiUD1)231
316	0	第八章	di11paeq1tsaon11	di11pæʔ1tsɒŋ11	0.0	玄色	review/images/page_316_0000.png	玄色fi面和Sd']1s指布色，飞~: :总还是～咯布头经俸。
316	1	黑	heoq45	həʔ45	0.0	指布色飞	review/images/page_316_0001.png	玄色fi面和Sd']1s指布色，飞~: :总还是～咯布头经俸。
316	2	玄色	yoen11seoq5	ɦiø̃11səʔ5	0.0	咯布	review/images/page_316_0002.png	玄色fi面和Sd']1s指布色，飞~: :总还是～咯布头经俸。
316	3	白	baq23	baʔ23	0.0	广	review/images/page_316_0003.png	广~ba?21
316	4	灰	hue52	huᴇ52	0.0	觅	review/images/page_316_0004.png	觅dZOl)1 13
316	5	重	dzon231	dzoŋ231	0.0	快	review/images/page_316_0005.png	快k11ua33 迅速。
316	6	轻	chin52	tɕʰiŋ52	0.0	迅速	review/images/page_316_0006.png	快k11ua33 迅速。
316	7	快	khua33	kʰua33	0.0	媒	review/images/page_316_0007.png	媒so11卜：太阳猛，衣裳＼片时～哉。
316	8	慢	maen11	mæ̃11	0.0	太阳	review/images/page_316_0008.png	媒so11卜：太阳猛，衣裳＼片时～哉。
316	9	燥	sau33	sɤ33	0.0	时哉	review/images/page_316_0009.png	媒so11卜：太阳猛，衣裳＼片时～哉。
316	15	指茶不浓	tsy335dzo55peq5non52	tsɿ335dzɒ55pᴇʔ5noŋ52	0.25	茶	review/images/page_316_0015.png	淡d元1 11指茶不浓：～茶。
316	16	厚	gheu113	ɦə113	0.0	悍	review/images/page_316_0016.png	悍加113 指洒或粥浓：老洒味迫～，～粥。
316	17	指酒或粥浓	tsy335cieu55woq5tsoq5non52	tsɿ335tɕiə55ɦoʔ5tsoʔ5noŋ52	0.0	老洒味迫	review/images/page_316_0017.png	悍加113 指洒或粥浓：老洒味迫～，～粥。
316	18	薄	bo11	bɒ11	0.0	池	review/images/page_316_0018.png	池bo产指洒或粥不浓：老洒味逍～，～粥粕大肚。
316	21	密	miq23	miʔ23	0.0	寸	review/images/page_316_0021.png	朗101)1 131:I寸～起来哉。
316	22	硬	ngan11	ŋaŋ11	0.0	密	review/images/page_316_0022.png	密mie?11
316	23	软	gnioen113	ȵiø̃113	0.0	硬	review/images/page_316_0023.png	硬l)al]' 1
316	24	糙	tshau33	tsʰɤ33	0.0	软	review/images/page_316_0024.png	软I),i01 IJ 
316	25	黏	gnhien52	ȵhiẽ52	0.0	糙	review/images/page_316_0025.png	糙tsho33
316	26	滑	waeq23	ɦæʔ23	0.0	泭	review/images/page_316_0026.png	泭fiu汜723
316	30	脆	tshe33	tsʰᴇ33	0.0	忒个	review/images/page_316_0030.png	宽K飞矿宽松：期限两日忒个紧，稍为～些好。
316	31	韧	zeen11	zẽ11	0.0	些好	review/images/page_316_0031.png	宽K飞矿宽松：期限两日忒个紧，稍为～些好。
316	32	纯	zeen231	zẽ231	0.0	脆	review/images/page_316_0032.png	脆tShE33
316	33	杂	dzeoq23	dzəʔ23	0.0	协	review/images/page_316_0033.png	协O,UJ11 
317	0	稳	uen335	uẽ335	0.0	儿	review/images/page_317_0000.png	儿1Je?23 不稳：只凳坐得有些～，要呕木作师父米修修哉。
317	1	兀	ngeq23	ŋᴇʔ23	0.0	瓜	review/images/page_317_0001.png	"瓜fiy ""3"
317	3	蔫	ien52	iẽ52	0.0	养老日日养小	review/images/page_317_0003.png	范1守粕神不振，萎府：养老日日～，养小0 日鲜。
317	5	蛮	mhaen52	hmæ̃52	0.0	净	review/images/page_317_0005.png	沽爽t砂咄S01);;5( I ) T净：房间收作～。(2) 沾楚：道理话得
317	10	清	chin52	tɕʰiŋ52	0.0	沽	review/images/page_317_0010.png	沽tc;h il)s2
317	13	整齐	tseon335ji52	tsəŋ335dʑi52	0.0	注意下净	review/images/page_317_0013.png	仔沽ts俨t1;:ie?1~ 注意下净：～～，一百念个屎迹。
317	14	齐崭	ji11tsaen55	dʑi11tsæ̃55	0.0	一百念	review/images/page_317_0014.png	仔沽ts俨t1;:ie?1~ 注意下净：～～，一百念个屎迹。
317	15	乱	loen11	lø̃11	0.0	整齐	review/images/page_317_0015.png	整齐tS~l)335i常书架高头咯书燃燃～。
317	16	破	pha33	pʰa33	0.0	齐崭勾和	review/images/page_317_0016.png	齐崭勾和ts元铲
317	26	冷清	lan115chin52	laŋ115tɕʰiŋ52	0.0	招	review/images/page_317_0026.png	清静t~ hil)nd矶il)招
318	0	第八章	di11paeq1tsaon11	di11pæʔ1tsɒŋ11	0.0	婚	review/images/page_318_0000.png	婚ts元ns
318	1	好	hau335	hɤ335	0.0	头挑	review/images/page_318_0001.png	头挑d1i和t11iD铲最好的L
318	2	头挑	deu11thiau52	də11tʰiɤ52	0.0	铲最好的	review/images/page_318_0002.png	头挑d1i和t11iD铲最好的L
318	3	疫	yoeq23	ɦiøʔ23	0.0	彶	review/images/page_318_0003.png	彶郖ie?4s 不好：便宜货勿一定就～。
318	7	对	te33	tᴇ33	0.25	对面正确	review/images/page_318_0007.png	对面｀正确。
318	10	错	tsho33	tsʰɒ33	0.0	个一样	review/images/page_318_0010.png	各异ko?切哥( fi- )个一样：葛入脾气～星“各，嫖去理伊。
318	11	错赚	tsho33dzaen33	tsʰɒ33dzæ̃33	0.0	气星各	review/images/page_318_0011.png	各异ko?切哥( fi- )个一样：葛入脾气～星“各，嫖去理伊。
318	12	咯	koq45	koʔ45	0.0	错赚	review/images/page_318_0012.png	错赚tsh矿dz元片有侃然出错的意思，较＂错“语气较轻：伊是～
318	13	真	tseen52	tsẽ52	0.0	伊是	review/images/page_318_0013.png	错赚tsh矿dz元片有侃然出错的意思，较＂错“语气较轻：伊是～
318	22	新	shin52	ɕiŋ52	0.0	旧	review/images/page_318_0022.png	旧也j'l( II
318	23	旧	jieu11	dʑiə11	0.0	新鲜	review/images/page_318_0023.png	新鲜yll)3知守
318	24	新鲜	shin33shien52	ɕiŋ33ɕiẽ52	0.0	生落	review/images/page_318_0024.png	生落Sal)甘Ion 指蔬菜瓜果新鲜：个黄瓜刚刚摘落来咯，蛮～咯。
