row_id,page,hanzi,wupin,alt_wupin,note,legacy_ipa_ocr,has_wupin,source,ipa_from_wupin,ipa_conversion_status,ipa_label_source,wupin_from_ipa,wupin_from_ipa_status
r05577,314,勿少,veq1sau55,sau5,,lvʔsɒʑ,True,result_all_converted.xlsx,vəʔ¹sɒ⁵⁵,ok,rule_from_trusted_wupin,veq1sau55,ok
r05578,314,稍多,sau33to52,,真朝客人来得,,True,result_all_converted.xlsx,sɒ³³to⁵²,ok,rule_from_trusted_wupin,sau33to52,ok
r05579,314,少,sau335,sau5,,lsŋ,True,result_all_converted.xlsx,sɒ³³⁵,ok,rule_from_trusted_wupin,sau335,ok
r05580,314,方,faon52,,,fɒŋ,True,result_all_converted.xlsx,fɒŋ⁵²,ok,rule_from_trusted_wupin,faon52,ok
r05581,314,圆,yoen231,,,ɦi,True,result_all_converted.xlsx,ɦøŋ²³¹,ok,rule_from_trusted_wupin,yoen231,ok
r05582,314,扁,pien335,,,piẽ,True,result_all_converted.xlsx,piẽ³³⁵,ok,rule_from_trusted_wupin,pien335,ok
r05583,314,瘪,piq45,,不丰满嘴老太婆,,True,result_all_converted.xlsx,piʔ⁴⁵,ok,rule_from_trusted_wupin,piq45,ok
r05584,314,利,li11,,指谷粒等不饱满谷,,True,result_all_converted.xlsx,li¹¹,ok,rule_from_trusted_wupin,li11,ok
r05585,314,篆,dzeen113,dzeen4;dzoen4,,dz,True,result_all_converted.xlsx,dzẽ¹¹³,ok,rule_from_trusted_wupin,dzeen113,ok
r05586,314,窪,uo3333,uo52,洼生得一场病眼睛都进哉,,True,result_all_converted.xlsx,uo³³³³,ok,rule_from_trusted_wupin,uo3333,ok
r05587,315,字,zy11,,本字不明,sll,True,result_all_converted.xlsx,zy¹¹,ok,rule_from_trusted_wupin,zy11,ok
r05588,315,凸,doeq23,,,dø,True,result_all_converted.xlsx,diøʔ²³,ok,rule_from_trusted_wupin,doeq23,ok
r05589,315,尖,cien52,,,tɕiẽ,True,result_all_converted.xlsx,tɕiẽ⁵²,ok,rule_from_trusted_wupin,cien52,ok
r05590,315,快,khua33,krua5;khau5,锋利,tkkʰuat,True,result_all_converted.xlsx,kʰua³³,ok,rule_from_trusted_wupin,khua33,ok
r05591,315,钝,doen11,,,tdø,True,result_all_converted.xlsx,døŋ¹¹,ok,rule_from_trusted_wupin,doen11,ok
r05592,315,平,bin231,,,kbiŋ,True,result_all_converted.xlsx,biŋ²³¹,ok,rule_from_trusted_wupin,bin231,ok
r05593,315,正,tseon52,tseon1;tseon5,,ltsəŋ,True,result_all_converted.xlsx,tsəŋ⁵²,ok,rule_from_trusted_wupin,tseon52,ok
r05594,315,歪,ua52,,不正,ua,True,result_all_converted.xlsx,ua⁵²,ok,rule_from_trusted_wupin,ua52,ok
r05595,315,反,faen335,,,f,True,result_all_converted.xlsx,fæ̃³³⁵,ok,rule_from_trusted_wupin,faen335,ok
r05596,315,倒,tau335,tau5,,ɒ,True,result_all_converted.xlsx,tɒ³³⁵,ok,rule_from_trusted_wupin,tau335,ok
r05597,315,横,wan231,wan2;wan6;wan6;uan1,,fɦuaŋ,True,result_all_converted.xlsx,ɦaŋ²³¹,ok,rule_from_trusted_wupin,wan231,ok
r05598,315,直,dzeoq23,,直杆要竖吓得寒毛管起,zəʔfilk,True,result_all_converted.xlsx,dzəʔ²³,ok,rule_from_trusted_wupin,dzeoq23,ok
r05599,315,笃,toq45,,陡山介楚勿上去咯,toʔl,True,result_all_converted.xlsx,toʔ⁴⁵,ok,rule_from_trusted_wupin,toq45,ok
r05600,315,斜,zhia231,,,lʑia,True,result_all_converted.xlsx,ʑia²³¹,ok,rule_from_trusted_wupin,zhia231,ok
r05601,315,算,soen33,,,ttɕʰia,True,result_all_converted.xlsx,søŋ³³,ok,rule_from_trusted_wupin,soen33,ok
r05602,315,弯,uaen52,,,uæ̃,True,result_all_converted.xlsx,uæ̃⁵²,ok,rule_from_trusted_wupin,uaen52,ok
r05603,315,亮,lian11,,,liaŋ,True,result_all_converted.xlsx,liaŋ¹¹,ok,rule_from_trusted_wupin,lian11,ok
r05604,315,暗,een33,,,ẽ,True,result_all_converted.xlsx,ẽ³³,ok,rule_from_trusted_wupin,een33,ok
r05605,315,红,won231,,,ɦuoŋ,True,result_all_converted.xlsx,ɦoŋ²³¹,ok,rule_from_trusted_wupin,won231,ok
r05606,315,橘红,cioeq3won52,cioeq7;cioq7,,tiɡʔuoŋi,True,result_all_converted.xlsx,tɕiøʔ³ɦoŋ⁵²,ok,rule_from_trusted_wupin,cioeq3won52,ok
r05607,315,黄,huaon52,waon2,,ɦuɒŋ,True,result_all_converted.xlsx,huɒŋ⁵²,ok,rule_from_trusted_wupin,huaon52,ok
r05608,315,绿,loq23,,,loʔ,True,result_all_converted.xlsx,loʔ²³,ok,rule_from_trusted_wupin,loq23,ok
r05609,315,湖绿,wu11loq5,,,ɦloʔktt,True,result_all_converted.xlsx,ɦu¹¹loʔ⁵,ok,rule_from_trusted_wupin,wu11loq5,ok
r05610,315,青,chin52,,,tɕʰiŋlklʔ,True,result_all_converted.xlsx,tɕʰiŋ⁵²,ok,rule_from_trusted_wupin,chin52,ok
r05611,315,蓝,laen231,,,l,True,result_all_converted.xlsx,læ̃²³¹,ok,rule_from_trusted_wupin,laen231,ok
r05612,315,藏青,dzaon11chin52,dzaon4;dzaon4;dzaon4;dzaon6,蓝中带黑穿得条咯长裤式个正式哉,dzɒŋtɕʰiŋ,True,result_all_converted.xlsx,dzɒŋ¹¹tɕʰiŋ⁵²,ok,rule_from_trusted_wupin,dzaon11chin52,ok
r05613,315,紫,tsy335,,,ts,True,result_all_converted.xlsx,tsy³³⁵,ok,rule_from_trusted_wupin,tsy335,ok
r05614,315,紫红,tsy335won52,,红中带紫,tsɦuoŋ,True,result_all_converted.xlsx,tsy³³⁵ɦoŋ⁵²,ok,rule_from_trusted_wupin,tsy335won52,ok
r05615,316,第八章,di11paeq1tsaon11,,,,True,result_all_converted.xlsx,di¹¹pæʔ¹tsɒŋ¹¹,ok,rule_from_trusted_wupin,di11paeq1tsaon11,ok
r05616,316,黑,heoq45,,,həʔ,True,result_all_converted.xlsx,həʔ⁴⁵,ok,rule_from_trusted_wupin,heoq45,ok
r05617,316,玄色,yoen11seoq5,,指布色黑总还是咯布头经俸,ztɦiɡsəʔl,True,result_all_converted.xlsx,ɦøŋ¹¹səʔ⁵,ok,rule_from_trusted_wupin,yoen11seoq5,ok
r05618,316,白,baq23,,,baʔ,True,result_all_converted.xlsx,baʔ²³,ok,rule_from_trusted_wupin,baq23,ok
r05619,316,灰,hue52,,,hu,True,result_all_converted.xlsx,hue⁵²,ok,rule_from_trusted_wupin,hue52,ok
r05620,316,重,dzon231,dzon4;dzon4,,idzoŋ,True,result_all_converted.xlsx,dzoŋ²³¹,ok,rule_from_trusted_wupin,dzon231,ok
r05621,316,轻,chin52,,,tʰiŋ,True,result_all_converted.xlsx,tɕʰiŋ⁵²,ok,rule_from_trusted_wupin,chin52,ok
r05622,316,快,khua33,krua5;khau5,迅速,tkkʰuait,True,result_all_converted.xlsx,kʰua³³,ok,rule_from_trusted_wupin,khua33,ok
r05623,316,慢,maen11,,,m,True,result_all_converted.xlsx,mæ̃¹¹,ok,rule_from_trusted_wupin,maen11,ok
r05624,316,燥,sau33,,干太阳猛衣裳当时哉,sɒ,True,result_all_converted.xlsx,sɒ³³,ok,rule_from_trusted_wupin,sau33,ok
r05625,316,潮,dzau231,,潮湿衣裳淀得浞雨有些哉,ŋ,True,result_all_converted.xlsx,dzɒ²³¹,ok,rule_from_trusted_wupin,dzau231,ok
r05626,316,湿,seq45,,,sʔ,True,result_all_converted.xlsx,səʔ⁴⁵,ok,rule_from_trusted_wupin,seq45,ok
r05627,316,浓,non231,non2;gnion2,,nioŋ,True,result_all_converted.xlsx,noŋ²³¹,ok,rule_from_trusted_wupin,non231,ok
r05628,316,指茶浓,tsy335dzo55non52,non2;gnion2,茶,,True,result_all_converted.xlsx,tsy³³⁵dzo⁵⁵noŋ⁵²,ok,rule_from_trusted_wupin,tsy335dzo55non52,ok
r05629,316,淡,daen113,,,di,True,result_all_converted.xlsx,dæ̃¹¹³,ok,rule_from_trusted_wupin,daen113,ok
r05630,316,指茶不浓,tsy335dzo55peq5non52,piq7;piq7non2;gnion2,茶,,True,result_all_converted.xlsx,tsy³³⁵dzo⁵⁵pəʔ⁵noŋ⁵²,ok,rule_from_trusted_wupin,tsy335dzo55peq5non52,ok
r05631,316,厚,gheu113,,,ɦɤl,True,result_all_converted.xlsx,ɦɤ¹¹³,ok,rule_from_trusted_wupin,gheu113,ok
r05632,316,指酒或粥浓,tsy335cieu55woq5tsoq5non52,non2;gnion2,老酒味道粥,,True,result_all_converted.xlsx,tsy³³⁵tɕiɤ⁵⁵ɦoʔ⁵tsoʔ⁵noŋ⁵²,ok,rule_from_trusted_wupin,tsy335cieu55woq5tsoq5non52,ok
r05633,316,薄,bo11,ooo;ooo,指酒或粥不浓老酒味道粥楦大肚,itoʔklitti,True,result_all_converted.xlsx,bo¹¹,ok,rule_from_trusted_wupin,bo11,ok
r05634,316,疏,sy52,gh5;tn5;t5;su1;su5,稀疏葛件衣裳穿得好两年哉布都哉,tstkk,True,result_all_converted.xlsx,sy⁵²,ok,rule_from_trusted_wupin,sy52,ok
r05635,316,朗,laon113,taon14;laon4,雨起来哉,lɒŋk,True,result_all_converted.xlsx,lɒŋ¹¹³,ok,rule_from_trusted_wupin,laon113,ok
r05636,316,密,miq23,,,miʔ,True,result_all_converted.xlsx,miʔ²³,ok,rule_from_trusted_wupin,miq23,ok
r05637,316,硬,ngan11,,,llŋaŋ,True,result_all_converted.xlsx,ŋaŋ¹¹,ok,rule_from_trusted_wupin,ngan11,ok
r05638,316,软,gnioen113,,,iɕ,True,result_all_converted.xlsx,ȵiøŋ¹¹³,ok,rule_from_trusted_wupin,gnioen113,ok
r05639,316,糙,tshau33,,,tsʰɒ,True,result_all_converted.xlsx,tsʰɒ³³,ok,rule_from_trusted_wupin,tshau33,ok
r05640,316,黏,gnhien52,,,ȵi,True,result_all_converted.xlsx,ȵi̥ẽ⁵²,ok,rule_from_trusted_wupin,gnhien52,ok
r05641,316,滑,waeq23,,,ɦuʔ,True,result_all_converted.xlsx,ɦæʔ²³,ok,rule_from_trusted_wupin,waeq23,ok
r05642,316,紧,cin335,,,tɕiŋ,True,result_all_converted.xlsx,tɕiŋ³³⁵,ok,rule_from_trusted_wupin,cin335,ok
r05643,316,宽,khuoen52,,,kʰutklkf,True,result_all_converted.xlsx,kʰuøŋ⁵²,ok,rule_from_trusted_wupin,khuoen52,ok
r05644,316,宽松,khuoen33son52,son1;son1,期限两日式个紧稍为些好,,True,result_all_converted.xlsx,kʰuøŋ³³soŋ⁵²,ok,rule_from_trusted_wupin,khuoen33son52,ok
r05645,316,脆,tshe33,,,tsʰ,True,result_all_converted.xlsx,tsʰe³³,ok,rule_from_trusted_wupin,tshe33,ok
r05646,316,韧,zeen11,zeen6;gnin6,,ȵiŋ,True,result_all_converted.xlsx,zẽ¹¹,ok,rule_from_trusted_wupin,zeen11,ok
r05647,316,纯,zeen231,,,z,True,result_all_converted.xlsx,zẽ²³¹,ok,rule_from_trusted_wupin,zeen231,ok
r05648,316,杂,dzeoq23,boaz,不纯,aʔ,True,result_all_converted.xlsx,dzəʔ²³,ok,rule_from_trusted_wupin,dzeoq23,ok
r05649,317,稳,uen335,uen3;uoen3,,uẽ,True,result_all_converted.xlsx,uẽ³³⁵,ok,rule_from_trusted_wupin,uen335,ok
r05650,317,兀,ngeq23,,不稳只凳坐得有些要讴木作师父来修修哉,,True,result_all_converted.xlsx,ŋəʔ²³,ok,rule_from_trusted_wupin,ngeq23,ok
r05651,317,鲜,shien52,,鲜活,tiẽt,True,result_all_converted.xlsx,ɕiẽ⁵²,ok,rule_from_trusted_wupin,shien52,ok
r05652,317,蔫,ien52,,精神不振萎靡养老日日养小日日鲜,,True,result_all_converted.xlsx,iẽ⁵²,ok,rule_from_trusted_wupin,ien52,ok
r05653,317,清爽,chin33saon55,,,tiŋsɒŋlflftʔii,True,result_all_converted.xlsx,tɕʰiŋ³³sɒŋ⁵⁵,ok,rule_from_trusted_wupin,chin33saon55,ok
r05654,317,蛮,mhaen52,mnaen1;maen2;maen2;mhaeq7,,,True,result_all_converted.xlsx,m̥æ̃⁵²,ok,rule_from_trusted_wupin,mhaen52,ok
r05655,317,清致,chin33tsy55,tsy5;tsy5;tsy5;tsy5,干净些水肩,tɕʰiŋtsklf,True,result_all_converted.xlsx,tɕʰiŋ³³tsy⁵⁵,ok,rule_from_trusted_wupin,chin33tsy55,ok
r05656,317,俸,fon33,,脏新衣裳穿得埭有些哉,foŋtk,True,result_all_converted.xlsx,foŋ³³,ok,rule_from_trusted_wupin,fon33,ok
r05657,317,灵清,lin11chin52,,清楚看勿,iliŋtiŋt,True,result_all_converted.xlsx,liŋ¹¹tɕʰiŋ⁵²,ok,rule_from_trusted_wupin,lin11chin52,ok
r05658,317,糊,wu231,ghm;gnm;wu6,模糊勿戴眼镜看东西有些咯,ll,True,result_all_converted.xlsx,ɦu²³¹,ok,rule_from_trusted_wupin,wu231,ok
r05659,317,清,chin52,,,tɕʰiŋ,True,result_all_converted.xlsx,tɕʰiŋ⁵²,ok,rule_from_trusted_wupin,chin52,ok
r05660,317,浑,wen231,wen2;wen4;wen4;wen4;wen4;wen4;wen4;woen2;woen2;woen4;woen4;woen4;woen4;woen4,,ɦuẽ,True,result_all_converted.xlsx,ɦəŋ²³¹,ok,rule_from_trusted_wupin,wen231,ok
r05661,317,仔洁,tsy335ciq54,,注意干净一百念个屎迹,fftstiʔ,True,result_all_converted.xlsx,tsy³³⁵tɕiʔ⁵⁴,ok,rule_from_trusted_wupin,tsy335ciq54,ok
r05662,317,整齐,tseon335ji52,zhi2;zhi2;zhi2,,ʔtsəŋʑik,True,result_all_converted.xlsx,tsəŋ³³⁵dʑi⁵²,ok,rule_from_trusted_wupin,tseon335ji52,ok
r05663,317,齐崭,ji11tsaen55,zhi2;zhi2;zhi2,,ʑitsæ̃,True,result_all_converted.xlsx,dʑi¹¹tsæ̃⁵⁵,ok,rule_from_trusted_wupin,ji11tsaen55,ok
r05664,317,乱,loen11,,,l,True,result_all_converted.xlsx,løŋ¹¹,ok,rule_from_trusted_wupin,loen11,ok
r05665,317,破,pha33,phā5;pho5,,pʰa,True,result_all_converted.xlsx,pʰa³³,ok,rule_from_trusted_wupin,pha33,ok
r05666,317,牢,lau231,,,l,True,result_all_converted.xlsx,lɒ²³¹,ok,rule_from_trusted_wupin,lau231,ok
r05667,317,葵,kue52,kue1;gue2,不结实葛东西忒个勿经用咯,ɡuipkl,True,result_all_converted.xlsx,kue⁵²,ok,rule_from_trusted_wupin,kue52,ok
r05668,317,勿牢,veq1lau52,,,vʔl,True,result_all_converted.xlsx,vəʔ¹lɒ⁵²,ok,rule_from_trusted_wupin,veq1lau52,ok
r05669,317,响,shian335,,,ɕiaŋ,True,result_all_converted.xlsx,ɕiaŋ³³⁵,ok,rule_from_trusted_wupin,shian335,ok
r05670,317,幽,ieu52,,声音小无线电开得些,iɤ,True,result_all_converted.xlsx,iɤ⁵²,ok,rule_from_trusted_wupin,ieu52,ok
r05671,317,闹热,nau11gniq1,,热闹,nɒnȵiʔtʰf,True,result_all_converted.xlsx,nɒ¹¹ȵiʔ¹,ok,rule_from_trusted_wupin,nau11gniq1,ok
r05672,317,静,jin113,,安静,dʑiŋ,True,result_all_converted.xlsx,dʑiŋ¹¹³,ok,rule_from_trusted_wupin,jin113,ok
r05673,317,吵,tshau335,,吵闹,ktsʰɒ,True,result_all_converted.xlsx,tsʰɒ³³⁵,ok,rule_from_trusted_wupin,tshau335,ok
r05674,317,清静,chin33jin55,,,tʰiŋʔdʑiŋ,True,result_all_converted.xlsx,tɕʰiŋ³³dʑiŋ⁵⁵,ok,rule_from_trusted_wupin,chin33jin55,ok
r05675,317,冷清,lan115chin52,lan4;leon4,葛埭坞勿大有人咯忒个哉,,True,result_all_converted.xlsx,laŋ¹¹⁵tɕʰiŋ⁵²,ok,rule_from_trusted_wupin,lan115chin52,ok
r05676,317,冷静,lan115jin52,lan4;leon4,,laŋdziŋttl,True,result_all_converted.xlsx,laŋ¹¹⁵dʑiŋ⁵²,ok,rule_from_trusted_wupin,lan115jin52,ok
r05677,318,第八章,di11paeq1tsaon11,,绍兴方言分类词汇下,,True,result_all_converted.xlsx,di¹¹pæʔ¹tsɒŋ¹¹,ok,rule_from_trusted_wupin,di11paeq1tsaon11,ok
r05678,318,好,hau335,rdu5;hau3,,hɒ,True,result_all_converted.xlsx,hɒ³³⁵,ok,rule_from_trusted_wupin,hau335,ok
r05679,318,头挑,deu11thiau52,thiau3,最好的,tʰi,True,result_all_converted.xlsx,dɤ¹¹tʰiɒ⁵²,ok,rule_from_trusted_wupin,deu11thiau52,ok
r05680,318,疫,yoeq23,yoq8;yoeq8,不好便宜货勿一定就,,True,result_all_converted.xlsx,ɦiøʔ²³,ok,rule_from_trusted_wupin,yoeq23,ok
r05681,318,勿好,veq1hau55,rdu5;hau3,,vʔhɒ,True,result_all_converted.xlsx,vəʔ¹hɒ⁵⁵,ok,rule_from_trusted_wupin,veq1hau55,ok
r05682,318,推为,the33we55,,差个人介咯,tʰɦula,True,result_all_converted.xlsx,tʰe³³ɦe⁵⁵,ok,rule_from_trusted_wupin,the33we55,ok
r05683,318,楚脚,tshu335ciaq54,,,,True,result_all_converted.xlsx,tsʰu³³⁵tɕiaʔ⁵⁴,ok,rule_from_trusted_wupin,tshu335ciaq54,ok
r05684,318,对,te33,to5;te5;te5,正确,tk,True,result_all_converted.xlsx,te³³,ok,rule_from_trusted_wupin,te33,ok
r05685,318,勿对,veq1te55,to5;te5;te5,不正确,tvʔtl,True,result_all_converted.xlsx,vəʔ¹te⁵⁵,ok,rule_from_trusted_wupin,veq1te55,ok
r05686,318,各异,koq3zhi52,yi2;yi2;yi2;yi6,不一样葛人脾气星咯腰去理伊,koʔiɦfftlff,True,result_all_converted.xlsx,koʔ³ʑi⁵²,ok,rule_from_trusted_wupin,koq3zhi52,ok
r05687,318,错,tsho33,cstio5;tshoq7,,tsʰo,True,result_all_converted.xlsx,tsʰo³³,ok,rule_from_trusted_wupin,tsho33,ok
r05688,318,错赚,tsho33dzaen33,cstio5;tshoq7dzaen4;dzaen6,有偶然出错的意思较错语气较轻伊是,tsʰoæ̃kt,True,result_all_converted.xlsx,tsʰo³³dzæ̃³³,ok,rule_from_trusted_wupin,tsho33dzaen33,ok
r05689,318,咯,koq45,,偌安东心里,l,True,result_all_converted.xlsx,koʔ⁴⁵,ok,rule_from_trusted_wupin,koq45,ok
r05690,318,真,tseen52,,,its,True,result_all_converted.xlsx,tsẽ⁵²,ok,rule_from_trusted_wupin,tseen52,ok
r05691,318,假,cia335,ctu5;cia5;ko3;cru5;ko3;ko5;ko5;ko5,,ko,True,result_all_converted.xlsx,tɕia³³⁵,ok,rule_from_trusted_wupin,cia335,ok
r05692,318,早,tsau335,,,tsɒ,True,result_all_converted.xlsx,tsɒ³³⁵,ok,rule_from_trusted_wupin,tsau335,ok
r05693,318,迟,dzy231,,晚到,sd,True,result_all_converted.xlsx,dzy²³¹,ok,rule_from_trusted_wupin,dzy231,ok
r05694,318,夜,ya11,,指晚上时间的早或晚勿知勿觉天家介哉,ɦiattyŋlkʑk,True,result_all_converted.xlsx,ɦa¹¹,ok,rule_from_trusted_wupin,ya11,ok
r05695,318,生,san52,san1;seon1,,lsaŋ,True,result_all_converted.xlsx,saŋ⁵²,ok,rule_from_trusted_wupin,san52,ok
r05696,318,熟,zoq23,,,zoʔ,True,result_all_converted.xlsx,zoʔ²³,ok,rule_from_trusted_wupin,zoq23,ok
r05697,318,老,lau113,lau4;lau6,,lɒ,True,result_all_converted.xlsx,lɒ¹¹³,ok,rule_from_trusted_wupin,lau113,ok
r05698,318,嫩,noen11,,,tnø,True,result_all_converted.xlsx,nøŋ¹¹,ok,rule_from_trusted_wupin,noen11,ok
r05699,318,新,shin52,,,ɕiŋ,True,result_all_converted.xlsx,ɕiŋ⁵²,ok,rule_from_trusted_wupin,shin52,ok
r05700,318,旧,jieu11,,,lldʑiɤ,True,result_all_converted.xlsx,dʑiɤ¹¹,ok,rule_from_trusted_wupin,jieu11,ok
r05701,318,新鲜,shin33shien52,,,tɕiŋɕiẽ,True,result_all_converted.xlsx,ɕiŋ³³ɕiẽ⁵²,ok,rule_from_trusted_wupin,shin33shien52,ok
r05702,318,生落,san33loq5,san1;seon1,,lsaŋloʔkttklltl,True,result_all_converted.xlsx,saŋ³³loʔ⁵,ok,rule_from_trusted_wupin,san33loq5,ok
r05703,318,陈年,dzeen11gnien52,,不新鲜,dzŋi,True,result_all_converted.xlsx,dzẽ¹¹ȵiẽ⁵²,ok,rule_from_trusted_wupin,dzeen11gnien52,ok
r05704,318,陈年百果,dzeen11gnien55paq5ku52,,,ldzẽniẽpʔaʔku,True,result_all_converted.xlsx,dzẽ¹¹ȵiẽ⁵⁵paʔ⁵ku⁵²,ok,rule_from_trusted_wupin,dzeen11gnien55paq5ku52,ok
r05705,319,怪,kua335,cpny;en,个事体是有些咯噢,kualll,True,result_all_converted.xlsx,kua³³⁵,ok,rule_from_trusted_wupin,kua335,ok
r05706,319,稀奇,shi33ji52,,,idʑiʔ,True,result_all_converted.xlsx,ɕi³³dʑi⁵²,ok,rule_from_trusted_wupin,shi33ji52,ok
r05707,319,古怪,ku335kua52,cpny;en,,kukua,True,result_all_converted.xlsx,ku³³⁵kua⁵²,ok,rule_from_trusted_wupin,ku335kua52,ok
r05708,319,还魂,waen11wen52,waen2;waeq8wen2;woen2,,kʔtii,True,result_all_converted.xlsx,ɦæ̃¹¹ɦəŋ⁵²,ok,rule_from_trusted_wupin,waen11wen52,ok
r05709,319,加工废品,cia33kuon55fi55phin52,ke1;ko1;ko1;ko1;cio1,恢复原有性能使成为新产品,,True,result_all_converted.xlsx,tɕia³³kuoŋ⁵⁵fi⁵⁵pʰiŋ⁵²,ok,rule_from_trusted_wupin,cia33kuon55fi55phin52,ok
r05710,319,纸,tsy335,,橡胶,,True,result_all_converted.xlsx,tsy³³⁵,ok,rule_from_trusted_wupin,tsy335,ok
r05711,319,陌生,maq1san52,san1;seon1,,fmaʔsaŋ,True,result_all_converted.xlsx,maʔ¹saŋ⁵²,ok,rule_from_trusted_wupin,maq1san52,ok
r05712,319,烦难,vaen11naen52,naen2;naen6,,ɤvæ̃nkl,True,result_all_converted.xlsx,væ̃¹¹næ̃⁵²,ok,rule_from_trusted_wupin,vaen11naen52,ok
r05713,319,困难,khuen335naen52,khuen5;khuen5;khuen5;khuen5;khuen5;khuoen3;khuoen5;khuoen5;khuoen5naen2;naen6,托人做些事体有多少,,True,result_all_converted.xlsx,kʰuẽ³³⁵næ̃⁵²,ok,rule_from_trusted_wupin,khuen335naen52,ok
r05714,319,难,naen231,naen2;naen6,,n,True,result_all_converted.xlsx,næ̃²³¹,ok,rule_from_trusted_wupin,naen231,ok
r05715,319,便当,bien11taon52,bien6taon1;taon5,,bitɒŋ,True,result_all_converted.xlsx,biẽ¹¹tɒŋ⁵²,ok,rule_from_trusted_wupin,bien11taon52,ok
r05716,319,容易,yon11yi55,yon2;yon4yi6;yiq8,,ɦioŋɦi,True,result_all_converted.xlsx,ɦoŋ¹¹ɦi⁵⁵,ok,rule_from_trusted_wupin,yon11yi55,ok
r05717,319,贵,ciu33,kue5;kue5,,tɕy,True,result_all_converted.xlsx,tɕiɤ³³,ok,rule_from_trusted_wupin,ciu33,ok
r05718,319,贱,jien11,jien6;zhien6,,,True,result_all_converted.xlsx,dʑiẽ¹¹,ok,rule_from_trusted_wupin,jien11,ok
r05719,319,便宜,bien11gni52,bien6i1;ghi2;i1,,ibiini,True,result_all_converted.xlsx,biẽ¹¹ȵi⁵²,ok,rule_from_trusted_wupin,bien11gni52,ok
r05720,319,挖打,uaeq3to55,to3;tan3,,tʔtaŋ,True,result_all_converted.xlsx,uæʔ³to⁵⁵,ok,rule_from_trusted_wupin,uaeq3to55,ok
r05721,319,稀奇,shi33ji52,,稀罕,idʑiʔ,True,result_all_converted.xlsx,ɕi³³dʑi⁵²,ok,rule_from_trusted_wupin,shi33ji52,ok
r05722,319,考究,khau335cieu52,,讲究衣裳做工蛮蛮咯,kʰɒtɕiiyil,True,result_all_converted.xlsx,kʰɒ³³⁵tɕiɤ⁵²,ok,rule_from_trusted_wupin,khau335cieu52,ok
r05723,319,热,gniq23,,,niʔ,True,result_all_converted.xlsx,ȵiʔ²³,ok,rule_from_trusted_wupin,gniq23,ok
r05724,319,泡,phau52,phau1;phau5;phau5;phau5,烫火火煞,tpʰɒikkt,True,result_all_converted.xlsx,pʰɒ⁵²,ok,rule_from_trusted_wupin,phau52,ok
r05725,319,冷,lan113,lan4;leon4,,ʔlaŋ,True,result_all_converted.xlsx,laŋ¹¹³,ok,rule_from_trusted_wupin,lan113,ok
r05726,319,荫,eon33,eon5;in1;ir1;in5;in5;ngh5,凉个西瓜井水里激过有些带哉,iŋikzk,True,result_all_converted.xlsx,əŋ³³,ok,rule_from_trusted_wupin,eon33,ok
r05727,319,温吞,uen33thoen52,uen1;uoen1,指水不冷不热水戽浴恐怕欠热,utʰk,True,result_all_converted.xlsx,uẽ³³tʰøŋ⁵²,ok,rule_from_trusted_wupin,uen33thoen52,ok
r05728,319,和暖,wu11noen55,wu2;wu6;wu6;gho2;gho6;gho6;gho6;gho6,暖和三九四九捺个会有是介咯日子,flɦonllflltlf,True,result_all_converted.xlsx,ɦu¹¹nøŋ⁵⁵,ok,rule_from_trusted_wupin,wu11noen55,ok
r05729,319,荫凉,eon33lian33,eon5;in1;ir1;in5;in5;ngh5,指天气凉快秋老虎过哉天家落来哉,iŋliaŋtkkk,True,result_all_converted.xlsx,əŋ³³liaŋ³³,ok,rule_from_trusted_wupin,eon33lian33,ok
r05730,319,风凉,fon33lian52,,,foŋliaŋlllklk,True,result_all_converted.xlsx,foŋ³³liaŋ⁵²,ok,rule_from_trusted_wupin,fon33lian52,ok
r05731,319,甜,dien231,,,di,True,result_all_converted.xlsx,diẽ²³¹,ok,rule_from_trusted_wupin,dien231,ok
r05732,319,酸,soen52,,,s,True,result_all_converted.xlsx,søŋ⁵²,ok,rule_from_trusted_wupin,soen52,ok
r05733,319,市口,zy115kheu52,,略酸,tkʰɤ,True,result_all_converted.xlsx,zy¹¹⁵kʰɤ⁵²,ok,rule_from_trusted_wupin,zy115kheu52,ok
r05734,320,第八章,di11paeq1tsaon11,,绍兴方言分类词汇下,,True,result_all_converted.xlsx,di¹¹pæʔ¹tsɒŋ¹¹,ok,rule_from_trusted_wupin,di11paeq1tsaon11,ok
r05735,320,苦,khu335,,,kʰ,True,result_all_converted.xlsx,kʰu³³⁵,ok,rule_from_trusted_wupin,khu335,ok
r05736,320,辣,laeq23,,,lʔ,True,result_all_converted.xlsx,læʔ²³,ok,rule_from_trusted_wupin,laeq23,ok
r05737,320,咸,ghaen231,ghaen2;ghaen2;yen2;yen2,,lɦ,True,result_all_converted.xlsx,ɦæ̃²³¹,ok,rule_from_trusted_wupin,ghaen231,ok
r05738,320,淡,daen113,,不咸,dæ̃,True,result_all_converted.xlsx,dæ̃¹¹³,ok,rule_from_trusted_wupin,daen113,ok
r05739,320,涩,seq45,seoq7;seoq7,,iʔs,True,result_all_converted.xlsx,səʔ⁴⁵,ok,rule_from_trusted_wupin,seq45,ok
r05740,320,只腻,tsy335gni52,tsy3;tseq7;ciq7;ciq7;ciq7;tseoq7gni2;gni6,油腻,tsʔȵik,True,result_all_converted.xlsx,tsy³³⁵ȵi⁵²,ok,rule_from_trusted_wupin,tsy335gni52,ok
