row_id	page	row_index	hanzi	wupin	image	quality	tone_position	syllable_index	wupin_base	wupin_initial	wupin_final	ipa_base	selected_tone	upper_tone	lower_tone	tone_policy	ipa_selected	conversion_error
p334_0004	334	4	指黏状物	tsy335gnhien55dzaon55veq54	review/images/page_334_0004.png	low_match	lower_only	2	dzaon	dz	aon	dzɒŋ	55	55		visual_segment_single_tone__lower_null	dzɒŋ55	
p334_0004	334	4	指黏状物	tsy335gnhien55dzaon55veq54	review/images/page_334_0004.png	low_match	lower_only	3	veq	v	eq	vᴇʔ	54		54	visual_segment_selected_as_lower	vᴇʔ54	
p334_0005	334	5	股	ku335	train/images/page_334_0005.png	matched	upper_only	0	ku	k	u	ku	335	335		visual_segment_single_tone__lower_null	ku335	
p334_0006	334	6	绞	kau335	train/images/page_334_0006.png	matched	upper_only	0	kau	k	au	kɤ	335	335		visual_segment_single_tone__lower_null	kɤ335	
p334_0007	334	7	掐	khaeq45	review/images/page_334_0007.png	low_match	upper_only	0	khaeq	kh	aeq	kʰæʔ	45	45		visual_segment_single_tone__lower_null	kʰæʔ45	
p334_0008	334	8	堆	te52	review/images/page_334_0008.png	low_match	lower_only	0	te	t	e	tᴇ	52		52	visual_segment_selected_as_lower	tᴇ52	
p334_0009	334	9	场	dzan231	train/images/page_334_0009.png	matched	upper_only	0	dzan	dz	an	dzaŋ	231	231		visual_segment_single_tone__lower_null	dzaŋ231	
p334_0010	334	10	阵	dzeen11	review/images/page_334_0010.png	low_match	upper_only	0	dzeen	dz	een	dzẽ	11	11		visual_segment_single_tone__lower_null	dzẽ11	
p334_0011	334	11	道	da113	review/images/page_334_0011.png	low_match	upper_only	0	da	d	a	da	113	113		visual_segment_single_tone__lower_null	da113	
p334_0012	334	12	捧	phon335	review/images/page_334_0012.png	low_match	upper_only	0	phon	ph	on	pʰoŋ	335	335		visual_segment_single_tone__lower_null	pʰoŋ335	
p334_0013	334	13	叠	diq23	review/images/page_334_0013.png	low_match	upper_only	0	diq	d	iq	diʔ	23	23		visual_segment_single_tone__lower_null	diʔ23	
p334_0014	334	14	包	pa52	train/images/page_334_0014.png	matched	lower_only	0	pa	p	a	pa	52		52	visual_segment_selected_as_lower	pa52	
p334_0015	334	15	筒	don113	review/images/page_334_0015.png	low_match	upper_only	0	don	d	on	doŋ	113	113		visual_segment_single_tone__lower_null	doŋ113	
p334_0016	334	16	棱	leon231	train/images/page_334_0016.png	matched	upper_only	0	leon	l	eon	ləŋ	231	231		visual_segment_single_tone__lower_null	ləŋ231	
p334_0017	334	17	捆	khuen335	train/images/page_334_0017.png	matched	upper_only	0	khuen	kh	uen	kʰuẽ	335	335		visual_segment_single_tone__lower_null	kʰuẽ335	
p334_0018	334	18	最	tse33	review/images/page_334_0018.png	low_match	lower_only	0	tse	ts	e	tsᴇ	33		33	visual_segment_selected_as_lower	tsᴇ33	
p334_0019	334	19	笔	piq45	train/images/page_334_0019.png	matched	upper_only	0	piq	p	iq	piʔ	45	45		visual_segment_single_tone__lower_null	piʔ45	
p334_0020	334	20	直	dzeoq23	train/images/page_334_0020.png	matched	upper_only	0	dzeoq	dz	eoq	dzəʔ	23	23		visual_segment_single_tone__lower_null	dzəʔ23	
p334_0021	334	21	出	tsheq45	review/images/page_334_0021.png	weak_match	upper_only	0	tsheq	tsh	eq	tsʰᴇʔ	45	45		visual_segment_single_tone__lower_null	tsʰᴇʔ45	
p334_0022	334	22	顶	teon335	train/images/page_334_0022.png	matched	upper_only	0	teon	t	eon	təŋ	335	335		visual_segment_single_tone__lower_null	təŋ335	
p334_0023	334	23	面	mien113	review/images/page_334_0023.png	low_match	upper_only	0	mien	m	ien	miẽ	113	113		visual_segment_single_tone__lower_null	miẽ113	
p334_0024	334	24	本	peen335	train/images/page_334_0024.png	matched	upper_only	0	peen	p	een	pẽ	335	335		visual_segment_single_tone__lower_null	pẽ335	
p334_0025	334	25	封	fon52		unmatched	no_image	0	fon	f	on	foŋ	52	52		tone_position_unknown__lower_null	foŋ52	
p334_0026	334	26	刀	tau52	review/images/page_334_0026.png	low_match	upper_only	0	tau	t	au	tɤ	52	52		visual_segment_single_tone__lower_null	tɤ52	
p334_0027	334	27	间	kaen52	review/images/page_334_0027.png	low_match	no_detected_tone_digits	0	kaen	k	aen	kæ̃	52	52		visual_segment_single_tone__lower_null	kæ̃52	
p334_0028	334	28	透	theu33	train/images/page_334_0028.png	matched	upper_only	0	theu	th	eu	tʰə	33	33		visual_segment_single_tone__lower_null	tʰə33	
p334_0029	334	29	毕	piq45		unmatched	no_image	0	piq	p	iq	piʔ	45	45		tone_position_unknown__lower_null	piʔ45	
p335_0000	335	0	套	thau33	train/images/page_335_0000.png	matched	upper_only	0	thau	th	au	tʰɤ	33	33		visual_segment_single_tone__lower_null	tʰɤ33	
p335_0001	335	1	乘	dzeon231	train/images/page_335_0001.png	matched	upper_only	0	dzeon	dz	eon	dzəŋ	231	231		visual_segment_single_tone__lower_null	dzəŋ231	
p335_0002	335	2	座	zo11	train/images/page_335_0002.png	matched	no_detected_tone_digits	0	zo	z	o	zɒ	11	11		visual_segment_single_tone__lower_null	zɒ11	
p335_0003	335	3	扇	seen33	train/images/page_335_0003.png	matched	upper_only	0	seen	s	een	sẽ	33	33		visual_segment_single_tone__lower_null	sẽ33	
p335_0004	335	4	具	jiu113	review/images/page_335_0004.png	low_match	upper_only	0	jiu	j	iu	dʑy	113	113		visual_segment_single_tone__lower_null	dʑy113	
p335_0005	335	5	部	bu113	train/images/page_335_0005.png	matched	no_detected_tone_digits	0	bu	b	u	bu	113	113		visual_segment_single_tone__lower_null	bu113	
p335_0006	335	6	尊	tseen52	train/images/page_335_0006.png	matched	upper_only	0	tseen	ts	een	tsẽ	52	52		visual_segment_single_tone__lower_null	tsẽ52	
p335_0007	335	7	堵	tu335	train/images/page_335_0007.png	matched	upper_only	0	tu	t	u	tu	335	335		visual_segment_single_tone__lower_null	tu335	
p335_0008	335	8	桌	tsoq45	train/images/page_335_0008.png	matched	upper_only	0	tsoq	ts	oq	tsoʔ	45	45		visual_segment_single_tone__lower_null	tsoʔ45	
p335_0009	335	9	孟	man11	review/images/page_335_0009.png	low_match	lower_only	0	man	m	an	maŋ	11		11	visual_segment_selected_as_lower	maŋ11	
p335_0010	335	10	瓶	bin231	train/images/page_335_0010.png	matched	upper_only	0	bin	b	in	biŋ	231	231		visual_segment_single_tone__lower_null	biŋ231	
p335_0011	335	11	碗	uoen335	train/images/page_335_0011.png	matched	upper_only	0	uoen		uoen	uø̃	335	335		visual_segment_single_tone__lower_null	uø̃335	
p335_0012	335	12	杯	pe52	train/images/page_335_0012.png	matched	both_upper_lower	0	pe	p	e	pᴇ	52		52	visual_segment_selected_as_lower	pᴇ52	
p335_0013	335	13	餐	tshaen52	train/images/page_335_0013.png	matched	upper_only	0	tshaen	tsh	aen	tsʰæ̃	52	52		visual_segment_single_tone__lower_null	tsʰæ̃52	
p335_0014	335	14	帖	thiaq45	review/images/page_335_0014.png	low_match	upper_only	0	thiaq	th	iaq	tʰiaʔ	45	45		visual_segment_single_tone__lower_null	tʰiaʔ45	
p335_0015	335	15	味	bi11	train/images/page_335_0015.png	matched	upper_only	0	bi	b	i	bi	11	11		visual_segment_single_tone__lower_null	bi11	
p335_0016	335	16	件	jien113	train/images/page_335_0016.png	matched	upper_only	0	jien	j	ien	dʑiẽ	113	113		visual_segment_single_tone__lower_null	dʑiẽ113	
p335_0017	335	17	腰	iau52	train/images/page_335_0017.png	matched	upper_only	0	iau		iau	iɤ	52	52		visual_segment_single_tone__lower_null	iɤ52	
p335_0018	335	18	样	yan11	review/images/page_335_0018.png	low_match	upper_only	0	yan	y	an	ɦaŋ	11	11		visual_segment_single_tone__lower_null	ɦaŋ11	
p335_0019	335	19	桩	tsaon52	train/images/page_335_0019.png	matched	lower_only	0	tsaon	ts	aon	tsɒŋ	52		52	visual_segment_selected_as_lower	tsɒŋ52	
p335_0020	335	20	篇	phien52	train/images/page_335_0020.png	matched	upper_only	0	phien	ph	ien	pʰiẽ	52	52		visual_segment_single_tone__lower_null	pʰiẽ52	
p335_0021	335	21	注	tsy335	train/images/page_335_0021.png	matched	upper_only	0	tsy	ts	y	tsɿ	335	335		visual_segment_single_tone__lower_null	tsɿ335	
p335_0022	335	22	拔	baeq23	train/images/page_335_0022.png	matched	upper_only	0	baeq	b	aeq	bæʔ	23	23		visual_segment_single_tone__lower_null	bæʔ23	
p335_0023	335	23	卯	mau113	train/images/page_335_0023.png	matched	upper_only	0	mau	m	au	mɤ	113	113		visual_segment_single_tone__lower_null	mɤ113	
p336_0000	336	0	第八章	di11paeq1tsaon11		unmatched	no_image	0	di	d	i	di	11	11		tone_position_unknown__lower_null	di11	
p336_0000	336	0	第八章	di11paeq1tsaon11		unmatched	no_image	1	paeq	p	aeq	pæʔ	1	1		tone_position_unknown__lower_null	pæʔ1	
p336_0000	336	0	第八章	di11paeq1tsaon11		unmatched	no_image	2	tsaon	ts	aon	tsɒŋ	11	11		tone_position_unknown__lower_null	tsɒŋ11	
p336_0001	336	1	回	we231	train/images/page_336_0001.png	matched	both_upper_lower	0	we	w	e	ɦᴇ	231		231	visual_segment_selected_as_lower	ɦᴇ231	
p336_0002	336	2	埭	da11	train/images/page_336_0002.png	matched	lower_only	0	da	d	a	da	11		11	visual_segment_selected_as_lower	da11	
p336_0003	336	3	顿	toen52	train/images/page_336_0003.png	matched	upper_only	0	toen	t	oen	tø̃	52	52		visual_segment_single_tone__lower_null	tø̃52	
p336_0004	336	4	记	ci33	train/images/page_336_0004.png	matched	upper_only	0	ci	c	i	tɕi	33	33		visual_segment_single_tone__lower_null	tɕi33	
p336_0005	336	5	歇	shiq45	train/images/page_336_0005.png	matched	upper_only	0	shiq	sh	iq	ɕiʔ	45	45		visual_segment_single_tone__lower_null	ɕiʔ45	
p336_0006	336	6	丈	dzan113	train/images/page_336_0006.png	matched	upper_only	0	dzan	dz	an	dzaŋ	113	113		visual_segment_single_tone__lower_null	dzaŋ113	
p336_0007	336	7	尺	tshaq45	train/images/page_336_0007.png	matched	upper_only	0	tshaq	tsh	aq	tsʰaʔ	45	45		visual_segment_single_tone__lower_null	tsʰaʔ45	
p336_0008	336	8	寸	tsheen33	train/images/page_336_0008.png	matched	upper_only	0	tsheen	tsh	een	tsʰẽ	33	33		visual_segment_single_tone__lower_null	tsʰẽ33	
p336_0009	336	9	里	li113	review/images/page_336_0009.png	low_match	upper_only	0	li	l	i	li	113	113		visual_segment_single_tone__lower_null	li113	
p336_0010	336	10	石	zaq23	train/images/page_336_0010.png	matched	lower_only	0	zaq	z	aq	zaʔ	23		23	visual_segment_selected_as_lower	zaʔ23	
p336_0011	336	11	斗	teu335		unmatched	no_image	0	teu	t	eu	tə	335	335		tone_position_unknown__lower_null	tə335	
p336_0012	336	12	升	seon52	train/images/page_336_0012.png	matched	upper_only	0	seon	s	eon	səŋ	52	52		visual_segment_single_tone__lower_null	səŋ52	
p336_0013	336	13	合	keq45	train/images/page_336_0013.png	matched	upper_only	0	keq	k	eq	kᴇʔ	45	45		visual_segment_single_tone__lower_null	kᴇʔ45	
p336_0014	336	14	斤	cin52	train/images/page_336_0014.png	matched	upper_only	0	cin	c	in	tɕiŋ	52	52		visual_segment_single_tone__lower_null	tɕiŋ52	
p336_0015	336	15	两	lian113	train/images/page_336_0015.png	matched	upper_only	0	lian	l	ian	liaŋ	113	113		visual_segment_single_tone__lower_null	liaŋ113	
p336_0016	336	16	块	khue33	train/images/page_336_0016.png	matched	lower_only	0	khue	kh	ue	kʰuᴇ	33		33	visual_segment_selected_as_lower	kʰuᴇ33	
p336_0017	336	17	角	koq45	train/images/page_336_0017.png	matched	upper_only	0	koq	k	oq	koʔ	45	45		visual_segment_single_tone__lower_null	koʔ45	
p336_0018	336	18	分	feen52		unmatched	no_image	0	feen	f	een	fẽ	52	52		tone_position_unknown__lower_null	fẽ52	
p336_0019	336	19	代词	de11dzy11	review/images/page_336_0019.png	weak_match	no_detected_tone_digits	0	de	d	e	dᴇ	11	11		visual_segment_single_tone__lower_null	dᴇ11	
p336_0019	336	19	代词	de11dzy11	review/images/page_336_0019.png	weak_match	no_detected_tone_digits	1	dzy	dz	y	dzɿ	11	11		visual_segment_single_tone__lower_null	dzɿ11	
p336_0020	336	20	我	ngo113		unmatched	no_image	0	ngo	ng	o	ŋɒ	113	113		tone_position_unknown__lower_null	ŋɒ113	
p336_0021	336	21	我落	ngo115loq54	review/images/page_336_0021.png	weak_match	upper_only	0	ngo	ng	o	ŋɒ	115	115		visual_segment_single_tone__lower_null	ŋɒ115	
p336_0021	336	21	我落	ngo115loq54	review/images/page_336_0021.png	weak_match	upper_only	1	loq	l	oq	loʔ	54	54		visual_segment_single_tone__lower_null	loʔ54	
p337_0000	337	0	偌	noq23	train/images/page_337_0000.png	matched	upper_only	0	noq	n	oq	noʔ	23	23		visual_segment_single_tone__lower_null	noʔ23	
p337_0001	337	1	偌落	noq1loq5	train/images/page_337_0001.png	matched	both_upper_lower	0	noq	n	oq	noʔ	1		1	visual_segment_selected_as_lower	noʔ1	
p337_0001	337	1	偌落	noq1loq5	train/images/page_337_0001.png	matched	both_upper_lower	1	loq	l	oq	loʔ	5		5	visual_segment_selected_as_lower	loʔ5	
p337_0002	337	2	伊	yi113	train/images/page_337_0002.png	matched	upper_only	0	yi	y	i	ɦi	113	113		visual_segment_single_tone__lower_null	ɦi113	
p337_0003	337	3	韵	yoen11	train/images/page_337_0003.png	matched	lower_only	0	yoen		yoen	ɦiø̃	11		11	visual_segment_selected_as_lower	ɦiø̃11	
p337_0004	337	4	伊落	yi115loq54	train/images/page_337_0004.png	matched	both_upper_lower	0	yi	y	i	ɦi	115		115	visual_segment_selected_as_lower	ɦi115	
p337_0004	337	4	伊落	yi115loq54	train/images/page_337_0004.png	matched	both_upper_lower	1	loq	l	oq	loʔ	54		54	visual_segment_selected_as_lower	loʔ54	
p337_0005	337	5	赖	la11	review/images/page_337_0005.png	weak_match	upper_only	0	la	l	a	la	11	11		visual_segment_single_tone__lower_null	la11	
p337_0006	337	6	落	loq23	review/images/page_337_0006.png	weak_match	both_upper_lower	0	loq	l	oq	loʔ	23		23	visual_segment_selected_as_lower	loʔ23	
p337_0007	337	7	僚	liau231	review/images/page_337_0007.png	low_match	upper_only	0	liau	l	iau	liɤ	231	231		visual_segment_single_tone__lower_null	liɤ231	
p337_0008	337	8	赖	la11	review/images/page_337_0008.png	weak_match	upper_only	0	la	l	a	la	11	11		visual_segment_single_tone__lower_null	la11	
p337_0009	337	9	倻	ya113	review/images/page_337_0009.png	low_match	upper_only	0	ya	y	a	ɦa	113	113		visual_segment_single_tone__lower_null	ɦa113	
p337_0010	337	10	赖	la11	review/images/page_337_0010.png	weak_match	upper_only	0	la	l	a	la	11	11		visual_segment_single_tone__lower_null	la11	
p337_0011	337	11	伊赖	yi115la52	train/images/page_337_0011.png	matched	both_upper_lower	0	yi	y	i	ɦi	115		115	visual_segment_selected_as_lower	ɦi115	
p337_0011	337	11	伊赖	yi115la52	train/images/page_337_0011.png	matched	both_upper_lower	1	la	l	a	la	52		52	visual_segment_selected_as_lower	la52	
p337_0012	337	12	自	zy113	train/images/page_337_0012.png	matched	upper_only	0	zy	z	y	zɿ	113	113		visual_segment_single_tone__lower_null	zɿ113	
p337_0013	337	13	别人家	beq1zeen55cia52	train/images/page_337_0013.png	matched	both_upper_lower	0	beq	b	eq	bᴇʔ	1		1	visual_segment_selected_as_lower	bᴇʔ1	
p337_0013	337	13	别人家	beq1zeen55cia52	train/images/page_337_0013.png	matched	both_upper_lower	1	zeen	z	een	zẽ	55		55	visual_segment_selected_as_lower	zẽ55	
p337_0013	337	13	别人家	beq1zeen55cia52	train/images/page_337_0013.png	matched	both_upper_lower	2	cia	c	ia	tɕia	52		52	visual_segment_selected_as_lower	tɕia52	
p337_0014	337	14	人家	zeen11cia52	review/images/page_337_0014.png	weak_match	upper_only	0	zeen	z	een	zẽ	11	11		visual_segment_single_tone__lower_null	zẽ11	
p337_0014	337	14	人家	zeen11cia52	review/images/page_337_0014.png	weak_match	upper_only	1	cia	c	ia	tɕia	52	52		visual_segment_single_tone__lower_null	tɕia52	
p337_0015	337	15	大家	da11cia11	train/images/page_337_0015.png	matched	both_upper_lower	0	da	d	a	da	11	11		visual_segment_single_tone__lower_null	da11	
p337_0015	337	15	大家	da11cia11	train/images/page_337_0015.png	matched	both_upper_lower	1	cia	c	ia	tɕia	11		11	visual_segment_selected_as_lower	tɕia11	
p337_0016	337	16	我咯	ngo115koq54	train/images/page_337_0016.png	matched	lower_only	0	ngo	ng	o	ŋɒ	115		115	visual_segment_selected_as_lower	ŋɒ115	
p337_0016	337	16	我咯	ngo115koq54	train/images/page_337_0016.png	matched	lower_only	1	koq	k	oq	koʔ	54	54		visual_segment_single_tone__lower_null	koʔ54	
p337_0017	337	17	偌咯	noq1koq5	train/images/page_337_0017.png	matched	upper_only	0	noq	n	oq	noʔ	1	1		visual_segment_single_tone__lower_null	noʔ1	
p337_0017	337	17	偌咯	noq1koq5	train/images/page_337_0017.png	matched	upper_only	1	koq	k	oq	koʔ	5	5		visual_segment_single_tone__lower_null	koʔ5	
p337_0018	337	18	伊咯	yi115koq54	train/images/page_337_0018.png	matched	upper_only	0	yi	y	i	ɦi	115	115		visual_segment_single_tone__lower_null	ɦi115	
p337_0018	337	18	伊咯	yi115koq54	train/images/page_337_0018.png	matched	upper_only	1	koq	k	oq	koʔ	54	54		visual_segment_single_tone__lower_null	koʔ54	
p337_0019	337	19	韵	yoen11	review/images/page_337_0019.png	low_match	lower_only	0	yoen		yoen	ɦiø̃	11		11	visual_segment_selected_as_lower	ɦiø̃11	
p337_0020	337	20	咯	koq45	review/images/page_337_0020.png	weak_match	lower_only	0	koq	k	oq	koʔ	45		45	visual_segment_selected_as_lower	koʔ45	
p337_0021	337	21	僚咯	liau11koq5	review/images/page_337_0021.png	weak_match	both_upper_lower	0	liau	l	iau	liɤ	11	11		visual_segment_single_tone__lower_null	liɤ11	
p337_0021	337	21	僚咯	liau11koq5	review/images/page_337_0021.png	weak_match	both_upper_lower	1	koq	k	oq	koʔ	5		5	visual_segment_selected_as_lower	koʔ5	
p337_0022	337	22	倻咯	ya115koq54	review/images/page_337_0022.png	weak_match	upper_only	0	ya	y	a	ɦa	115	115		visual_segment_single_tone__lower_null	ɦa115	
p337_0022	337	22	倻咯	ya115koq54	review/images/page_337_0022.png	weak_match	upper_only	1	koq	k	oq	koʔ	54	54		visual_segment_single_tone__lower_null	koʔ54	
p337_0023	337	23	葛	keq45	review/images/page_337_0023.png	low_match	upper_only	0	keq	k	eq	kᴇʔ	45	45		visual_segment_single_tone__lower_null	kᴇʔ45	
p337_0024	337	24	亨	han52	train/images/page_337_0024.png	matched	upper_only	0	han	h	an	haŋ	52	52		visual_segment_single_tone__lower_null	haŋ52	
p337_0025	337	25	葛个	keq3ko55	train/images/page_337_0025.png	matched	upper_only	0	keq	k	eq	kᴇʔ	3	3		visual_segment_single_tone__lower_null	kᴇʔ3	
p337_0025	337	25	葛个	keq3ko55	train/images/page_337_0025.png	matched	upper_only	1	ko	k	o	kɒ	55	55		visual_segment_single_tone__lower_null	kɒ55	
p338_0000	338	0	亨个	han33ko55	val/images/page_338_0000.png	matched	both_upper_lower	0	han	h	an	haŋ	33		33	visual_segment_selected_as_lower	haŋ33	
p338_0000	338	0	亨个	han33ko55	val/images/page_338_0000.png	matched	both_upper_lower	1	ko	k	o	kɒ	55	55		visual_segment_single_tone__lower_null	kɒ55	
p338_0001	338	1	葛些	keq3soeq5	val/images/page_338_0001.png	matched	both_upper_lower	0	keq	k	eq	kᴇʔ	3		3	visual_segment_selected_as_lower	kᴇʔ3	
p338_0001	338	1	葛些	keq3soeq5	val/images/page_338_0001.png	matched	both_upper_lower	1	soeq	s	oeq	søʔ	5		5	visual_segment_selected_as_lower	søʔ5	
p338_0002	338	2	亨些	han33soeq5	review/images/page_338_0002.png	weak_match	no_detected_tone_digits	0	han	h	an	haŋ	33	33		visual_segment_single_tone__lower_null	haŋ33	
p338_0002	338	2	亨些	han33soeq5	review/images/page_338_0002.png	weak_match	no_detected_tone_digits	1	soeq	s	oeq	søʔ	5	5		visual_segment_single_tone__lower_null	søʔ5	
p338_0003	338	3	那些	nha33soeq5	review/images/page_338_0003.png	weak_match	both_upper_lower	0	nha	nh	a	hna	33		33	visual_segment_selected_as_lower	hna33	
p338_0003	338	3	那些	nha33soeq5	review/images/page_338_0003.png	weak_match	both_upper_lower	1	soeq	s	oeq	søʔ	5		5	visual_segment_selected_as_lower	søʔ5	
p338_0004	338	4	别咯	beq1koq5	val/images/page_338_0004.png	matched	both_upper_lower	0	beq	b	eq	bᴇʔ	1		1	visual_segment_selected_as_lower	bᴇʔ1	
p338_0004	338	4	别咯	beq1koq5	val/images/page_338_0004.png	matched	both_upper_lower	1	koq	k	oq	koʔ	5		5	visual_segment_selected_as_lower	koʔ5	
p338_0005	338	5	另外咯	lin11nga11koq1	val/images/page_338_0005.png	matched	upper_only	0	lin	l	in	liŋ	11	11		visual_segment_single_tone__lower_null	liŋ11	
p338_0005	338	5	另外咯	lin11nga11koq1	val/images/page_338_0005.png	matched	upper_only	1	nga	ng	a	ŋa	11	11		visual_segment_single_tone__lower_null	ŋa11	
p338_0005	338	5	另外咯	lin11nga11koq1	val/images/page_338_0005.png	matched	upper_only	2	koq	k	oq	koʔ	1	1		visual_segment_single_tone__lower_null	koʔ1	
p338_0006	338	6	葛老信	keq3lau55shin52	val/images/page_338_0006.png	matched	both_upper_lower	0	keq	k	eq	kᴇʔ	3	3		visual_segment_single_tone__lower_null	kᴇʔ3	
p338_0006	338	6	葛老信	keq3lau55shin52	val/images/page_338_0006.png	matched	both_upper_lower	1	lau	l	au	lɤ	55		55	visual_segment_selected_as_lower	lɤ55	
p338_0006	338	6	葛老信	keq3lau55shin52	val/images/page_338_0006.png	matched	both_upper_lower	2	shin	sh	in	ɕiŋ	52		52	visual_segment_selected_as_lower	ɕiŋ52	
p338_0007	338	7	亨老馆	han33lau55kuoen52	review/images/page_338_0007.png	low_match	both_upper_lower	0	han	h	an	haŋ	33		33	visual_segment_selected_as_lower	haŋ33	
p338_0007	338	7	亨老馆	han33lau55kuoen52	review/images/page_338_0007.png	low_match	both_upper_lower	1	lau	l	au	lɤ	55		55	visual_segment_selected_as_lower	lɤ55	
p338_0007	338	7	亨老馆	han33lau55kuoen52	review/images/page_338_0007.png	low_match	both_upper_lower	2	kuoen	k	uoen	kuø̃	52		52	visual_segment_selected_as_lower	kuø̃52	
p338_0008	338	8	那个人	nha33ko55zeen52		unmatched	no_image	0	nha	nh	a	hna	33	33		tone_position_unknown__lower_null	hna33	
p338_0008	338	8	那个人	nha33ko55zeen52		unmatched	no_image	1	ko	k	o	kɒ	55	55		tone_position_unknown__lower_null	kɒ55	
p338_0008	338	8	那个人	nha33ko55zeen52		unmatched	no_image	2	zeen	z	een	zẽ	52	52		tone_position_unknown__lower_null	zẽ52	
p338_0009	338	9	葛里	keq3li55	review/images/page_338_0009.png	weak_match	both_upper_lower	0	keq	k	eq	kᴇʔ	3	3		visual_segment_single_tone__lower_null	kᴇʔ3	
p338_0009	338	9	葛里	keq3li55	review/images/page_338_0009.png	weak_match	both_upper_lower	1	li	l	i	li	55		55	visual_segment_selected_as_lower	li55	
p338_0010	338	10	亨里	han33li55	review/images/page_338_0010.png	weak_match	both_upper_lower	0	han	h	an	haŋ	33		33	visual_segment_selected_as_lower	haŋ33	
p338_0010	338	10	亨里	han33li55	review/images/page_338_0010.png	weak_match	both_upper_lower	1	li	l	i	li	55		55	visual_segment_selected_as_lower	li55	
p338_0011	338	11	葛头	keq3deu52	val/images/page_338_0011.png	matched	both_upper_lower	0	keq	k	eq	kᴇʔ	3	3		visual_segment_single_tone__lower_null	kᴇʔ3	
p338_0011	338	11	葛头	keq3deu52	val/images/page_338_0011.png	matched	both_upper_lower	1	deu	d	eu	də	52		52	visual_segment_selected_as_lower	də52	
p338_0012	338	12	葛块	keq3khue55	val/images/page_338_0012.png	matched	both_upper_lower	0	keq	k	eq	kᴇʔ	3	3		visual_segment_single_tone__lower_null	kᴇʔ3	
p338_0012	338	12	葛块	keq3khue55	val/images/page_338_0012.png	matched	both_upper_lower	1	khue	kh	ue	kʰuᴇ	55		55	visual_segment_selected_as_lower	kʰuᴇ55	
p338_0013	338	13	葛块首	keq3khue55seu52	val/images/page_338_0013.png	matched	both_upper_lower	0	keq	k	eq	kᴇʔ	3	3		visual_segment_single_tone__lower_null	kᴇʔ3	
p338_0013	338	13	葛块首	keq3khue55seu52	val/images/page_338_0013.png	matched	both_upper_lower	1	khue	kh	ue	kʰuᴇ	55	55		visual_segment_single_tone__lower_null	kʰuᴇ55	
p338_0013	338	13	葛块首	keq3khue55seu52	val/images/page_338_0013.png	matched	both_upper_lower	2	seu	s	eu	sə	52		52	visual_segment_selected_as_lower	sə52	
p338_0014	338	14	亨头	han33deu52	val/images/page_338_0014.png	matched	both_upper_lower	0	han	h	an	haŋ	33		33	visual_segment_selected_as_lower	haŋ33	
p338_0014	338	14	亨头	han33deu52	val/images/page_338_0014.png	matched	both_upper_lower	1	deu	d	eu	də	52		52	visual_segment_selected_as_lower	də52	
p338_0015	338	15	亨块	han33khue55	val/images/page_338_0015.png	matched	both_upper_lower	0	han	h	an	haŋ	33		33	visual_segment_selected_as_lower	haŋ33	
p338_0015	338	15	亨块	han33khue55	val/images/page_338_0015.png	matched	both_upper_lower	1	khue	kh	ue	kʰuᴇ	55		55	visual_segment_selected_as_lower	kʰuᴇ55	
p338_0016	338	16	亨块首	han33khue55seu52	val/images/page_338_0016.png	matched	both_upper_lower	0	han	h	an	haŋ	33	33		visual_segment_single_tone__lower_null	haŋ33	
p338_0016	338	16	亨块首	han33khue55seu52	val/images/page_338_0016.png	matched	both_upper_lower	1	khue	kh	ue	kʰuᴇ	55		55	visual_segment_selected_as_lower	kʰuᴇ55	
p338_0016	338	16	亨块首	han33khue55seu52	val/images/page_338_0016.png	matched	both_upper_lower	2	seu	s	eu	sə	52	52		visual_segment_single_tone__lower_null	sə52	
p338_0017	338	17	葛半边	keq3poen55pien52	val/images/page_338_0017.png	matched	both_upper_lower	0	keq	k	eq	kᴇʔ	3	3		visual_segment_single_tone__lower_null	kᴇʔ3	
p338_0017	338	17	葛半边	keq3poen55pien52	val/images/page_338_0017.png	matched	both_upper_lower	1	poen	p	oen	pø̃	55	55		visual_segment_single_tone__lower_null	pø̃55	
p338_0017	338	17	葛半边	keq3poen55pien52	val/images/page_338_0017.png	matched	both_upper_lower	2	pien	p	ien	piẽ	52		52	visual_segment_selected_as_lower	piẽ52	
p338_0018	338	18	亨半边	han33poen55pien52	val/images/page_338_0018.png	matched	both_upper_lower	0	han	h	an	haŋ	33		33	visual_segment_selected_as_lower	haŋ33	
p338_0018	338	18	亨半边	han33poen55pien52	val/images/page_338_0018.png	matched	both_upper_lower	1	poen	p	oen	pø̃	55		55	visual_segment_selected_as_lower	pø̃55	
p338_0018	338	18	亨半边	han33poen55pien52	val/images/page_338_0018.png	matched	both_upper_lower	2	pien	p	ien	piẽ	52		52	visual_segment_selected_as_lower	piẽ52	
p338_0019	338	19	那边	nha33pien52	val/images/page_338_0019.png	matched	no_detected_tone_digits	0	nha	nh	a	hna	33	33		visual_segment_single_tone__lower_null	hna33	
p338_0019	338	19	那边	nha33pien52	val/images/page_338_0019.png	matched	no_detected_tone_digits	1	pien	p	ien	piẽ	52	52		visual_segment_single_tone__lower_null	piẽ52	
p338_0020	338	20	葛时光	keq3zy55kuaon52	val/images/page_338_0020.png	matched	upper_only	0	keq	k	eq	kᴇʔ	3	3		visual_segment_single_tone__lower_null	kᴇʔ3	
